T1 = 84,  T2 = 85,  optimal x = VectorD(8.02547,	-7.95246,	1.82989,	2.05003,	3.05954,	4.01584), y = 4.85999640586879
T1 = 102, T2 = 103, optimal x = VectorD(7.87654,	-7.99383,	1.20370,	2.39506,	3.39506,	4.39506), y = 2.217199551561431
T1 = 103, T2 = 104, optimal x = VectorD(8.29630,	-7.70370,	1.79630,	1.77778,	2.90741,	4.29630), y = 6.324419636339132
T1 = 104, T2 = 105, optimal x = VectorD(7.52431,	-7.80903,	1.52083,	2.19097,	3.19097,	4.19097), y = 4.756477591531032
T1 = 105, T2 = 106, optimal x = VectorD(8.22222,	-7.77778,	1.72222,	1.83333,	2.55556,	4.22222), y = 1.3312634599878272
T1 = 106, T2 = 107, optimal x = VectorD(7.84748,	-8.06814,	1.50511,	2.78944,	2.98937,	3.66410), y = 3.7179913196552583
T1 = 107, T2 = 108, optimal x = VectorD(7.91197,	-8.03642,	1.50266,	2.49341,	3.11841,	4.02119), y = 8.261544130070822
T1 = 108, T2 = 109, optimal x = VectorD(8.01132,	-7.92997,	1.51845,	2.27453,	3.07661,	4.02453), y = 6.016187247107732
T1 = 109, T2 = 110, optimal x = VectorD(8.16667,	-7.83333,	1.66667,	2.16667,	3.16667,	4.16667), y = 0.46583991771612665
T1 = 110, T2 = 111, optimal x = VectorD(7.87654,	-7.99383,	1.89506,	1.72840,	3.39506,	4.39506), y = 3.0878898758344864
T1 = 111, T2 = 112, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.50000,	4.00000), y = 2.6392961876832843
T1 = 112, T2 = 113, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.50000,	3.00000,	4.00000), y = 7.201470589475146
T1 = 113, T2 = 114, optimal x = VectorD(7.79799,	-7.61467,	1.28762,	2.65997,	3.08997,	4.22723), y = 6.841229763418903
T1 = 114, T2 = 115, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.50000,	3.00000,	4.00000), y = 3.1620437512183455
T1 = 115, T2 = 116, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.50000,	3.00000,	4.00000), y = 5.706599988910888
T1 = 116, T2 = 117, optimal x = VectorD(8.12500,	-7.87500,	1.25000,	2.12500,	3.12500,	4.12500), y = 0.0788125859976409
T1 = 117, T2 = 118, optimal x = VectorD(8.02232,	-7.89464,	1.32064,	2.15397,	3.15397,	4.15397), y = 10.258679184771466
T1 = 118, T2 = 119, optimal x = VectorD(7.95367,	-7.87349,	2.14502,	1.51623,	3.29843,	3.71841), y = 0.8769186024178369
T1 = 119, T2 = 120, optimal x = VectorD(7.62157,	-7.97576,	1.47460,	2.77468,	3.35184,	3.96296), y = 9.498677122789653
T1 = 120, T2 = 121, optimal x = VectorD(8.16667,	-7.83333,	1.66667,	1.50000,	3.16667,	4.16667), y = 1.5599781987659491
T1 = 121, T2 = 122, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 6.2854840482033625
T1 = 122, T2 = 123, optimal x = VectorD(7.76818,	-7.65569,	1.39300,	2.12826,	2.85048,	4.51715), y = 3.0246316977379513
T1 = 123, T2 = 124, optimal x = VectorD(7.93903,	-7.95780,	1.54975,	2.05125,	3.40735,	4.02839), y = 5.257863291217663
T1 = 124, T2 = 125, optimal x = VectorD(7.91095,	-7.90347,	1.52573,	2.40738,	3.15738,	3.96864), y = 1.5876105566014278
T1 = 125, T2 = 126, optimal x = VectorD(7.80194,	-7.99316,	2.27241,	1.93529,	2.64362,	4.31471), y = 11.878393051031487
T1 = 126, T2 = 127, optimal x = VectorD(8.16667,	-7.83333,	1.66667,	2.16667,	3.16667,	4.16667), y = 9.443715624501078
T1 = 127, T2 = 128, optimal x = VectorD(7.90741,	-8.01157,	1.98148,	2.08565,	2.89815,	4.23148), y = 2.6438082396282296
T1 = 128, T2 = 129, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 4.322599567063826
T1 = 129, T2 = 130, optimal x = VectorD(8.12500,	-7.87500,	1.62500,	2.12500,	3.12500,	4.12500), y = 2.5393298247864595
T1 = 130, T2 = 131, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 3.8426392180845834
T1 = 131, T2 = 132, optimal x = VectorD(8.04167,	-7.95833,	1.54167,	2.04167,	3.04167,	4.04167), y = 2.6059048422775453
T1 = 132, T2 = 133, optimal x = VectorD(8.02083,	-7.97917,	1.52083,	2.02083,	3.02083,	4.27083), y = 1.9674935842600514
T1 = 133, T2 = 134, optimal x = VectorD(8.02083,	-7.97917,	1.52083,	2.02083,	3.02083,	4.27083), y = 9.270533019891682
T1 = 134, T2 = 135, optimal x = VectorD(8.00000,	-8.00000,	2.00000,	2.00000,	3.00000,	4.00000), y = 2.964319252010689
T1 = 135, T2 = 136, optimal x = VectorD(8.16667,	-7.83333,	1.66667,	2.16667,	3.16667,	4.16667), y = 4.675968499271017
T1 = 136, T2 = 137, optimal x = VectorD(8.16667,	-7.83333,	1.66667,	2.16667,	3.16667,	4.16667), y = 1.8561728221820026
T1 = 137, T2 = 138, optimal x = VectorD(8.16667,	-7.83333,	1.66667,	2.16667,	3.16667,	4.16667), y = 1.7981372976288474
T1 = 138, T2 = 139, optimal x = VectorD(7.50000,	-7.83333,	1.66667,	2.16667,	3.16667,	4.16667), y = 0.3906439595059884
T1 = 139, T2 = 140, optimal x = VectorD(8.00000,	-8.00000,	2.00000,	2.00000,	3.00000,	4.00000), y = 0.7969841045508504
T1 = 140, T2 = 141, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 13.615600520995763
T1 = 141, T2 = 142, optimal x = VectorD(8.00000,	-8.00000,	2.00000,	2.00000,	3.00000,	4.00000), y = 5.365650933270505
T1 = 142, T2 = 143, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 3.0014623738402895
T1 = 143, T2 = 144, optimal x = VectorD(7.83218,	-7.97338,	1.81829,	2.03472,	3.31829,	4.31829), y = 6.0314754696556845
T1 = 144, T2 = 145, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.50000,	3.00000,	4.00000), y = 2.9438611007138027
T1 = 145, T2 = 146, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 1.9283746556473829
T1 = 146, T2 = 147, optimal x = VectorD(7.96826,	-8.07861,	1.65055,	2.15055,	3.15055,	4.15055), y = 3.9429997418743783
T1 = 147, T2 = 148, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 15.580170526049885
T1 = 148, T2 = 149, optimal x = VectorD(7.89757,	-8.05382,	1.53819,	2.34201,	3.09201,	4.09201), y = 11.583431523610985
T1 = 149, T2 = 150, optimal x = VectorD(8.16667,	-7.83333,	1.66667,	1.50000,	3.16667,	4.16667), y = 1.9504358616570465
T1 = 150, T2 = 151, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 4.76325320059019
T1 = 151, T2 = 152, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 1.7056417086861382
T1 = 152, T2 = 153, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 2.6775940425680105
T1 = 153, T2 = 154, optimal x = VectorD(7.94444,	-8.05556,	1.96296,	2.07407,	2.79630,	4.46296), y = 3.1499677713911534
T1 = 154, T2 = 155, optimal x = VectorD(8.01823,	-7.98177,	1.51563,	2.01823,	3.01823,	4.39323), y = 4.919273704550617
T1 = 155, T2 = 156, optimal x = VectorD(7.86111,	-8.80556,	1.16667,	2.44444,	3.44444,	4.44444), y = 1.2428787670290355
T1 = 156, T2 = 157, optimal x = VectorD(8.00000,	-8.00000,	2.00000,	2.00000,	3.00000,	4.00000), y = 1.2540360914362063
T1 = 157, T2 = 158, optimal x = VectorD(7.54167,	-7.79167,	1.41667,	2.20833,	3.20833,	4.20833), y = 3.498168558842984
T1 = 158, T2 = 159, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 2.4126046282619398
T1 = 159, T2 = 160, optimal x = VectorD(8.11478,	-8.29958,	1.39487,	2.22820,	3.22820,	4.22820), y = 2.5625332591528984
T1 = 160, T2 = 161, optimal x = VectorD(7.99284,	-7.97428,	1.49405,	2.49693,	3.05011,	4.02043), y = 10.724318647696176
T1 = 161, T2 = 162, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.50000,	3.00000,	4.00000), y = 6.1310418706868415
T1 = 162, T2 = 163, optimal x = VectorD(8.04427,	-7.95573,	1.48438,	2.04427,	3.04427,	4.29427), y = 1.6932132140296265
T1 = 163, T2 = 164, optimal x = VectorD(8.04297,	-7.95703,	1.49219,	2.04297,	3.04297,	4.29297), y = 4.292489754570152
T1 = 164, T2 = 165, optimal x = VectorD(8.08073,	-7.91927,	1.51563,	2.08073,	3.08073,	4.08073), y = 2.636422591888048
T1 = 165, T2 = 166, optimal x = VectorD(8.00000,	-8.00000,	2.00000,	2.00000,	3.00000,	4.00000), y = 6.337496374759727
T1 = 166, T2 = 167, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 7.758694489751006
T1 = 167, T2 = 168, optimal x = VectorD(8.00000,	-8.00000,	2.00000,	2.00000,	3.00000,	4.00000), y = 0.5929380920806945
T1 = 168, T2 = 169, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 2.7703023994036835
T1 = 169, T2 = 170, optimal x = VectorD(8.12500,	-7.87500,	1.25000,	2.12500,	3.12500,	4.12500), y = 3.725651912940054
T1 = 170, T2 = 171, optimal x = VectorD(8.08333,	-7.91667,	1.43750,	1.89583,	3.08333,	4.33333), y = 3.65554035357286
T1 = 171, T2 = 172, optimal x = VectorD(7.85956,	-8.29073,	1.82078,	2.23236,	3.32394,	4.35019), y = 5.248165606418988
T1 = 172, T2 = 173, optimal x = VectorD(7.88411,	-7.92839,	1.82161,	2.07161,	3.07161,	4.07161), y = 8.635008537542111
T1 = 173, T2 = 174, optimal x = VectorD(8.00000,	-8.00000,	2.00000,	2.00000,	3.00000,	4.00000), y = 6.188622410970681
T1 = 174, T2 = 175, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 3.107260004634706
T1 = 175, T2 = 176, optimal x = VectorD(8.00000,	-8.00000,	2.00000,	2.00000,	3.00000,	4.00000), y = 11.039758143875988
T1 = 176, T2 = 177, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 11.887593474559836
T1 = 177, T2 = 178, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 9.14577882200212
T1 = 178, T2 = 179, optimal x = VectorD(8.03125,	-7.96875,	1.53125,	2.03125,	3.03125,	4.28125), y = 9.117042450926942
T1 = 179, T2 = 180, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 3.294239864403073
T1 = 180, T2 = 181, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 6.243511303796658
T1 = 181, T2 = 182, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 6.939862644779382
T1 = 182, T2 = 183, optimal x = VectorD(7.97492,	-7.94406,	1.58025,	2.28858,	3.08025,	4.08025), y = 4.749163216947887
T1 = 183, T2 = 184, optimal x = VectorD(7.89063,	-7.92188,	1.82813,	2.07813,	3.07813,	4.07813), y = 1.4763315786414057
T1 = 184, T2 = 185, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 8.77370217563342
T1 = 185, T2 = 186, optimal x = VectorD(8.01133,	-7.86351,	1.74084,	2.37351,	3.11473,	4.04592), y = 5.73932741264515
T1 = 186, T2 = 187, optimal x = VectorD(7.89712,	-7.99486,	1.82922,	2.08616,	3.14693,	4.28234), y = 5.563331230615571
T1 = 187, T2 = 188, optimal x = VectorD(8.02344,	-7.97656,	1.48438,	2.02344,	3.02344,	4.39844), y = 6.243853403482283
T1 = 188, T2 = 189, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 7.937925576916358
T1 = 189, T2 = 190, optimal x = VectorD(7.96201,	-7.98672,	1.51131,	2.46616,	3.02866,	4.01043), y = 3.4099297307142926
T1 = 190, T2 = 191, optimal x = VectorD(8.02864,	-7.98820,	1.48750,	2.40624,	3.03124,	4.01529), y = 0.6581834137779727
T1 = 191, T2 = 192, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 4.799415170601729
T1 = 192, T2 = 193, optimal x = VectorD(8.01823,	-7.98177,	1.51563,	2.01823,	3.01823,	4.39323), y = 2.8689082250152182
T1 = 193, T2 = 194, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 3.999478228564199
T1 = 194, T2 = 195, optimal x = VectorD(8.01395,	-7.99603,	1.48891,	2.37267,	3.12267,	3.97564), y = 9.756114678738111
T1 = 195, T2 = 196, optimal x = VectorD(8.01823,	-7.98177,	1.51563,	2.01823,	3.01823,	4.39323), y = 3.921566414986684
T1 = 196, T2 = 197, optimal x = VectorD(8.00000,	-8.00000,	2.00000,	2.00000,	3.00000,	4.00000), y = 4.000435691015853
T1 = 197, T2 = 198, optimal x = VectorD(8.09837,	-7.95289,	1.52005,	1.79744,	3.14698,	4.29976), y = 14.541710280799162
T1 = 198, T2 = 199, optimal x = VectorD(8.04036,	-7.95964,	1.50781,	2.04036,	3.04036,	4.29036), y = 7.72304363505229
T1 = 199, T2 = 200, optimal x = VectorD(7.54167,	-7.79167,	1.70833,	2.20833,	3.20833,	4.20833), y = 5.839276819872618
T1 = 200, T2 = 201, optimal x = VectorD(7.83218,	-7.97338,	1.81829,	1.65162,	3.31829,	4.31829), y = 4.6389738227636865
T1 = 201, T2 = 202, optimal x = VectorD(8.03125,	-7.96875,	1.53125,	1.93750,	3.03125,	4.40625), y = 2.455766543061417
T1 = 202, T2 = 203, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.50000,	3.00000,	4.00000), y = 6.330918253965601
T1 = 203, T2 = 204, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 11.444316456358973
T1 = 204, T2 = 205, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 8.00075345529891
T1 = 205, T2 = 206, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.50000,	3.00000,	4.00000), y = 4.654371244726283
T1 = 206, T2 = 207, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.50000,	3.00000,	4.00000), y = 5.698239131876429
T1 = 207, T2 = 208, optimal x = VectorD(8.11458,	-7.88542,	1.18750,	2.23958,	3.11458,	4.11458), y = 3.155588883050017
T1 = 208, T2 = 209, optimal x = VectorD(8.16667,	-7.83333,	1.66667,	1.50000,	3.16667,	4.16667), y = 6.157269677611088
T1 = 209, T2 = 210, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 0.9121875021504118
T1 = 210, T2 = 211, optimal x = VectorD(7.89588,	-8.15104,	1.83318,	2.17835,	3.28997,	4.20355), y = 6.40706330129934
T1 = 211, T2 = 212, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 5.851406833522767
T1 = 212, T2 = 213, optimal x = VectorD(8.04796,	-7.95204,	1.48806,	2.04796,	3.04796,	4.29796), y = 4.4751346667500425
T1 = 213, T2 = 214, optimal x = VectorD(8.01042,	-7.98958,	1.51042,	2.01042,	3.01042,	4.38542), y = 18.465484402152057
T1 = 214, T2 = 215, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 11.879055086550263
T1 = 215, T2 = 216, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 8.873758567835512
T1 = 216, T2 = 217, optimal x = VectorD(7.94792,	-8.05208,	1.93403,	2.14236,	2.76736,	4.43403), y = 7.7578573188329285
T1 = 217, T2 = 218, optimal x = VectorD(8.07813,	-7.92188,	1.57813,	2.07813,	3.07813,	4.07813), y = 7.899462248057148
T1 = 218, T2 = 219, optimal x = VectorD(8.07292,	-7.92708,	1.57292,	2.07292,	3.07292,	4.07292), y = 2.755116605496212
T1 = 219, T2 = 220, optimal x = VectorD(8.00664,	-7.94448,	1.31914,	2.15597,	3.15523,	4.14159), y = 3.459568165450518
T1 = 220, T2 = 221, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 1.1842130958657997
T1 = 221, T2 = 222, optimal x = VectorD(7.96826,	-8.07861,	1.65055,	2.15055,	3.15055,	4.15055), y = 7.50301792181261
T1 = 222, T2 = 223, optimal x = VectorD(7.76953,	-7.85547,	1.64453,	2.14453,	3.14453,	4.14453), y = 5.844239433597941
T1 = 223, T2 = 224, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 8.343029574601388
T1 = 224, T2 = 225, optimal x = VectorD(7.88066,	-8.03292,	1.52469,	1.89300,	3.22634,	4.47634), y = 11.812271275898649
T1 = 225, T2 = 226, optimal x = VectorD(8.25000,	-7.75000,	0.500000,	2.25000,	3.25000,	4.25000), y = 3.8488006658136964
T1 = 226, T2 = 227, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 5.3298454524626395
T1 = 227, T2 = 228, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 6.3181905625635535
