T1 = 84,  T2 = 85,  optimal x = VectorD(8.10658,	-7.88532,	1.04524,	2.21190,	3.21190,	4.21190), y = 7.080781228879706
T1 = 154, T2 = 155, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.50000,	3.00000,	4.00000), y = 3.608901999063656
T1 = 155, T2 = 156, optimal x = VectorD(8.12500,	-7.87500,	1.40625,	1.96875,	3.12500,	4.12500), y = 2.0694516485124153
T1 = 156, T2 = 157, optimal x = VectorD(8.16667,	-7.83333,	1.66667,	2.16667,	3.16667,	4.16667), y = 7.283925040022601
T1 = 157, T2 = 158, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 4.696461939950373
T1 = 158, T2 = 159, optimal x = VectorD(8.00000,	-8.00000,	2.00000,	2.00000,	3.00000,	4.00000), y = 2.3342670401493932
T1 = 159, T2 = 160, optimal x = VectorD(8.08073,	-7.91927,	1.51563,	2.08073,	3.08073,	4.08073), y = 13.61435262364055
T1 = 160, T2 = 161, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 2.219945680106644
T1 = 161, T2 = 162, optimal x = VectorD(8.08203,	-7.91797,	1.58203,	2.08203,	3.08203,	4.08203), y = 4.984790628128765
T1 = 162, T2 = 163, optimal x = VectorD(8.00000,	-8.00000,	2.00000,	2.00000,	3.00000,	4.00000), y = 2.311364178799141
T1 = 163, T2 = 164, optimal x = VectorD(8.00000,	-8.00000,	2.00000,	2.00000,	3.00000,	4.00000), y = 3.72758592909576
T1 = 164, T2 = 165, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 7.493679216275147
T1 = 165, T2 = 166, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 0.686396782515082
T1 = 166, T2 = 167, optimal x = VectorD(8.00000,	-8.00000,	2.00000,	2.00000,	3.00000,	4.00000), y = 4.13769692762836
T1 = 167, T2 = 168, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 1.4193042796813096
T1 = 168, T2 = 169, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 4.232588603449531
T1 = 169, T2 = 170, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 2.264570445582746
T1 = 170, T2 = 171, optimal x = VectorD(7.81481,	-8.05556,	1.83333,	1.66667,	3.33333,	4.33333), y = 7.592508617818317
T1 = 171, T2 = 172, optimal x = VectorD(8.09996,	-7.89406,	1.25947,	2.15655,	3.12477,	4.14158), y = 9.026045699625547
T1 = 172, T2 = 173, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.50000,	3.00000,	4.00000), y = 5.732276748809475
T1 = 173, T2 = 174, optimal x = VectorD(8.00000,	-8.00000,	2.00000,	2.00000,	3.00000,	4.00000), y = 7.22662499650505
T1 = 174, T2 = 175, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 7.340845202080928
T1 = 175, T2 = 176, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 8.044121603443637
T1 = 176, T2 = 177, optimal x = VectorD(8.00000,	-8.00000,	2.00000,	2.00000,	3.00000,	4.00000), y = 0.6383795320943101
T1 = 177, T2 = 178, optimal x = VectorD(8.08301,	-7.91699,	1.50195,	2.08301,	3.08301,	4.08301), y = 11.792638723331793
T1 = 178, T2 = 179, optimal x = VectorD(7.91204,	-8.08796,	1.80093,	1.63426,	3.30093,	4.30093), y = 12.12323790146781
T1 = 179, T2 = 180, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 2.488483792417845
T1 = 180, T2 = 181, optimal x = VectorD(8.00000,	-8.00000,	2.00000,	2.00000,	3.00000,	4.00000), y = 6.847337162606317
T1 = 181, T2 = 182, optimal x = VectorD(8.16667,	-7.83333,	1.00000,	2.16667,	3.16667,	4.16667), y = 7.345496994458889
T1 = 182, T2 = 183, optimal x = VectorD(8.05208,	-7.94792,	1.43750,	2.05208,	3.05208,	4.30208), y = 3.4420114420777113
T1 = 183, T2 = 184, optimal x = VectorD(8.01823,	-7.98177,	1.51563,	2.01823,	3.01823,	4.39323), y = 2.313024426734849
T1 = 184, T2 = 185, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 5.7857759394838215
T1 = 185, T2 = 186, optimal x = VectorD(8.02344,	-7.97656,	1.48438,	2.02344,	3.02344,	4.39844), y = 3.144748798348181
T1 = 186, T2 = 187, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 4.868080888894196
T1 = 187, T2 = 188, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 2.5652273819222495
T1 = 188, T2 = 189, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 4.236894543754143
T1 = 189, T2 = 190, optimal x = VectorD(8.16667,	-7.83333,	1.00000,	2.16667,	3.16667,	4.16667), y = 9.381456180062589
T1 = 190, T2 = 191, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 7.97458854107118
T1 = 191, T2 = 192, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 4.196186871107884
T1 = 192, T2 = 193, optimal x = VectorD(8.21862,	-8.08385,	1.41615,	2.04578,	2.76800,	4.43467), y = 2.3066087840022167
T1 = 193, T2 = 194, optimal x = VectorD(7.98289,	-7.91001,	1.70059,	2.28953,	3.00907,	4.11484), y = 3.5521211911090775
T1 = 194, T2 = 195, optimal x = VectorD(7.93617,	-7.91049,	1.70426,	2.25779,	3.05235,	4.11312), y = 6.986389177939646
T1 = 195, T2 = 196, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 4.218799044830203
T1 = 196, T2 = 197, optimal x = VectorD(8.00000,	-8.00000,	2.00000,	2.00000,	3.00000,	4.00000), y = 0.8717283518659169
T1 = 197, T2 = 198, optimal x = VectorD(8.02214,	-7.97786,	1.52214,	2.02214,	3.02214,	4.39714), y = 3.4244407073729994
T1 = 198, T2 = 199, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 10.654344847705026
T1 = 199, T2 = 200, optimal x = VectorD(8.03742,	-7.99817,	1.97827,	2.04935,	2.95820,	4.06623), y = 3.427578160483289
T1 = 200, T2 = 201, optimal x = VectorD(7.90488,	-8.33818,	1.82081,	2.27286,	3.28462,	4.30282), y = 5.241291024693002
T1 = 201, T2 = 202, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.50000,	3.00000,	4.00000), y = 8.815323970246618
T1 = 202, T2 = 203, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.50000,	4.00000), y = 2.104930554892861
T1 = 203, T2 = 204, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.50000,	3.00000,	4.00000), y = 6.848595696854132
T1 = 204, T2 = 205, optimal x = VectorD(8.00000,	-8.00000,	2.00000,	2.00000,	3.00000,	4.00000), y = 9.334955467315034
T1 = 205, T2 = 206, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 4.642101856906115
T1 = 206, T2 = 207, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 4.301077140499289
T1 = 207, T2 = 208, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 14.650702507011808
T1 = 208, T2 = 209, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 10.800955444045172
T1 = 209, T2 = 210, optimal x = VectorD(8.25000,	-7.75000,	0.500000,	2.25000,	3.25000,	4.25000), y = 4.05875606958983
T1 = 210, T2 = 211, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 0.7751937984496124
T1 = 211, T2 = 212, optimal x = VectorD(8.14210,	-7.84709,	1.39365,	1.61587,	3.28254,	4.28254), y = 2.9380862839827735
T1 = 212, T2 = 213, optimal x = VectorD(8.00000,	-8.00000,	2.00000,	2.00000,	3.00000,	4.00000), y = 4.149293329621198
T1 = 213, T2 = 214, optimal x = VectorD(8.02083,	-7.97917,	1.62500,	2.02083,	3.02083,	4.27083), y = 4.111278938055785
T1 = 214, T2 = 215, optimal x = VectorD(7.81481,	-8.05556,	1.83333,	1.66667,	3.33333,	4.33333), y = 10.65272700219744
T1 = 215, T2 = 216, optimal x = VectorD(8.08333,	-7.91667,	1.83333,	2.08333,	3.08333,	4.08333), y = 2.3114686794148445
T1 = 216, T2 = 217, optimal x = VectorD(8.12500,	-7.87500,	1.62500,	2.12500,	3.12500,	4.12500), y = 1.55996658841977
T1 = 217, T2 = 218, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 2.9137644587943954
T1 = 218, T2 = 219, optimal x = VectorD(7.55556,	-7.77778,	1.72222,	2.22222,	3.22222,	4.22222), y = 8.073780780725617
T1 = 219, T2 = 220, optimal x = VectorD(8.06036,	-7.89406,	1.08510,	2.25177,	3.25177,	4.25177), y = 19.97277807366828
T1 = 220, T2 = 221, optimal x = VectorD(7.94444,	-8.05556,	1.96296,	2.07407,	2.79630,	4.46296), y = 11.260673047778273
T1 = 221, T2 = 222, optimal x = VectorD(8.16667,	-7.83333,	1.00000,	2.16667,	3.16667,	4.16667), y = 4.558927434573065
T1 = 222, T2 = 223, optimal x = VectorD(8.25000,	-7.75000,	0.500000,	2.25000,	3.25000,	4.25000), y = 2.367117008054493
T1 = 223, T2 = 224, optimal x = VectorD(8.00000,	-8.00000,	2.00000,	2.00000,	3.00000,	4.00000), y = 3.9491109111924665
T1 = 224, T2 = 225, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 6.729463470037777
T1 = 225, T2 = 226, optimal x = VectorD(8.00000,	-8.00000,	1.50000,	2.00000,	3.00000,	4.50000), y = 9.000688883148197
T1 = 226, T2 = 227, optimal x = VectorD(8.00391,	-7.99609,	1.50781,	2.00391,	3.00391,	4.47266), y = 0.7661486350355879
T1 = 227, T2 = 228, optimal x = VectorD(7.55556,	-7.77778,	1.72222,	1.83333,	3.22222,	4.22222), y = 4.498827368206383
