S1L1_Flow,S1L2_Flow,S1L3_Flow,S1L4_Flow,S2L1_Flow,S2L2_Flow,S2L3_Flow,S2L4_Flow,S3L1_Flow,S3L2_Flow,S3L3_Flow,S3L4_Flow,S4L1_Flow,S4L2_Flow,S4L3_Flow,S4L4_Flow,S5L1_Flow,S5L2_Flow,S5L3_Flow,S5L4_Flow,S1L1_Speed,S1L2_Speed,S1L3_Speed,S1L4_Speed,S2L1_Speed,S2L2_Speed,S2L3_Speed,S2L4_Speed,S3L1_Speed,S3L2_Speed,S3L3_Speed,S3L4_Speed,S4L1_Speed,S4L2_Speed,S4L3_Speed,S4L4_Speed,S5L1_Speed,S5L2_Speed,S5L3_Speed,S5L4_Speed
98,436,341,200,97,437,342,250,98,441,340,245,98,441,339,271,97,443,340,275,33.23,29.17,27.68,24.45,33.06,28.79,27.01,24.05,33.18,29.14,26.11,24.17,33.28,28.79,26.63,23.96,33.29,28.67,26.75,24.16
122,464,287,201,121,464,291,251,119,461,290,248,117,462,290,269,120,456,293,268,33.33,29.59,27.22,24.83,33.10,29.15,26.61,24.35,33.18,29.18,26.75,24.10,33.28,29.12,26.61,24.38,33.34,29.01,27.03,24.39
124,493,356,202,124,491,351,259,124,489,352,265,125,486,354,280,124,488,350,278,33.27,28.88,27.26,24.78,33.03,28.53,26.72,24.45,33.11,28.84,26.75,24.25,33.19,28.27,26.66,24.39,33.26,28.56,26.86,24.42
117,451,286,199,119,456,289,251,121,460,289,250,123,461,285,259,123,457,289,262,33.13,30.07,28.96,25.42,32.81,29.45,28.52,24.84,33.02,29.72,28.58,25.03,33.16,29.42,28.36,24.96,33.18,29.20,28.57,25.32
171,433,381,224,169,431,384,271,167,435,386,271,165,435,386,288,165,439,383,286,32.69,28.81,27.43,25.45,32.46,28.33,26.74,24.98,32.70,28.21,26.81,25.33,32.69,27.83,26.82,25.01,32.75,27.96,27.19,25.35
142,456,361,194,143,455,358,262,142,446,353,258,143,444,348,274,143,445,350,276,33.48,29.58,28.09,25.38,33.11,29.03,27.43,24.96,33.23,29.09,27.00,25.28,33.36,29.15,27.19,24.59,33.43,28.70,27.51,25.38
173,516,354,226,167,511,354,283,166,514,357,283,162,514,360,294,158,515,359,291,33.43,28.85,27.34,25.37,33.00,28.47,26.55,24.88,33.16,28.37,26.75,25.21,33.31,27.83,26.74,24.87,33.45,28.08,27.01,25.17
183,480,391,257,189,488,394,331,190,491,393,330,191,490,393,342,192,485,394,337,33.38,28.75,28.69,25.33,32.80,28.31,28.14,24.69,32.96,28.44,27.81,24.76,33.08,28.14,27.61,24.37,33.20,28.40,27.80,24.87
226,482,342,268,225,478,343,340,226,475,344,341,227,480,346,371,227,484,344,373,32.84,26.83,26.45,24.82,32.47,26.01,25.36,24.44,32.84,26.46,26.20,24.65,32.94,26.25,25.78,24.63,32.97,26.96,26.74,24.76
283,499,363,320,281,499,359,395,280,492,360,397,283,485,359,403,282,485,358,400,29.08,22.48,22.34,21.36,28.83,22.04,21.81,21.46,28.89,22.86,22.78,21.56,28.78,22.61,22.65,21.47,29.22,23.21,23.03,21.97
288,442,363,337,291,438,365,414,291,439,362,411,290,446,361,426,287,440,364,424,26.81,19.36,19.20,19.58,26.03,19.06,19.26,19.53,26.81,19.96,19.64,19.55,26.52,19.14,19.00,19.09,27.22,20.00,20.08,19.97
344,435,361,283,338,439,355,349,333,441,355,347,329,433,356,374,335,435,353,379,23.28,14.39,15.36,16.42,22.78,13.99,14.72,15.97,23.61,14.82,15.41,16.61,23.34,14.83,15.31,16.38,23.75,15.40,15.89,17.11
305,373,342,271,304,369,347,357,310,367,345,355,311,361,340,377,309,359,334,373,20.62,12.53,12.86,13.53,20.80,11.97,12.50,13.95,21.42,12.47,12.68,13.74,20.56,12.89,13.03,14.01,21.40,13.13,13.60,14.45
342,389,317,292,342,391,316,354,336,395,316,356,334,401,316,388,330,400,319,390,18.74,11.78,12.14,12.20,18.53,11.33,11.85,12.49,19.14,11.62,12.20,12.38,18.46,12.20,12.55,12.71,19.48,12.22,12.85,13.08
329,365,341,273,336,366,338,353,342,371,340,354,343,373,342,375,344,375,344,371,18.98,12.07,11.89,11.14,18.89,11.47,11.48,11.66,19.29,11.88,11.78,11.41,18.64,12.42,12.19,11.59,19.59,12.51,12.44,12.14
306,354,336,302,300,354,334,400,298,351,331,397,294,342,330,427,294,340,325,426,17.64,11.27,10.89,10.14,17.27,11.00,10.83,10.89,17.73,11.28,11.00,10.36,17.59,11.55,11.18,10.77,18.26,12.00,11.79,11.31
335,350,319,267,334,350,318,324,329,348,316,328,332,355,321,358,332,356,327,365,16.12,10.83,10.63,10.18,15.42,10.90,10.80,10.75,16.32,10.78,10.62,10.42,15.87,10.93,10.83,10.60,16.69,11.50,11.25,10.93
293,340,289,289,294,336,293,343,297,335,295,340,301,340,289,360,305,341,286,354,16.94,9.88,10.06,9.74,16.65,9.97,10.24,10.16,17.10,9.96,10.15,9.87,16.67,10.23,10.44,10.13,17.22,10.78,11.04,10.72
303,330,308,295,304,333,310,354,305,332,307,353,302,317,308,366,295,319,307,373,17.27,9.67,9.83,9.36,16.97,9.61,9.80,9.87,17.55,9.77,9.92,9.55,17.20,9.78,9.95,9.75,17.84,10.51,10.64,10.36
305,363,275,291,305,363,271,350,299,360,276,356,295,369,282,381,300,374,283,373,16.95,10.52,11.47,11.36,16.49,10.48,11.37,11.43,17.23,10.47,11.54,11.33,16.96,10.55,11.46,11.53,17.38,11.01,11.99,11.92
276,328,285,297,279,331,293,334,284,338,296,333,288,344,296,356,288,337,302,358,18.50,12.31,13.13,11.98,17.99,11.81,12.77,12.27,18.45,11.99,12.93,12.27,18.06,12.23,12.98,12.54,18.56,12.49,13.45,12.79
278,410,337,289,278,407,331,374,278,402,331,375,279,400,323,395,282,402,321,394,19.88,14.97,15.96,14.91,19.86,14.14,15.18,14.80,20.19,14.96,15.96,14.94,19.74,14.52,15.43,14.89,20.35,15.02,16.15,15.16
258,407,305,235,259,407,308,284,260,409,308,285,259,411,317,314,256,408,317,318,20.67,16.08,17.36,16.61,20.45,15.12,17.00,16.18,20.63,16.20,17.45,16.54,20.23,15.40,17.00,16.34,20.96,16.22,17.67,16.90
255,395,340,281,252,394,338,313,252,391,335,310,249,389,326,325,246,394,325,325,19.74,14.35,15.08,14.33,19.72,13.87,14.66,14.43,19.92,14.50,15.29,14.51,19.70,14.72,15.27,14.76,20.38,14.90,15.85,15.06
39,364,272,129,46,367,279,157,51,371,286,165,61,374,301,193,69,375,308,202,21.41,17.99,18.65,16.74,20.87,17.51,18.29,16.33,21.15,18.02,18.76,16.35,20.43,17.44,18.00,15.66,20.74,18.15,18.74,16.46
