S1L1_Flow,S1L2_Flow,S1L3_Flow,S1L4_Flow,S2L1_Flow,S2L2_Flow,S2L3_Flow,S2L4_Flow,S3L1_Flow,S3L2_Flow,S3L3_Flow,S3L4_Flow,S4L1_Flow,S4L2_Flow,S4L3_Flow,S4L4_Flow,S5L1_Flow,S5L2_Flow,S5L3_Flow,S5L4_Flow,S1L1_Speed,S1L2_Speed,S1L3_Speed,S1L4_Speed,S2L1_Speed,S2L2_Speed,S2L3_Speed,S2L4_Speed,S3L1_Speed,S3L2_Speed,S3L3_Speed,S3L4_Speed,S4L1_Speed,S4L2_Speed,S4L3_Speed,S4L4_Speed,S5L1_Speed,S5L2_Speed,S5L3_Speed,S5L4_Speed
109,464,337,188,106,460,338,245,108,464,335,247,109,461,336,262,111,461,333,261,32.90,25.09,25.37,23.07,32.88,25.23,25.57,22.81,32.87,24.86,25.44,23.15,32.62,24.27,26.16,23.98,32.97,26.99,27.84,24.12
118,442,315,204,121,447,313,268,120,444,316,267,120,442,315,290,120,437,318,292,33.10,25.39,24.59,23.31,32.99,25.54,24.42,22.71,33.07,25.16,25.18,22.90,33.15,24.70,25.17,23.50,33.32,27.36,26.95,24.30
118,478,361,218,120,473,361,267,120,475,361,265,122,476,357,285,122,483,357,285,32.90,24.22,24.47,23.21,32.68,24.87,24.02,22.37,32.56,24.74,24.50,22.79,32.70,24.57,25.58,23.52,32.97,26.03,26.79,24.55
126,460,331,218,127,462,334,284,127,458,334,285,128,459,340,301,131,455,341,300,32.81,25.81,25.92,23.80,32.59,25.34,26.57,23.53,32.52,25.91,26.22,23.03,32.70,24.81,26.27,24.17,32.91,26.81,27.95,25.12
161,462,361,240,168,455,359,292,167,459,358,290,168,458,358,312,168,458,356,311,32.11,24.22,24.66,23.88,31.70,24.14,24.26,23.34,31.82,24.19,24.64,23.22,31.91,24.08,25.79,24.17,32.06,25.66,27.29,25.19
131,481,333,221,129,477,332,288,129,474,333,292,133,464,335,307,132,465,336,306,32.97,24.64,25.69,23.97,32.93,24.55,26.55,23.12,32.96,24.71,25.73,22.62,32.80,23.91,26.76,23.94,33.37,26.67,27.93,24.94
174,530,355,246,180,528,355,307,178,524,355,304,179,525,349,315,180,524,349,317,32.99,23.56,24.41,23.74,32.59,23.81,24.34,23.36,32.92,23.81,24.59,22.69,32.93,23.54,25.85,23.78,33.33,25.68,27.08,24.96
182,490,381,245,182,491,381,320,185,494,380,318,185,501,380,339,185,498,374,340,32.70,23.94,25.17,23.56,32.33,24.10,25.46,23.02,32.64,24.29,25.05,22.19,32.72,23.82,25.34,23.37,33.29,25.94,27.15,25.02
241,479,353,247,244,475,349,309,246,470,345,311,244,466,344,327,243,467,348,326,31.76,22.50,23.14,23.01,31.60,21.94,23.29,22.52,31.39,22.39,23.67,21.92,31.79,22.67,23.83,23.42,32.50,24.67,26.30,24.60
250,497,352,289,259,483,355,366,256,490,355,360,257,488,356,370,254,477,356,368,27.98,17.26,18.88,18.72,28.42,18.17,16.83,16.67,28.26,20.00,19.30,16.88,28.31,19.53,19.74,19.13,28.58,22.81,22.89,21.84
280,433,367,320,286,435,359,379,288,435,363,383,291,435,356,393,291,449,356,387,25.07,14.85,13.97,15.13,25.13,12.58,13.97,11.70,25.87,16.86,15.08,13.20,25.89,17.13,15.23,16.05,27.13,20.53,20.24,20.20
296,413,345,326,294,419,343,390,294,413,342,385,289,411,348,421,288,407,349,421,20.60,11.56,11.94,11.58,20.27,12.46,12.16,11.35,21.40,13.55,13.23,12.74,20.38,14.03,16.08,15.15,23.50,16.58,16.97,17.41
