6:00,1299,68.694844,398,73.755372,236,70.714914,307,69.702755,220,60.182682,139,61.88686
6:15,1564,66.318357,470,71.50364,302,68.104979,369,67.178806,258,58.552481,165,58.496739
6:30,1691,64.128628,511,69.417907,303,65.858084,388,65.06546,278,56.971931,213,56.609939
6:45,1729,60.909879,496,65.009772,295,62.505373,399,62.57118,278,55.417423,263,54.290053
7:00,1677,63.121147,497,68.587699,272,63.367938,401,65.114377,283,56.279433,226,55.784343
7:15,1777,64.133903,498,70.641306,312,64.600677,421,67.300186,294,56.554598,254,54.155237
7:30,1810,64.158639,516,70.36881,312,65.341409,406,67.419476,291,57.051178,286,54.26591
7:45,1830,63.542527,498,69.560298,312,66.11131,411,67.326183,297,56.867194,313,52.734341
8:00,1723,63.590041,465,69.626798,297,64.951475,390,67.621555,287,56.621349,285,53.879533
8:15,1862,63.752995,534,68.941665,320,64.155688,443,67.29251,303,56.890359,264,54.546518
8:30,1847,63.535126,522,68.602809,326,63.337678,437,67.547801,304,57.391434,260,54.112554
8:45,1754,64.256716,477,69.493298,313,64.328854,425,68.752531,282,56.563929,258,55.472523
9:00,1813,63.988597,445,69.894248,446,65.153011,393,66.714018,290,57.077316,240,54.775952
9:15,1628,65.403384,398,71.473691,394,67.310803,361,67.837637,272,58.152262,204,55.054523
9:30,1644,65.368466,401,71.839645,404,68.692019,356,66.768257,269,58.090464,215,53.723392
9:45,1601,65.859302,401,71.912322,385,69.410058,355,66.562893,262,58.603645,199,54.991875
10:00,1533,65.86562,381,71.557766,390,70.53376,327,65.191119,246,58.301517,190,55.744385
10:15,1583,65.465552,380,70.862502,404,69.543105,349,65.610256,262,58.01133,190,56.051827
10:30,1558,65.305713,384,70.415659,393,69.420162,342,65.809804,256,58.057264,185,54.99049
10:45,1591,66.37601,391,71.820699,386,70.849096,357,66.906313,264,58.90002,194,55.654674
11:00,1481,65.106734,373,70.841715,357,69.100105,314,65.759988,242,57.716374,197,54.80134
11:15,1474,56.949154,355,61.250326,346,59.818854,317,57.543684,258,52.669995,200,48.174224
11:30,1466,56.453831,351,60.039882,329,58.327761,330,58.722351,244,52.22688,214,47.941018
11:45,1550,56.792064,377,60.906423,356,58.862736,350,58.366022,255,52.344749,213,48.804584
12:00,1411,64.634395,347,71.235556,308,68.635545,331,65.356702,237,57.426977,189,53.768499
12:15,1425,67.151889,360,73.611144,327,72.116357,321,67.448503,234,59.13671,185,55.360219
12:30,1454,67.566522,355,73.798266,319,72.140295,342,68.382183,245,59.697466,195,57.479673
12:45,1338,67.782357,334,73.797567,288,73.087637,305,68.518918,227,60.062308,184,57.102273
13:00,1318,68.930678,336,74.448448,279,74.354922,315,69.576501,228,60.778918,161,58.287613
13:15,1424,68.956548,365,75.025952,327,73.670229,317,69.971259,239,60.553086,177,57.034478
13:30,1438,68.467288,374,74.530768,330,72.966236,316,68.902496,240,60.418778,178,57.375845
13:45,1527,68.344589,384,74.191386,354,72.927337,339,69.401875,257,60.294071,195,57.053118
14:00,1587,68.2419,394,74.471616,389,72.322281,355,68.489611,263,59.9458,187,57.778845
14:15,1671,68.157392,418,73.270945,431,70.983449,372,70.326579,270,59.60807,182,58.002536
14:30,1726,68.007158,426,72.878146,449,70.387051,376,70.584521,275,59.628916,201,59.089354
14:45,1720,68.080933,433,73.370329,418,70.390284,383,71.001907,280,59.540962,207,58.517865
15:00,1551,68.349244,476,73.332112,250,71.194974,370,70.289667,259,60.069404,197,60.10371
15:15,1694,66.805478,498,71.577899,266,68.893139,413,70.093267,285,58.928604,233,57.916142
15:30,1709,65.575726,492,70.207795,289,66.389936,409,69.319529,280,57.586315,241,57.866321
15:45,1630,57.15223,445,58.804149,289,60.509226,366,58.193207,269,51.636566,262,52.770494
16:00,1712,54.281087,472,54.216298,262,57.453113,401,56.244002,288,50.942403,290,51.29547
16:15,1717,52.687453,450,54.091785,276,50.177508,395,57.443401,289,48.898712,308,49.521201
16:30,1592,51.59524,401,52.507105,268,49.846683,366,55.960199,255,48.308142,304,48.661661
16:45,1456,62.297965,380,68.205997,217,58.710014,335,67.20021,255,56.402663,271,56.327198
17:00,1577,63.011401,389,69.807792,238,58.732056,372,69.026102,263,57.092934,316,55.649806
17:15,1488,53.610532,358,58.706686,241,53.412724,346,59.76774,246,48.622148,298,44.024811
17:30,1402,46.987036,323,49.946047,253,46.462059,314,52.231501,236,43.935163,277,39.55732
17:45,1428,42.71513,326,46.445901,255,40.311024,321,47.21506,239,41.26116,288,36.587888
18:00,440,40.3,101,44.166667,78,39.366667,93,43.133333,78,40.366667,90,33.833333
