6:00,1302,69.166667,358,72.033333,295,71.5,285,73.3,159,68.9,205,58.166667
6:15,1543,67.4,426,69.966667,365,70.533333,320,72.4,184,66.533333,248,55.466667
6:30,1616,65.1,437,67.3,371,68.333333,343,70.233333,202,64.133333,263,54.133333
6:45,1770,62.1,437,63.866667,379,64.466667,367,67.3,284,61,303,53.033333
7:00,1673,64.1,430,66.2,347,68.1,363,66.6,251,64.1,282,53.233333
7:15,1792,62.9,425,65.3,368,67.8,388,62.933333,294,63.4,317,52.833333
7:30,1838,65.466667,447,68.666667,363,70.766667,391,63.833333,311,65.266667,326,56.4
7:45,1896,65.5,436,69.733333,360,70.866667,390,62.9,365,66.166667,345,56.533333
8:00,1770,64.9,409,69.033333,333,70.533333,377,61.9,340,66.1,311,54.866667
8:15,1980,64.766667,454,68.466667,367,70.133333,428,62.2,365,66.033333,366,55.533333
8:30,1973,63.933333,456,65.733333,373,69.266667,433,62.366667,353,64.966667,358,55.633333
8:45,1892,64.2,440,67.266667,355,68.633333,401,62.1,346,65.433333,350,56.233333
9:00,1938,63.733333,435,67.866667,411,68.166667,380,61.166667,365,63.266667,347,56.4
9:15,1767,64.766667,397,69.5,379,69.033333,357,62,325,65.266667,309,55.6
9:30,1732,64.8,393,70.2,376,69.766667,359,61.966667,302,64.6,302,54.666667
9:45,1742,64.233333,395,70,361,68.733333,363,62.333333,311,63.433333,312,54.7
10:00,1674,64.4,374,70.6,366,68.866667,343,62.1,275,63.3,316,55.266667
10:15,1702,64.4,390,70.433333,387,67.9,351,62.4,259,62.666667,315,56.3
10:30,1672,63.933333,384,70.233333,381,67.2,350,62.066667,250,63.266667,307,54.1
10:45,1693,64.266667,388,71.5,373,68.8,357,62.666667,265,62.433333,310,53.533333
11:00,1611,64.566667,372,72.2,361,68.766667,351,61.366667,237,63.133333,290,54
11:15,1583,62.2,359,69.4,343,66.366667,335,59.233333,250,61.2,296,52.233333
11:30,1569,55.333333,362,61.066667,343,58.766667,333,52.966667,253,55.166667,278,45.8
11:45,1639,55.566667,370,60.566667,358,59.066667,343,54.466667,274,54.866667,294,46.366667
12:00,1655,52.3,372,56.4,339,55.866667,346,52,277,50.9,321,45.266667
12:15,1576,51.766667,356,54.7,333,53.9,333,54.3,251,49.6,303,44.833333
12:30,1561,56.766667,367,62.133333,332,59.733333,331,56.466667,234,56,297,47.766667
12:45,1483,50.7,332,56.3,306,54.366667,309,47.933333,251,50.233333,285,43.366667
13:00,1469,61.266667,344,69.166667,290,65.6,323,56.766667,230,60.833333,282,52.066667
13:15,1554,66.466667,381,73.666667,332,70.3,324,64.066667,226,65.533333,291,56.033333
13:30,1624,66.566667,381,73.233333,372,70.433333,341,64.833333,222,64.566667,308,57.066667
13:45,1696,65.8,389,72.6,398,69.833333,358,63.9,246,64.1,305,55.266667
14:00,1748,65.3,407,72.133333,413,69.233333,364,62.666667,246,63.133333,318,55.8
14:15,1896,64.666667,431,71.166667,464,67.8,394,61.7,260,62.6,347,56.433333
14:30,1833,57.966667,417,60.966667,442,59.466667,371,59.233333,273,56.333333,330,52.766667
14:45,1821,35.133333,361,31.6,371,31.966667,352,43.766667,393,33.933333,344,33.466667
15:00,1817,35.033333,387,31.666667,372,32.566667,360,42.7,344,34.133333,354,34.566667
15:15,1734,33.7,364,32.066667,352,28.766667,338,43.2,347,32.066667,333,32.6
15:30,1802,29.4,370,26.1,366,26.9,352,37.4,367,27.8,347,28.866667
15:45,1762,28.066667,359,25.466667,360,25.666667,339,34.233333,368,27,336,27.8
16:00,1812,31.066667,363,25.7,365,27.666667,355,39.366667,378,30.066667,351,32.033333
16:15,1729,25.933333,349,19.366667,303,23,341,32.3,388,25.733333,348,27.666667
16:30,1640,22.233333,324,15.566667,291,19.4,320,28.266667,369,22.533333,336,23.666667
16:45,1423,16.766667,283,13.066667,257,15.2,281,18.4,294,17.833333,308,18.6
17:00,1423,16.133333,286,12.166667,250,15.4,283,15.066667,292,18.8,312,18.4
17:15,1406,15.366667,272,10.733333,242,14.8,293,15.233333,301,18.166667,298,16.966667
17:30,1345,13.4,276,9.733333,237,12.9,286,10.8,246,17.066667,300,15.033333
17:45,1345,14.1,281,10.566667,241,15.033333,281,10.066667,248,18.033333,294,15.666667
