10.5,1010.0,0.1,63.6,222.0,0.0,68.6,297.0,0.1,62.5,312.0,0.1,63.3,179.0,0.0,59.8
11.0,986.0,0.1,64.1,216.0,0.0,70.2,291.0,0.1,63.7,303.0,0.1,62.0,176.0,0.0,60.8
11.2,1148.0,0.1,63.5,274.0,0.1,69.1,349.0,0.1,62.9,312.0,0.1,61.7,213.0,0.0,60.1
11.3,1120.0,0.1,64.3,260.0,0.0,70.4,335.0,0.1,63.9,322.0,0.1,61.9,203.0,0.0,61.0
11.5,1118.0,0.1,64.2,259.0,0.0,70.2,334.0,0.1,63.8,322.0,0.1,61.8,203.0,0.0,60.9
12.0,1008.0,0.1,63.7,225.0,0.0,69.4,300.0,0.1,63.1,302.0,0.1,61.9,181.0,0.0,60.3
12.2,1195.0,0.1,62.8,289.0,0.1,68.1,364.0,0.1,62.1,320.0,0.1,61.2,222.0,0.0,59.4
12.3,1148.0,0.1,62.6,264.0,0.0,67.9,339.0,0.1,62.0,338.0,0.1,61.0,207.0,0.0,59.3
12.5,1085.0,0.1,62.5,247.0,0.0,67.6,322.0,0.1,61.8,321.0,0.1,61.2,195.0,0.0,59.2
13.0,1068.0,0.1,64.2,245.0,0.0,70.3,320.0,0.1,63.8,309.0,0.1,61.9,194.0,0.0,60.9
13.2,1110.0,0.1,63.7,259.0,0.0,69.5,334.0,0.1,63.2,314.0,0.1,61.5,203.0,0.0,60.4
13.3,1096.0,0.1,66.4,255.0,0.0,72.8,330.0,0.1,65.8,311.0,0.1,64.3,200.0,0.0,62.6
13.5,1157.0,0.1,65.1,276.0,0.0,71.2,351.0,0.1,64.5,315.0,0.1,62.9,215.0,0.0,61.5
14.0,1130.0,0.1,65.1,265.0,0.0,71.2,340.0,0.1,64.5,317.0,0.1,63.1,208.0,0.0,61.5
14.2,1106.0,0.1,64.8,257.0,0.0,70.6,332.0,0.1,64.1,316.0,0.1,63.2,201.0,0.0,61.2
14.3,1022.0,0.1,64.0,228.0,0.0,69.2,303.0,0.1,63.0,307.0,0.1,63.2,184.0,0.0,60.2
14.5,1103.0,0.1,63.6,258.0,0.0,68.5,333.0,0.1,62.5,310.0,0.1,63.2,202.0,0.0,59.8
15.0,1093.0,0.1,65.0,258.0,0.0,70.8,333.0,0.1,64.2,299.0,0.1,63.5,203.0,0.0,61.3
15.2,1017.0,0.1,64.1,233.0,0.0,69.3,308.0,0.1,63.1,289.0,0.1,63.2,187.0,0.0,60.3
15.3,1022.0,0.1,63.3,236.0,0.0,68.1,311.0,0.1,62.1,287.0,0.1,63.4,188.0,0.0,59.4
15.5,1038.0,0.1,64.0,239.0,0.0,69.2,314.0,0.1,63.0,294.0,0.1,63.3,191.0,0.0,60.2
16.0,969.0,0.1,64.7,217.0,0.0,70.4,292.0,0.1,63.9,284.0,0.1,63.4,176.0,0.0,61.1
16.2,1061.0,0.1,64.8,243.0,0.0,70.6,318.0,0.1,64.0,307.0,0.1,63.3,193.0,0.0,61.1
16.3,1010.0,0.1,65.0,226.0,0.0,70.9,301.0,0.1,64.2,300.0,0.1,63.4,183.0,0.0,61.3
16.5,1067.0,0.1,64.8,246.0,0.0,70.6,321.0,0.1,64.1,305.0,0.1,63.3,195.0,0.0,61.2
17.0,975.0,0.1,64.0,211.0,0.0,69.3,286.0,0.1,63.1,305.0,0.1,63.3,173.0,0.0,60.3
17.2,998.0,0.1,64.8,227.0,0.0,70.6,302.0,0.1,64.0,287.0,0.1,63.3,182.0,0.0,61.1
17.3,1046.0,0.1,62.4,242.0,0.1,66.4,318.0,0.1,60.8,294.0,0.1,63.4,192.0,0.0,58.3
17.5,1035.0,0.1,63.2,237.0,0.0,67.7,312.0,0.1,61.8,296.0,0.1,63.4,190.0,0.0,59.2
18.0,1048.0,0.1,64.0,251.0,0.0,69.2,326.0,0.1,62.9,273.0,0.1,63.1,198.0,0.0,60.2
18.2,965.0,0.1,64.3,219.0,0.0,70.0,294.0,0.1,63.6,274.0,0.1,63.0,178.0,0.0,60.8
18.3,963.0,0.1,63.7,214.0,0.0,68.9,289.0,0.1,62.8,285.0,0.1,63.1,175.0,0.0,60.0
18.5,988.0,0.1,64.2,225.0,0.0,69.9,300.0,0.1,63.5,281.0,0.1,62.9,182.0,0.0,60.6
19.0,966.0,0.1,64.0,220.0,0.0,69.4,295.0,0.1,63.1,273.0,0.1,62.9,178.0,0.0,60.3
19.2,951.0,0.1,63.6,213.0,0.0,68.7,288.0,0.1,62.6,276.0,0.1,63.0,174.0,0.0,59.8
19.3,926.0,0.1,64.1,206.0,0.0,69.7,281.0,0.1,63.3,270.0,0.1,63.0,169.0,0.0,60.5
19.5,977.0,0.1,64.5,221.0,0.0,70.1,295.0,0.1,63.6,283.0,0.1,63.3,178.0,0.0,60.8
