6:00,1313,68.333333,397,72.666667,254,71.6,297,69.333333,218,60.566667,147,61.566667
6:15,1519,66.033333,454,69.966667,296,69.433333,363,67.133333,242,58.233333,164,58.633333
6:30,1764,63.233333,515,67.633333,323,66.633333,403,63.566667,300,56.8,223,57.166667
6:45,1741,60.166667,482,64.6,303,62.366667,385,60.7,305,56.266667,266,54.133333
7:00,1734,62.733333,501,66.733333,293,66.7,402,64.533333,291,56.266667,247,54.9
7:15,1764,63.933333,486,67.6,291,68.8,411,67.4,308,57.233333,268,53.5
7:30,1852,63.9,514,67.733333,312,68.5,405,67.233333,323,58.633333,298,53.2
7:45,1832,63.2,488,68.1,303,68.066667,391,67.366667,329,57.633333,321,51.566667
8:00,1799,63.4,468,67.7,309,68.066667,401,68.033333,315,57.6,306,51.833333
8:15,1919,63.5,535,66.366667,318,67.566667,433,67.633333,348,58.833333,285,51.766667
8:30,1918,63.766667,519,66.066667,330,67.033333,438,67.433333,340,59.966667,291,54.433333
8:45,1717,64,461,67.466667,388,67.833333,300,68.333333,311,57.933333,257,53.833333
9:00,1801,64.1,433,67.4,383,68.5,431,66.2,303,59.133333,251,53.266667
9:15,1656,65.766667,404,68.9,361,70.333333,400,68.566667,278,60.1,213,53.666667
9:30,1689,65.6,398,70.466667,357,70.733333,411,67.266667,283,59.066667,240,53.633333
9:45,1609,65.366667,396,70.133333,340,70.233333,382,66.5,274,58.3,217,55.033333
10:00,1545,65.633333,370,71.266667,313,70.3,389,65.4,264,59.333333,209,55.4
10:15,1619,65.3,382,70.433333,348,69.6,408,65.3,269,59.5,212,55.333333
10:30,1577,65.266667,374,71.266667,332,69.8,399,65.3,272,58.033333,200,54.566667
10:45,1573,66.1,379,72.9,339,70.9,381,66.4,263,57.366667,211,55.633333
11:00,1465,64.066667,358,71.3,306,68.5,341,64.966667,243,55.966667,217,53.266667
11:15,1622,56.8,390,62.933333,333,60.833333,364,56.466667,280,49.266667,255,49.5
11:30,1460,55.4,333,59.6,306,57.9,324,56,257,48.066667,240,50
11:45,1590,55.166667,381,59.266667,333,58.433333,360,55.333333,274,47.266667,242,51.9
12:00,1374,58.133333,319,62.9,298,61.966667,295,58.333333,250,50.266667,212,54.333333
12:15,1385,65.633333,334,72.2,298,70.4,312,66.166667,246,57.833333,195,55.8
12:30,1368,67.066667,332,74.433333,309,71.8,306,68.066667,228,58.966667,193,55.066667
12:45,1364,67.4,331,75.433333,295,72,295,69.066667,239,59.533333,204,55.733333
13:00,1299,68.866667,317,77,277,73.333333,288,69.9,249,60.233333,168,57.966667
13:15,1436,68.9,350,75.7,325,73.233333,302,71.066667,261,60.733333,198,57.433333
13:30,1487,68.433333,370,74.766667,335,72.8,312,69.933333,268,61,202,57.533333
13:45,1561,67.166667,376,71.666667,356,72.933333,337,69.633333,278,59.266667,214,56.233333
14:00,1579,67.733333,377,73.366667,390,71.666667,338,68.166667,276,60.166667,198,58.933333
14:15,1566,67.9,385,72.666667,399,71.333333,333,70,268,59.8,181,58.066667
14:30,1660,68.066667,402,72.133333,412,70.9,354,70.266667,287,62.733333,205,58.066667
14:45,1762,67.633333,431,71.066667,426,70.733333,379,70.566667,297,62.766667,229,56.966667
15:00,1598,68.466667,465,72.8,268,70.733333,357,70.5,298,66.033333,210,57.966667
15:15,1712,66.566667,472,71.5,270,68.7,395,69.266667,321,63.333333,254,56.933333
15:30,1682,61.5,452,65.4,279,61.733333,371,63.3,322,59.866667,258,56.2
15:45,1694,51.7,423,57.9,294,48.2,345,50.2,320,47.733333,312,53.166667
16:00,1748,50.433333,440,55.966667,277,46.366667,359,49.266667,341,48.233333,331,52.866667
16:15,1829,47.666667,422,46.9,306,44.266667,378,47.6,349,47.566667,374,50.666667
16:30,1471,44.9,329,45.5,240,42.2,294,43.066667,289,42.933333,319,48.666667
16:45,1491,59.5,371,58.666667,221,61.533333,302,63.233333,301,59.066667,296,54.233333
17:00,1522,61.133333,364,60.3,230,62.966667,312,66.833333,296,63.433333,320,52.166667
17:15,1495,44.9,334,49.9,262,46.133333,303,50.2,283,46.2,313,29.833333
17:30,1397,37.966667,287,41.633333,235,38.266667,278,42.333333,275,39.633333,322,28
17:45,1449,34.433333,307,35.033333,253,35.6,284,36.9,280,37.6,325,27.5
18:00,485,33.666667,104,35.433333,83,35.766667,93,34.633333,91,35.933333,114,27.433333
