6/3/2025 6:00,0.415,752,0.0457,63.4646,153,0.0313,68.7536,228,0.0744,62.6583,236,0.052,62.7953,135,0.0252,59.8926,0,,,0
6/3/2025 6:15,0.415,913,0.0546,63.5357,190,0.0394,69.0695,265,0.086,62.8343,299,0.0631,62.4007,159,0.0298,60.1019,0,,,0
6/3/2025 6:30,0.415,955,0.0577,63.2897,203,0.0432,68.602,278,0.0913,62.4719,306,0.0644,62.5327,168,0.0318,59.7637,0,,,0
6/3/2025 6:45,0.415,1059,0.0655,63.0599,230,0.0525,68.253,304,0.1044,62.1638,341,0.0682,62.3047,184,0.037,59.4929,0,,,0
6/3/2025 7:00,0.415,1102,0.0729,51.4183,248,0.0628,49.7613,324,0.1192,47.6185,333,0.0668,59.024,197,0.0428,46.8411,0,,,0
6/3/2025 7:15,0.415,1105,0.077,48.5975,248,0.0665,44.2113,323,0.1247,43.2164,338,0.0715,60.2065,196,0.0451,42.9842,0,,,0
6/3/2025 7:30,0.415,1314,0.089,47.5438,315,0.0808,42.8438,390,0.1447,42.0931,371,0.0776,60.7005,238,0.0529,42.0567,0,,,0
6/3/2025 7:45,0.415,1263,0.086,47.7825,298,0.0765,42.9094,373,0.1388,42.1525,363,0.078,61.1215,229,0.0506,42.0991,0,,,0
6/3/2025 8:00,0.415,1211,0.0883,46.1969,292,0.0794,41.7397,367,0.1429,41.2575,327,0.0784,59.1015,225,0.0522,41.3551,0,,,0
6/3/2025 8:15,0.415,1185,0.0827,46.1704,281,0.074,41.6548,356,0.1352,41.2247,332,0.0723,58.4807,216,0.0492,41.2602,0,,,0
6/3/2025 8:30,0.415,1257,0.0954,47.5776,299,0.0848,42.796,374,0.1508,42.0845,355,0.0906,60.9268,229,0.0554,42.014,0,,,0
6/3/2025 8:45,0.415,1236,0.0843,45.9511,307,0.0772,41.7616,382,0.1396,41.2859,313,0.0697,59.1121,234,0.0509,41.3154,0,,,0
6/3/2025 9:00,0.415,1008,0.0706,57.5812,230,0.0601,59.6696,305,0.1156,55.5239,288,0.0653,60.4809,185,0.0415,53.7368,0,,,0
6/3/2025 9:15,0.415,1115,0.0767,62.5687,267,0.0682,67.6562,342,0.1269,61.7971,297,0.066,61.3229,209,0.0459,59.178,0,,,0
6/3/2025 9:30,0.415,1119,0.0776,63.5586,264,0.0688,68.9246,339,0.1277,62.7965,310,0.0678,62.2,206,0.0462,60.0277,0,,,0
6/3/2025 9:45,0.415,1055,0.0703,63.4435,250,0.0605,68.7996,325,0.1159,62.6717,283,0.0632,61.9106,197,0.0416,59.9132,0,,,0
6/3/2025 10:00,0.415,1022,0.055,64.7736,227,0.04,70.8101,302,0.0867,64.2007,311,0.063,62.9215,182,0.03,61.2687,0,,,0
6/3/2025 10:15,0.415,1106,0.0685,58.0797,258,0.0571,59.8636,333,0.1111,55.561,314,0.066,62.1653,201,0.0397,53.7443,0,,,0
6/3/2025 10:30,0.415,1257,0.0698,57.3757,311,0.0597,59.6322,387,0.1142,55.5178,322,0.0646,60.2739,237,0.0408,53.6848,0,,,0
6/3/2025 10:45,0.415,1123,0.0599,64.1214,261,0.0463,69.9245,336,0.0954,63.5036,322,0.0646,62.2907,204,0.0334,60.6309,0,,,0
6/3/2025 11:00,0.415,1148,0.0603,65.6433,277,0.0476,71.822,352,0.0973,64.9693,304,0.0621,63.3579,215,0.0342,61.9433,0,,,0
6/3/2025 11:15,0.415,1137,0.0635,61.3834,268,0.0513,65.2612,343,0.1027,59.8668,317,0.0637,62.2937,209,0.0363,57.5005,0,,,0
6/3/2025 11:30,0.415,1232,0.065,63.9482,301,0.0531,69.3973,377,0.1049,63.0735,324,0.0646,62.5309,230,0.0372,60.2791,0,,,0
6/3/2025 11:45,0.415,1095,0.0621,62.5426,251,0.0492,67.147,326,0.0997,61.2877,321,0.0644,62.5794,197,0.0352,58.7173,0,,,0
6/3/2025 12:00,0.415,1161,0.0741,50.928,277,0.0652,49.1036,353,0.1225,47.0629,316,0.0646,59.9095,215,0.0441,46.3712,0,,,0
6/3/2025 12:15,0.415,1167,0.0731,50.8569,278,0.0638,49.4572,354,0.1204,47.4554,320,0.0647,58.6009,215,0.0433,46.6712,0,,,0
6/3/2025 12:30,0.415,1187,0.0659,60.851,290,0.0551,65.0617,365,0.1077,59.7055,309,0.0626,60.8272,223,0.0383,57.3695,0,,,0
6/3/2025 12:45,0.415,1144,0.0654,60.4851,270,0.0538,64.6389,346,0.1061,59.3503,318,0.0639,60.4358,210,0.0376,57.0514,0,,,0
6/3/2025 13:00,0.415,1107,0.0612,62.9033,256,0.0483,67.7172,332,0.0983,61.788,318,0.0639,62.5,201,0.0345,59.1896,0,,,0
6/3/2025 13:15,0.415,1236,0.0663,64.0748,298,0.0542,69.6547,374,0.1065,63.2872,336,0.0667,62.4655,228,0.0378,60.4504,0,,,0
6/3/2025 13:30,0.415,1032,0.0587,63.6212,235,0.045,68.9596,310,0.0936,62.8013,300,0.0633,62.3787,187,0.0328,60.0235,0,,,0
6/3/2025 13:45,0.415,1172,0.0644,63.9375,273,0.0515,69.5055,348,0.1029,63.1693,339,0.0671,62.4,212,0.0364,60.3684,0,,,0
