6/3/2025 6:00,0.37,1067,0.0558,69.0754,203,0.0502,72.3581,234,0.0573,68.535,261,0.087,72.3303,200,0.031,68.9905,169,0.0534,60.7811,0
6/3/2025 6:15,0.37,1365,0.0709,67.6925,261,0.0637,70.4559,295,0.0725,66.3881,348,0.1146,70.4302,254,0.0389,69.4217,207,0.0648,59.4594,0
6/3/2025 6:30,0.37,1463,0.076,67.1,286,0.0687,69.7766,318,0.0784,65.689,367,0.1223,69.8703,269,0.0416,68.8654,223,0.0692,58.9417,0
6/3/2025 6:45,0.37,1716,0.0896,65.7287,340,0.081,68.1982,382,0.0929,63.6982,421,0.1462,68.0195,318,0.0493,68.8085,255,0.0789,57.7651,0
6/3/2025 7:00,0.37,1504,0.0813,65.3298,288,0.0723,68.3111,324,0.0833,64.1772,376,0.1343,66.0476,293,0.0452,68.5631,223,0.0714,57.6498,0
6/3/2025 7:15,0.37,1694,0.0902,64.6268,323,0.0813,66.9768,370,0.0912,62.8789,407,0.146,65.8661,346,0.0536,68.3364,248,0.0788,56.9927,0
6/3/2025 7:30,0.37,1921,0.1031,63.4901,368,0.0931,65.5878,407,0.1044,61.069,465,0.1706,64.0503,400,0.0613,68.7405,281,0.0863,55.7954,0
6/3/2025 7:45,0.37,1793,0.0961,64.5115,352,0.0884,67.1017,390,0.0997,63.0754,442,0.157,65.0848,341,0.0524,68.7009,268,0.0831,56.9772,0
6/3/2025 8:00,0.37,1735,0.0888,66.2732,336,0.0796,69.1,377,0.0927,64.8337,420,0.1421,68.206,345,0.0533,68.4719,257,0.0764,58.4654,0
6/3/2025 8:15,0.37,1696,0.0885,66.0916,331,0.0808,68.6958,367,0.0916,64.6264,415,0.1423,68.3805,329,0.051,68.2623,254,0.0771,58.0972,0
6/3/2025 8:30,0.37,1850,0.0975,63.9372,361,0.0861,66.4044,400,0.0973,62.131,442,0.1622,64.7439,376,0.0588,67.8029,271,0.083,56.6328,0
6/3/2025 8:45,0.37,1676,0.0977,60.954,324,0.0819,65.4889,353,0.0913,61.4785,413,0.1516,63.5596,340,0.0844,56.6435,246,0.079,55.7325,0
6/3/2025 9:00,0.37,1575,0.08,64.4659,304,0.0716,67.3352,341,0.0788,63.1894,382,0.1308,67.0419,314,0.0489,65.3618,234,0.0699,57.162,0
6/3/2025 9:15,0.37,1554,0.0809,66.3482,302,0.0728,68.7298,339,0.0844,64.431,394,0.131,69.397,285,0.0442,68.6414,234,0.0723,58.0966,0
6/3/2025 9:30,0.37,1635,0.0834,65.5267,318,0.0742,67.6022,358,0.0823,63.7662,399,0.1388,67.6732,317,0.0491,69.095,243,0.0728,57.3658,0
6/3/2025 9:45,0.37,1445,0.0756,66.0971,275,0.0679,68.4691,313,0.0781,64.4134,350,0.1193,68.4046,291,0.0453,68.9254,216,0.0677,57.6991,0
6/3/2025 10:00,0.37,1578,0.0843,65.0103,306,0.074,67.0392,342,0.0874,62.793,393,0.1399,66.7178,302,0.0466,69.4477,235,0.0734,57.0396,0
6/3/2025 10:15,0.37,1596,0.0859,64.5767,310,0.0756,67.4771,345,0.0886,63.407,387,0.1411,64.3873,317,0.0495,68.9035,237,0.0746,56.9093,0
6/3/2025 10:30,0.37,1569,0.0856,63.4966,302,0.0769,65.8974,343,0.0882,61.6939,375,0.1382,63.1925,316,0.049,69.0313,233,0.0756,56.0335,0
6/3/2025 10:45,0.37,1608,0.0855,64.5308,308,0.0753,66.5318,347,0.0883,62.3326,406,0.1411,66.0919,310,0.0482,69.0316,237,0.0744,56.6654,0
6/3/2025 11:00,0.37,1571,0.0833,64.5587,301,0.0731,66.7548,343,0.086,62.1977,381,0.136,65.9619,314,0.0487,69.1086,232,0.0726,56.7802,0
6/3/2025 11:15,0.37,1664,0.0869,65.2413,320,0.0772,67.4744,359,0.0893,63.215,402,0.1395,66.7007,339,0.0525,69.3056,244,0.0759,57.3041,0
6/3/2025 11:30,0.37,1550,0.0824,65.2229,295,0.0738,67.0539,332,0.0848,63.0834,382,0.1322,67.0987,313,0.0483,69.4313,228,0.0729,57.0618,0
6/3/2025 11:45,0.37,1542,0.0837,64.6323,289,0.0731,66.8014,330,0.0846,62.7667,390,0.1408,65.5274,307,0.0474,69.5,226,0.0725,56.5345,0
6/3/2025 12:00,0.37,1556,0.0837,64.329,299,0.0756,66.6281,338,0.0847,62.2322,376,0.1367,64.879,312,0.048,69.3862,231,0.0737,56.597,0
6/3/2025 12:15,0.37,1613,0.0847,64.6222,312,0.0752,67.141,346,0.0861,62.7841,385,0.1374,64.7673,331,0.0506,69.445,239,0.0741,57.0519,0
6/3/2025 12:30,0.37,1615,0.0859,64.3039,316,0.0755,66.9301,352,0.0889,62.7307,394,0.1421,64.615,311,0.0483,68.8373,242,0.0746,56.8595,0
6/3/2025 12:45,0.37,1574,0.0841,64.7919,308,0.0746,67.4214,342,0.0863,63.0982,391,0.14,65.8003,295,0.0457,68.7302,238,0.0737,57.2088,0
6/3/2025 13:00,0.37,1566,0.0824,65.4147,297,0.0741,67.6256,339,0.084,63.4835,385,0.1317,67.2945,315,0.0485,69.0375,230,0.0738,57.2226,0
6/3/2025 13:15,0.37,1650,0.0883,64.2627,325,0.0789,66.3972,358,0.0902,62.2332,410,0.1475,65.6634,309,0.0477,68.9356,248,0.0772,56.4319,0
6/3/2025 13:30,0.37,1481,0.0782,65.4319,287,0.0724,67.7854,335,0.0821,63.8534,356,0.1215,67.3169,278,0.0431,68.7507,225,0.0718,57.5347,0
6/3/2025 13:45,0.37,1555,0.0868,64.4584,300,0.0797,66.9647,342,0.0921,62.7851,378,0.1368,64.9698,303,0.0468,68.9736,232,0.0783,56.8784,0
6/3/2025 14:00,0.37,1708,0.0917,64.4337,331,0.0832,66.9281,370,0.093,62.6692,415,0.1488,64.8173,340,0.0528,69.0412,252,0.0806,56.8627,0
6/3/2025 14:15,0.37,1763,0.0916,65.367,337,0.0811,67.6629,376,0.0909,63.5684,436,0.1517,66.8828,357,0.0555,68.9972,257,0.0788,57.328,0
