6/3/2025 6:00,103,0.0288,,34,0.0187,,69,0.0389,,0,,,0,,,0,,,0
6/3/2025 6:15,124,0.0714,,44,0.0533,,80,0.0895,,0,,,0,,,0,,,0
6/3/2025 6:30,121,0.074,,48,0.0621,,73,0.0858,,0,,,0,,,0,,,0
6/3/2025 6:45,150,0.0871,,61,0.0719,,89,0.1023,,0,,,0,,,0,,,0
6/3/2025 7:00,176,0.1029,,73,0.0832,,103,0.1226,,0,,,0,,,0,,,0
6/3/2025 7:15,166,0.0991,,62,0.0718,,104,0.1263,,0,,,0,,,0,,,0
6/3/2025 7:30,217,0.1311,,97,0.1159,,120,0.1463,,0,,,0,,,0,,,0
6/3/2025 7:45,227,0.1326,,100,0.1155,,127,0.1497,,0,,,0,,,0,,,0
6/3/2025 8:00,269,0.1505,,121,0.1337,,148,0.1672,,0,,,0,,,0,,,0
6/3/2025 8:15,243,0.1361,,108,0.118,,135,0.1542,,0,,,0,,,0,,,0
6/3/2025 8:30,250,0.1453,,112,0.1312,,138,0.1593,,0,,,0,,,0,,,0
6/3/2025 8:45,215,0.1236,,82,0.0908,,133,0.1564,,0,,,0,,,0,,,0
6/3/2025 9:00,226,0.0839,,69,0.0482,,157,0.1196,,0,,,0,,,0,,,0
6/3/2025 9:15,243,0.0738,,72,0.0387,,171,0.109,,0,,,0,,,0,,,0
6/3/2025 9:30,262,0.0794,,82,0.0447,,180,0.1142,,0,,,0,,,0,,,0
6/3/2025 9:45,220,0.0667,,64,0.0324,,156,0.1011,,0,,,0,,,0,,,0
6/3/2025 10:00,243,0.0789,,73,0.0431,,170,0.1147,,0,,,0,,,0,,,0
6/3/2025 10:15,210,0.0638,,49,0.0261,,161,0.1014,,0,,,0,,,0,,,0
6/3/2025 10:30,233,0.0716,,64,0.0353,,169,0.108,,0,,,0,,,0,,,0
6/3/2025 10:45,198,0.0613,,49,0.0298,,149,0.0929,,0,,,0,,,0,,,0
6/3/2025 11:00,226,0.0752,,51,0.0357,,175,0.1146,,0,,,0,,,0,,,0
6/3/2025 11:15,265,0.0874,,73,0.0499,,192,0.1248,,0,,,0,,,0,,,0
6/3/2025 11:30,248,0.0788,,50,0.0311,,198,0.1265,,0,,,0,,,0,,,0
6/3/2025 11:45,279,0.0897,,68,0.0435,,211,0.1359,,0,,,0,,,0,,,0
6/3/2025 12:00,275,0.086,,65,0.0411,,210,0.131,,0,,,0,,,0,,,0
6/3/2025 12:15,240,0.078,,56,0.036,,184,0.1201,,0,,,0,,,0,,,0
6/3/2025 12:30,219,0.0689,,47,0.0279,,172,0.1098,,0,,,0,,,0,,,0
6/3/2025 12:45,239,0.0768,,63,0.035,,176,0.1186,,0,,,0,,,0,,,0
6/3/2025 13:00,271,0.0892,,69,0.0414,,202,0.1371,,0,,,0,,,0,,,0
6/3/2025 13:15,258,0.0814,,56,0.0338,,202,0.129,,0,,,0,,,0,,,0
6/3/2025 13:30,257,0.077,,57,0.0306,,200,0.1234,,0,,,0,,,0,,,0
6/3/2025 13:45,260,0.0727,,60,0.0314,,200,0.114,,0,,,0,,,0,,,0
6/3/2025 14:00,275,0.08,,70,0.0402,,205,0.1198,,0,,,0,,,0,,,0
6/3/2025 14:15,306,0.089,,74,0.0441,,232,0.1339,,0,,,0,,,0,,,0
6/3/2025 14:30,325,0.0941,,93,0.0525,,232,0.1357,,0,,,0,,,0,,,0
6/3/2025 14:45,301,0.0864,,78,0.0423,,223,0.1304,,0,,,0,,,0,,,0
6/3/2025 15:00,309,0.1524,,133,0.1419,,176,0.163,,0,,,0,,,0,,,0
6/3/2025 15:15,321,0.1806,,145,0.1701,,176,0.1912,,0,,,0,,,0,,,0
6/3/2025 15:30,329,0.1848,,151,0.1781,,178,0.1916,,0,,,0,,,0,,,0
6/3/2025 15:45,282,0.1571,,127,0.145,,155,0.1692,,0,,,0,,,0,,,0
6/3/2025 16:00,317,0.179,,144,0.1682,,173,0.1899,,0,,,0,,,0,,,0
6/3/2025 16:15,348,0.2002,,171,0.2013,,177,0.199,,0,,,0,,,0,,,0
6/3/2025 16:30,310,0.1741,,145,0.1665,,165,0.1818,,0,,,0,,,0,,,0
6/3/2025 16:45,298,0.1851,,151,0.19,,147,0.1801,,0,,,0,,,0,,,0
6/3/2025 17:00,290,0.1625,,142,0.1633,,148,0.1616,,0,,,0,,,0,,,0
6/3/2025 17:15,264,0.152,,116,0.1369,,148,0.1671,,0,,,0,,,0,,,0
6/3/2025 17:30,205,0.1254,,89,0.1109,,116,0.14,,0,,,0,,,0,,,0
6/3/2025 17:45,177,0.1048,,67,0.0845,,110,0.1251,,0,,,0,,,0,,,0
