S1L1_Flow,S1L2_Flow,S1L3_Flow,S1L4_Flow,S2L1_Flow,S2L2_Flow,S2L3_Flow,S2L4_Flow,S3L1_Flow,S3L2_Flow,S3L3_Flow,S3L4_Flow,S4L1_Flow,S4L2_Flow,S4L3_Flow,S4L4_Flow,S5L1_Flow,S5L2_Flow,S5L3_Flow,S5L4_Flow,S1L1_Speed,S1L2_Speed,S1L3_Speed,S1L4_Speed,S2L1_Speed,S2L2_Speed,S2L3_Speed,S2L4_Speed,S3L1_Speed,S3L2_Speed,S3L3_Speed,S3L4_Speed,S4L1_Speed,S4L2_Speed,S4L3_Speed,S4L4_Speed,S5L1_Speed,S5L2_Speed,S5L3_Speed,S5L4_Speed
109,463,337,187,106,465,342,241,106,463,337,242,109,451,330,253,108,456,329,253,33.24,30.40,28.38,23.91,33.23,30.40,28.29,24.54,33.17,29.82,27.31,24.74,31.42,30.26,27.49,24.89,33.14,15.65,27.02,16.87
118,446,316,205,121,450,310,266,120,451,317,265,152,436,324,279,155,430,315,281,33.38,30.46,19.13,24.74,33.40,30.34,27.02,24.96,33.23,29.30,26.15,24.79,31.37,29.68,26.97,24.83,30.64,24.86,25.75,16.69
118,473,360,218,119,479,358,265,121,476,357,263,123,489,349,282,124,485,357,279,33.32,30.28,27.56,25.13,33.01,30.17,27.98,24.83,33.22,30.19,27.29,25.13,33.05,29.59,27.87,24.66,33.11,14.71,26.63,19.38
126,460,330,218,126,469,325,282,126,471,321,282,129,474,322,297,130,475,325,299,33.22,30.85,14.90,25.88,33.20,30.81,28.48,25.51,33.07,29.60,27.13,25.38,32.86,30.79,27.77,25.56,32.86,24.20,27.83,16.51
161,467,362,240,161,466,359,291,161,465,362,289,167,467,354,306,167,467,351,305,32.90,29.71,27.87,25.71,32.91,29.71,27.81,25.72,32.87,29.10,26.79,25.68,32.70,29.63,27.35,26.01,31.69,25.34,26.94,21.95
130,481,333,222,129,482,336,284,129,479,336,289,133,486,329,298,133,486,330,296,25.86,30.51,28.82,25.86,33.57,30.50,28.79,24.90,33.40,30.49,27.62,25.68,32.68,29.23,28.38,25.80,32.19,27.23,28.21,18.50
175,530,355,244,176,527,356,306,175,530,356,304,176,530,355,312,175,526,355,317,25.96,30.17,28.07,25.84,33.56,30.17,28.08,25.28,33.62,30.18,28.09,25.77,33.61,30.19,28.00,25.93,33.62,13.16,27.38,16.07
181,489,381,246,179,499,381,320,179,496,380,317,182,495,387,331,183,498,386,330,23.96,30.20,29.03,25.86,33.57,30.21,29.09,25.11,33.60,30.20,29.09,25.28,33.36,30.11,28.86,25.86,33.53,12.83,25.18,17.39
242,478,353,247,244,490,340,305,244,479,341,307,302,429,327,317,302,429,327,313,32.97,28.19,27.03,25.42,32.19,27.74,26.12,24.81,32.23,26.72,15.59,24.83,27.23,27.02,26.46,25.48,24.61,20.65,25.76,17.06
249,500,355,291,269,499,384,312,267,511,383,303,373,441,333,311,363,429,332,315,18.37,24.30,10.90,11.55,27.12,23.06,21.95,12.63,27.26,20.05,18.21,21.34,24.00,17.45,18.48,22.64,19.04,16.74,18.30,16.80
281,435,366,320,297,457,371,350,299,460,364,357,342,452,349,362,359,457,348,355,26.73,21.29,6.05,20.14,26.25,20.13,19.01,18.34,25.63,10.58,18.37,20.09,21.68,19.45,19.63,20.59,17.64,12.79,17.62,16.47
296,420,357,335,297,432,359,384,293,432,361,369,289,483,358,359,279,469,347,361,24.10,16.74,16.53,17.17,23.65,16.67,16.72,16.12,23.45,14.18,14.95,9.94,14.22,16.27,16.48,16.15,16.83,11.90,14.70,14.56
311,402,323,313,291,460,357,312,288,443,350,325,312,431,351,347,313,425,362,346,21.78,3.51,5.32,14.03,14.36,10.88,9.98,7.21,17.28,11.65,12.10,13.27,16.35,10.06,9.73,13.94,13.23,10.96,11.89,10.71
318,383,327,293,352,367,350,327,347,376,349,327,320,456,314,338,322,468,311,339,20.16,12.89,12.68,13.40,17.88,12.75,11.95,12.05,15.87,6.40,10.36,12.11,16.39,12.70,11.76,13.30,14.54,9.38,12.01,11.08
321,369,309,270,325,388,309,313,332,381,313,314,331,399,302,342,324,396,301,340,20.24,13.85,13.64,5.13,19.63,12.72,12.00,12.43,19.17,10.53,8.42,12.43,17.30,12.93,13.27,12.59,13.67,11.07,12.79,6.71
333,380,340,303,346,385,358,347,352,394,364,344,347,434,352,362,353,426,352,360,18.41,3.11,12.62,11.09,17.96,12.88,12.44,11.55,16.78,12.17,7.68,11.44,15.97,11.91,11.73,11.14,13.39,9.30,10.62,8.68
333,325,306,282,337,331,321,329,334,327,318,330,298,362,333,335,295,372,331,334,17.45,11.86,12.21,11.57,17.46,12.44,11.12,11.32,16.45,10.91,10.85,11.04,14.99,12.56,7.53,10.95,13.62,8.52,10.27,8.96
313,358,283,291,311,361,311,313,314,358,313,314,326,362,306,335,320,367,307,333,18.19,11.64,11.60,10.96,18.17,11.66,10.98,4.02,18.16,10.78,9.15,10.50,11.30,11.76,10.23,11.11,13.75,9.60,10.19,5.07
312,362,322,309,328,361,359,321,325,368,355,319,313,388,345,319,335,369,340,325,18.58,10.31,10.61,9.61,17.58,11.23,10.53,3.55,15.14,10.56,8.20,9.26,13.90,10.56,10.41,9.88,11.84,9.65,9.96,8.47
278,364,319,258,306,369,311,286,306,361,317,287,317,379,336,307,309,392,338,306,17.97,3.32,10.07,12.42,17.17,11.99,12.68,11.92,16.42,10.67,11.73,11.96,12.77,11.72,11.94,12.26,11.93,8.64,10.48,11.10
277,380,294,267,271,410,276,300,274,407,278,302,291,386,279,310,299,387,281,312,19.18,12.33,7.55,13.32,19.14,11.38,7.37,13.46,18.45,11.79,13.55,12.99,15.70,9.54,13.42,13.36,14.07,10.90,13.68,12.69
267,393,327,251,280,397,325,303,280,407,325,307,322,389,321,333,322,390,327,331,20.86,16.90,17.04,16.40,20.06,16.71,16.73,16.07,19.80,13.02,16.66,15.90,18.02,13.22,15.51,15.84,14.94,12.60,12.47,13.35
283,378,356,281,277,386,363,313,278,383,363,309,315,362,352,325,318,355,353,326,17.05,17.55,18.58,17.49,20.91,17.97,18.29,17.32,16.76,17.01,17.54,17.30,19.63,8.23,18.15,16.80,16.78,14.72,16.75,13.07
260,392,314,248,262,388,322,287,263,389,315,286,282,371,313,294,271,374,313,298,20.47,14.34,16.74,15.58,20.47,16.31,16.51,15.36,20.65,16.15,15.90,15.52,19.79,15.43,16.40,15.72,18.35,8.85,15.87,14.12
168,240,275,241,176,252,286,296,179,262,297,298,216,275,292,288,231,289,293,287,22.59,19.30,19.93,18.05,21.87,19.11,19.56,17.40,21.58,18.48,18.42,17.44,20.63,16.99,17.74,11.93,17.64,13.66,17.83,13.34
