S1L1_Flow,S1L2_Flow,S1L3_Flow,S1L4_Flow,S2L1_Flow,S2L2_Flow,S2L3_Flow,S2L4_Flow,S3L1_Flow,S3L2_Flow,S3L3_Flow,S3L4_Flow,S4L1_Flow,S4L2_Flow,S4L3_Flow,S4L4_Flow,S5L1_Flow,S5L2_Flow,S5L3_Flow,S5L4_Flow,S1L1_Speed,S1L2_Speed,S1L3_Speed,S1L4_Speed,S2L1_Speed,S2L2_Speed,S2L3_Speed,S2L4_Speed,S3L1_Speed,S3L2_Speed,S3L3_Speed,S3L4_Speed,S4L1_Speed,S4L2_Speed,S4L3_Speed,S4L4_Speed,S5L1_Speed,S5L2_Speed,S5L3_Speed,S5L4_Speed
106,463,337,190,105,462,338,245,105,462,341,246,107,463,335,263,104,462,336,260,28.31,24.10,21.31,19.82,25.70,23.24,21.57,18.87,28.48,26.84,24.25,21.14,27.55,27.18,24.58,21.81,29.77,27.22,25.86,21.92
121,446,316,205,121,443,315,268,121,444,314,269,119,442,313,289,120,443,314,290,26.82,23.04,20.70,20.99,23.88,23.58,20.88,18.61,27.63,26.77,23.51,21.08,26.26,27.23,23.29,22.04,29.15,27.14,24.28,21.92
117,475,359,215,117,479,360,265,116,477,359,262,117,478,359,287,117,479,354,288,26.27,24.23,21.86,21.32,24.07,23.48,21.13,19.31,26.73,26.75,25.13,21.16,27.47,26.93,24.49,21.37,29.13,27.11,25.32,22.19
125,460,332,218,126,459,333,286,126,462,336,285,126,462,338,301,125,461,344,300,26.62,23.34,22.89,21.04,24.94,23.60,21.57,19.69,27.45,27.37,25.16,21.57,26.90,27.42,25.21,22.24,28.74,27.66,26.26,22.93
162,463,360,240,161,462,357,289,160,465,355,291,160,462,360,307,160,462,357,308,24.86,22.54,21.28,20.59,23.01,22.70,20.48,19.56,25.87,26.27,24.67,21.34,24.77,26.64,24.17,22.10,27.31,26.71,24.83,22.84
129,481,331,223,129,478,335,291,129,475,337,291,128,481,334,307,126,478,335,307,26.86,23.93,21.77,21.26,24.20,23.41,20.88,18.84,26.33,26.90,24.78,20.93,25.27,27.27,25.39,22.27,28.87,27.46,25.56,22.72
176,526,358,246,175,527,353,304,175,529,350,303,172,521,350,318,173,521,351,320,23.90,23.71,20.71,20.95,22.22,23.73,21.07,19.06,23.96,27.08,24.58,21.23,24.79,26.96,24.84,21.77,26.90,26.82,25.41,23.02
180,498,379,243,181,498,381,319,183,496,380,319,185,502,381,341,187,500,379,337,24.61,23.70,22.77,21.12,22.03,23.28,22.41,19.10,25.94,26.70,25.93,20.63,26.14,26.95,26.49,21.94,27.49,26.98,26.17,23.05
242,472,355,248,241,476,357,310,238,477,354,313,236,473,350,325,232,476,347,330,23.80,22.58,21.44,20.49,22.97,22.19,20.95,18.96,27.03,25.51,24.18,21.65,27.07,25.16,24.11,22.45,27.48,25.37,24.67,22.32
246,502,355,293,244,502,350,371,244,501,357,369,241,501,358,376,242,500,362,371,23.76,21.10,19.21,18.51,22.15,20.79,19.72,17.73,24.38,22.76,21.88,19.25,24.85,22.70,21.75,20.10,26.75,22.75,22.36,20.93
286,442,369,316,287,440,372,384,287,441,372,384,287,441,367,401,290,437,362,401,20.72,18.31,17.32,17.51,20.20,18.93,18.26,16.98,23.06,20.34,18.59,17.92,23.96,20.92,20.01,19.61,24.73,19.56,20.00,19.86
293,420,353,337,293,414,351,404,291,412,348,401,291,411,350,430,288,419,353,424,19.12,14.51,14.12,14.87,19.45,14.95,15.36,15.18,21.31,16.06,15.83,16.11,22.27,16.63,16.62,16.49,22.71,16.39,16.89,16.99
308,403,326,314,305,407,327,400,304,405,320,396,302,406,321,445,298,399,320,448,18.45,11.92,12.41,12.84,18.65,12.73,12.73,12.93,20.27,12.72,12.79,12.82,20.30,13.66,13.36,13.55,20.89,13.91,14.00,14.09
324,382,329,293,323,382,328,355,326,382,332,361,327,379,330,386,326,382,329,383,16.61,11.52,12.03,12.45,16.86,11.83,12.06,12.00,18.35,12.01,12.18,11.89,19.76,12.72,13.31,13.46,19.54,12.83,12.92,13.02
319,365,309,272,320,365,309,343,315,365,312,340,315,365,309,374,321,363,307,381,17.00,11.78,11.49,11.63,16.83,12.32,11.96,12.07,18.46,12.06,12.33,11.68,19.47,13.60,12.68,11.47,19.37,13.34,12.91,12.13
333,385,341,302,334,385,342,382,338,386,340,377,337,388,343,419,330,390,345,417,16.17,11.25,11.39,11.61,16.07,10.82,11.21,11.22,17.53,11.83,11.31,10.93,16.60,12.21,10.97,11.14,17.93,12.42,12.03,11.57
333,325,306,282,332,325,304,356,328,326,302,360,329,325,304,384,334,322,306,379,15.29,11.56,11.83,10.75,16.43,11.39,12.03,11.32,17.00,11.70,11.15,11.46,17.27,11.27,12.02,11.18,17.05,11.92,12.09,11.35
310,359,282,291,311,358,278,347,316,355,282,347,313,355,282,376,313,359,279,376,15.48,10.42,10.69,11.17,16.67,11.21,11.41,10.37,16.74,11.57,11.52,10.94,17.65,11.20,11.08,10.42,17.58,11.28,11.35,10.77
315,361,322,309,314,361,325,370,312,363,325,370,312,362,317,384,313,358,319,387,16.05,10.55,11.04,11.03,16.83,10.93,11.03,10.28,17.81,10.99,11.24,10.81,15.66,10.92,10.64,10.88,17.16,11.08,11.12,10.47
278,364,318,257,281,367,321,303,280,368,320,303,286,368,329,338,285,370,328,340,15.70,11.15,11.31,11.52,16.44,11.98,11.11,11.33,17.20,11.00,11.74,11.82,17.32,11.04,11.49,11.73,17.55,11.76,12.23,11.84
275,380,293,268,272,377,295,308,275,374,299,310,274,379,296,335,272,379,299,334,16.62,12.06,12.14,12.22,15.76,12.65,12.31,11.92,17.40,12.56,12.45,12.25,18.44,12.67,12.57,12.90,18.49,13.24,13.63,12.35
270,388,324,251,272,391,325,316,272,394,323,318,270,392,328,344,274,393,327,344,17.72,14.67,15.01,14.33,17.02,15.55,16.14,13.81,17.91,15.83,16.48,14.73,19.49,16.34,16.77,14.99,19.52,16.21,16.60,14.89
282,381,358,280,281,381,358,316,280,382,352,315,283,384,351,335,281,387,352,339,17.29,15.54,15.90,15.49,18.12,16.33,15.85,15.11,19.17,15.15,17.62,15.74,20.26,17.36,16.04,16.10,19.73,17.29,17.20,16.17
258,391,317,247,261,387,311,299,263,385,316,294,263,386,313,309,264,384,307,310,17.29,13.94,14.14,13.76,17.53,14.18,14.81,14.06,18.02,14.86,15.51,14.37,19.65,15.69,15.77,14.77,19.77,15.80,16.12,14.74
172,243,275,241,175,254,286,305,178,263,293,308,184,273,305,310,189,281,317,310,18.54,16.26,16.78,15.45,19.10,15.43,16.94,15.47,19.21,17.11,17.74,16.10,19.94,18.06,18.98,17.00,20.79,17.75,18.67,16.98
