S1L1_Flow,S1L2_Flow,S1L3_Flow,S1L4_Flow,S2L1_Flow,S2L2_Flow,S2L3_Flow,S2L4_Flow,S3L1_Flow,S3L2_Flow,S3L3_Flow,S3L4_Flow,S4L1_Flow,S4L2_Flow,S4L3_Flow,S4L4_Flow,S5L1_Flow,S5L2_Flow,S5L3_Flow,S5L4_Flow,S1L1_Speed,S1L2_Speed,S1L3_Speed,S1L4_Speed,S2L1_Speed,S2L2_Speed,S2L3_Speed,S2L4_Speed,S3L1_Speed,S3L2_Speed,S3L3_Speed,S3L4_Speed,S4L1_Speed,S4L2_Speed,S4L3_Speed,S4L4_Speed,S5L1_Speed,S5L2_Speed,S5L3_Speed,S5L4_Speed
109,463,337,188,106,464,338,244,106,462,339,246,105,464,343,253,105,465,339,253,33.24,30.41,28.38,24.89,33.26,30.40,28.37,24.68,33.25,30.40,28.36,24.65,33.26,30.30,27.26,24.61,33.24,25.68,26.07,17.54
118,446,315,204,121,459,303,266,120,459,301,265,130,450,309,279,130,450,310,278,33.38,30.46,14.71,25.17,33.41,30.30,27.17,24.97,33.40,28.92,26.69,24.78,32.10,29.87,27.26,24.64,32.72,24.43,24.84,17.08
118,473,361,218,117,477,361,265,118,476,363,263,120,479,364,281,121,475,365,281,33.31,30.29,27.40,25.12,33.34,30.29,27.87,24.84,33.21,30.29,27.21,25.12,32.65,30.26,26.81,24.56,33.19,14.36,24.36,19.68
126,460,330,218,125,472,322,282,125,470,320,282,135,475,311,297,136,480,312,299,33.23,30.85,13.50,25.82,33.23,30.74,29.02,25.32,33.24,29.72,28.32,25.36,32.36,29.81,29.13,25.73,32.80,23.46,28.47,16.31
161,467,362,240,161,466,360,291,161,469,361,289,165,476,351,306,168,469,350,305,32.90,29.71,27.73,25.65,32.91,29.65,28.06,25.74,32.91,28.90,27.31,25.73,32.62,28.57,27.73,26.01,32.36,25.90,27.12,21.73
130,481,333,222,129,482,336,284,129,479,336,289,129,477,343,297,128,478,344,295,25.81,30.51,28.83,25.85,33.58,30.50,28.79,24.99,33.57,30.49,28.35,25.63,33.55,30.48,28.24,25.80,33.56,30.42,26.68,18.39
175,530,355,244,176,527,356,306,175,530,356,304,176,529,355,313,175,525,355,318,26.35,30.17,28.06,25.74,33.63,30.18,28.08,25.29,33.62,30.18,28.09,25.76,33.60,30.19,28.09,25.93,33.62,12.33,27.14,15.22
181,489,381,246,181,497,381,320,181,494,380,317,184,495,383,333,185,498,382,332,23.74,30.19,28.91,25.84,33.60,30.19,29.10,25.21,33.60,30.19,29.08,25.64,33.33,30.10,28.48,25.67,33.53,11.86,25.09,16.78
242,478,353,247,248,487,339,305,239,480,340,307,301,422,332,319,297,425,332,315,32.98,28.19,27.04,25.42,31.86,27.71,25.52,24.81,32.95,27.15,15.25,24.81,28.97,27.79,26.72,25.48,24.81,20.76,26.52,17.68
249,500,355,291,257,518,381,301,268,525,373,295,311,497,343,295,313,493,341,299,18.85,24.30,9.97,12.34,27.30,23.37,21.67,13.47,27.02,19.92,20.39,21.70,24.06,14.86,17.57,22.67,20.74,15.71,19.13,17.23
281,435,366,320,308,456,369,349,307,453,368,353,361,456,339,360,359,454,338,353,26.91,21.20,6.51,20.43,24.83,19.87,19.66,18.59,24.40,11.19,18.34,20.37,23.49,19.16,19.66,20.77,16.95,12.66,18.52,16.45
296,420,357,335,296,422,370,382,292,428,373,369,293,487,349,362,292,482,336,364,24.10,16.74,16.72,16.97,23.67,16.53,16.69,16.03,24.06,14.39,15.45,9.10,13.49,15.58,15.74,16.21,19.45,11.16,14.45,14.95
311,402,323,313,287,464,341,330,286,456,337,341,322,413,340,361,319,414,354,360,21.77,3.22,6.49,14.88,13.45,10.28,9.32,5.93,18.29,11.64,13.13,13.83,16.32,8.79,8.55,14.51,13.69,11.60,12.15,12.30
318,383,327,293,346,381,338,331,349,376,338,331,354,413,338,336,359,411,327,335,20.16,12.82,12.47,13.17,17.72,11.83,12.57,11.87,15.83,8.15,11.22,12.19,15.45,12.25,11.95,13.31,13.46,11.29,12.71,11.65
321,369,309,270,316,396,305,316,315,393,311,315,340,390,294,338,337,385,302,338,20.16,13.91,13.64,4.88,19.37,11.54,13.24,12.35,19.76,10.22,7.40,12.05,17.60,12.45,13.01,12.53,14.02,10.70,12.23,6.67
333,380,340,303,348,384,355,351,354,392,355,350,377,394,366,361,371,386,353,361,18.05,2.63,12.43,10.56,18.06,12.83,12.49,11.57,16.31,11.89,6.37,11.20,14.86,11.99,11.82,10.23,12.17,9.24,10.56,9.21
333,325,306,282,333,338,314,331,330,338,313,332,335,343,320,334,345,354,336,333,17.58,11.86,12.20,11.51,17.60,12.25,9.73,11.26,17.58,10.85,9.97,10.71,15.27,12.47,8.57,10.87,13.97,7.61,10.58,8.93
313,358,283,291,311,361,313,312,314,354,314,313,329,358,315,333,309,363,303,329,18.19,11.64,11.60,10.75,18.17,11.66,10.60,4.00,18.16,11.28,9.54,10.76,11.43,11.32,10.69,11.10,13.73,9.22,10.17,5.64
312,362,322,309,329,361,351,329,326,367,349,329,316,393,332,334,331,390,340,336,18.59,9.19,7.21,8.09,17.49,10.78,11.09,3.22,15.88,9.80,8.16,10.89,15.37,11.13,10.31,10.07,11.86,9.39,9.97,8.17
278,364,319,258,295,358,327,291,296,358,330,290,310,365,335,315,318,362,330,318,18.24,2.75,12.36,11.67,17.21,12.13,12.65,11.57,16.22,10.76,11.54,12.68,13.28,12.02,11.51,12.42,12.46,8.77,9.01,10.97
277,380,294,267,277,391,292,297,281,385,293,300,321,337,303,305,318,341,305,308,19.14,9.14,5.74,12.09,18.44,11.17,7.41,13.40,17.73,11.16,13.55,13.15,15.45,8.30,13.20,13.29,12.94,11.22,12.45,12.68
267,393,327,251,274,399,326,307,274,403,327,310,283,422,325,330,288,414,325,327,20.86,16.89,17.08,16.38,20.33,16.62,16.62,16.13,19.98,8.07,16.71,16.14,18.07,15.06,12.21,16.11,16.23,11.95,14.05,13.34
283,378,356,281,269,394,363,313,269,391,363,309,317,364,348,325,307,370,356,326,10.78,17.31,18.47,17.49,19.88,17.62,18.28,17.33,17.07,16.14,17.59,17.40,19.62,7.53,17.72,15.94,16.20,14.97,16.55,12.69
260,392,314,248,269,382,321,286,272,379,315,286,294,351,310,294,311,350,310,298,20.24,5.34,16.70,15.48,19.43,16.37,16.47,15.43,19.31,14.63,16.27,15.43,17.41,15.28,16.25,15.71,14.31,12.46,15.76,14.19
168,240,275,240,181,243,291,296,184,256,301,297,198,303,295,287,204,310,298,285,22.59,19.06,19.94,18.05,22.13,18.82,19.57,17.62,22.42,18.71,18.68,17.46,21.53,18.18,18.80,12.31,20.13,14.24,16.92,13.68
