
 sensor1 : 56092.0
 lane_flow: [317,395,314,303] : lane_speed: [72.0, 70.0, 68.0, 65.0] : flow_total: [1329] : ave_speed = [68.9]
 lane_flow: [324,392,304,282] : lane_speed: [72.0, 70.0, 68.0, 65.0] : flow_total: [1302] : ave_speed = [68.9]
 lane_flow: [343,390,329,293] : lane_speed: [72.0, 70.0, 68.0, 65.0] : flow_total: [1355] : ave_speed = [68.9]
 lane_flow: [324,376,294,300] : lane_speed: [72.0, 70.0, 68.0, 65.0] : flow_total: [1294] : ave_speed = [68.9]
 lane_flow: [286,356,313,263] : lane_speed: [72.0, 70.0, 68.0, 65.0] : flow_total: [1218] : ave_speed = [68.9]
 lane_flow: [308,341,326,286] : lane_speed: [72.0, 70.0, 68.0, 65.0] : flow_total: [1261] : ave_speed = [68.8]
 lane_flow: [285,345,331,286] : lane_speed: [72.0, 70.0, 68.0, 65.0] : flow_total: [1247] : ave_speed = [68.8]
 lane_flow: [274,371,304,262] : lane_speed: [72.0, 70.0, 68.0, 65.0] : flow_total: [1211] : ave_speed = [68.9]
 lane_flow: [269,382,354,258] : lane_speed: [72.0, 70.0, 68.0, 65.0] : flow_total: [1263] : ave_speed = [68.8]
 lane_flow: [271,382,327,255] : lane_speed: [72.0, 70.0, 68.0, 65.0] : flow_total: [1235] : ave_speed = [68.9]
 lane_flow: [275,383,308,252] : lane_speed: [72.0, 70.0, 68.0, 65.0] : flow_total: [1218] : ave_speed = [68.9]
 lane_flow: [212,305,240,225] : lane_speed: [72.0, 70.0, 68.0, 65.0] : flow_total: [982] : ave_speed = [68.8]

 onR_merge1 : 2845.0
 lane_flow: [0,0,0,13] : lane_speed: [0.0, 0.0, 0.0, 69.9] : flow_total: [13] : ave_speed = [69.9]
 lane_flow: [0,0,0,15] : lane_speed: [0.0, 0.0, 0.0, 64.5] : flow_total: [15] : ave_speed = [64.5]
 lane_flow: [0,0,0,23] : lane_speed: [0.0, 0.0, 0.0, 67.1] : flow_total: [23] : ave_speed = [67.1]
 lane_flow: [0,0,0,32] : lane_speed: [0.0, 0.0, 0.0, 65.7] : flow_total: [32] : ave_speed = [65.7]
 lane_flow: [0,0,0,30] : lane_speed: [0.0, 0.0, 0.0, 68.3] : flow_total: [30] : ave_speed = [68.3]
 lane_flow: [0,0,0,57] : lane_speed: [0.0, 0.0, 0.0, 63.6] : flow_total: [57] : ave_speed = [63.6]
 lane_flow: [0,0,0,87] : lane_speed: [0.0, 0.0, 0.0, 61.7] : flow_total: [87] : ave_speed = [61.7]
 lane_flow: [0,0,0,75] : lane_speed: [0.0, 0.0, 0.0, 64.3] : flow_total: [75] : ave_speed = [64.3]
 lane_flow: [0,0,0,82] : lane_speed: [0.0, 0.0, 0.0, 65.2] : flow_total: [82] : ave_speed = [65.2]
 lane_flow: [0,0,0,84] : lane_speed: [0.0, 0.0, 0.0, 63.9] : flow_total: [84] : ave_speed = [63.9]
 lane_flow: [0,0,0,76] : lane_speed: [0.0, 0.0, 0.0, 63.6] : flow_total: [76] : ave_speed = [63.6]
 lane_flow: [0,0,0,46] : lane_speed: [0.0, 0.0, 0.0, 66.7] : flow_total: [46] : ave_speed = [66.7]
 lane_flow: [0,0,0,63] : lane_speed: [0.0, 0.0, 0.0, 65.6] : flow_total: [63] : ave_speed = [65.6]
 lane_flow: [0,0,0,56] : lane_speed: [0.0, 0.0, 0.0, 68.2] : flow_total: [56] : ave_speed = [68.2]
 lane_flow: [0,0,0,56] : lane_speed: [0.0, 0.0, 0.0, 67.1] : flow_total: [56] : ave_speed = [67.1]
 lane_flow: [0,0,0,51] : lane_speed: [0.0, 0.0, 0.0, 66.2] : flow_total: [51] : ave_speed = [66.2]
 lane_flow: [0,0,0,58] : lane_speed: [0.0, 0.0, 0.0, 67.3] : flow_total: [58] : ave_speed = [67.3]
 lane_flow: [0,0,0,52] : lane_speed: [0.0, 0.0, 0.0, 66.4] : flow_total: [52] : ave_speed = [66.4]
 lane_flow: [0,0,0,63] : lane_speed: [0.0, 0.0, 0.0, 63.4] : flow_total: [63] : ave_speed = [63.4]
 lane_flow: [0,0,0,60] : lane_speed: [0.0, 0.0, 0.0, 64.7] : flow_total: [60] : ave_speed = [64.7]
 lane_flow: [0,0,0,53] : lane_speed: [0.0, 0.0, 0.0, 63.3] : flow_total: [53] : ave_speed = [63.3]
 lane_flow: [0,0,0,68] : lane_speed: [0.0, 0.0, 0.0, 65.1] : flow_total: [68] : ave_speed = [65.1]
 lane_flow: [0,0,0,70] : lane_speed: [0.0, 0.0, 0.0, 62.9] : flow_total: [70] : ave_speed = [62.9]
 lane_flow: [0,0,0,49] : lane_speed: [0.0, 0.0, 0.0, 65.7] : flow_total: [49] : ave_speed = [65.7]
 lane_flow: [0,0,0,55] : lane_speed: [0.0, 0.0, 0.0, 66.4] : flow_total: [55] : ave_speed = [66.4]
 lane_flow: [0,0,0,55] : lane_speed: [0.0, 0.0, 0.0, 62.3] : flow_total: [55] : ave_speed = [62.3]
 lane_flow: [0,0,0,60] : lane_speed: [0.0, 0.0, 0.0, 62.1] : flow_total: [60] : ave_speed = [62.1]
 lane_flow: [0,0,0,66] : lane_speed: [0.0, 0.0, 0.0, 65.9] : flow_total: [66] : ave_speed = [65.9]
 lane_flow: [0,0,0,68] : lane_speed: [0.0, 0.0, 0.0, 64.6] : flow_total: [68] : ave_speed = [64.6]
 lane_flow: [0,0,0,65] : lane_speed: [0.0, 0.0, 0.0, 63.4] : flow_total: [65] : ave_speed = [63.4]
 lane_flow: [0,0,0,77] : lane_speed: [0.0, 0.0, 0.0, 62.6] : flow_total: [77] : ave_speed = [62.6]
 lane_flow: [0,0,0,62] : lane_speed: [0.0, 0.0, 0.0, 68.2] : flow_total: [62] : ave_speed = [68.2]
 lane_flow: [0,0,0,81] : lane_speed: [0.0, 0.0, 0.0, 63.0] : flow_total: [81] : ave_speed = [63.0]
 lane_flow: [0,0,0,68] : lane_speed: [0.0, 0.0, 0.0, 62.4] : flow_total: [68] : ave_speed = [62.4]
 lane_flow: [0,0,0,80] : lane_speed: [0.0, 0.0, 0.0, 65.0] : flow_total: [80] : ave_speed = [65.0]
 lane_flow: [0,0,0,68] : lane_speed: [0.0, 0.0, 0.0, 61.5] : flow_total: [68] : ave_speed = [61.5]
 lane_flow: [0,0,0,73] : lane_speed: [0.0, 0.0, 0.0, 62.9] : flow_total: [73] : ave_speed = [62.9]
 lane_flow: [0,0,0,68] : lane_speed: [0.0, 0.0, 0.0, 63.9] : flow_total: [68] : ave_speed = [63.9]
 lane_flow: [0,0,0,101] : lane_speed: [0.0, 0.0, 0.0, 59.8] : flow_total: [101] : ave_speed = [59.8]
 lane_flow: [0,0,0,79] : lane_speed: [0.0, 0.0, 0.0, 64.5] : flow_total: [79] : ave_speed = [64.5]
 lane_flow: [0,0,0,61] : lane_speed: [0.0, 0.0, 0.0, 65.9] : flow_total: [61] : ave_speed = [65.9]
 lane_flow: [0,0,0,61] : lane_speed: [0.0, 0.0, 0.0, 60.6] : flow_total: [61] : ave_speed = [60.6]
 lane_flow: [0,0,0,46] : lane_speed: [0.0, 0.0, 0.0, 66.0] : flow_total: [46] : ave_speed = [66.0]
 lane_flow: [0,0,0,40] : lane_speed: [0.0, 0.0, 0.0, 65.7] : flow_total: [40] : ave_speed = [65.7]
 lane_flow: [0,0,0,83] : lane_speed: [0.0, 0.0, 0.0, 63.0] : flow_total: [83] : ave_speed = [63.0]
 lane_flow: [0,0,0,40] : lane_speed: [0.0, 0.0, 0.0, 67.2] : flow_total: [40] : ave_speed = [67.2]
 lane_flow: [0,0,0,52] : lane_speed: [0.0, 0.0, 0.0, 67.6] : flow_total: [52] : ave_speed = [67.6]
 lane_flow: [0,0,0,17] : lane_speed: [0.0, 0.0, 0.0, 65.3] : flow_total: [17] : ave_speed = [65.3]

 sensor2 : 58937.0
 lane_flow: [46,185,130,82] : lane_speed: [55.0, 35.5, 42.9, 43.7] : flow_total: [443] : ave_speed = [41.2]
 lane_flow: [53,239,173,113] : lane_speed: [55.8, 29.8, 36.9, 47.6] : flow_total: [578] : ave_speed = [37.8]
 lane_flow: [79,316,213,144] : lane_speed: [55.5, 25.5, 31.4, 43.4] : flow_total: [752] : ave_speed = [33.7]
 lane_flow: [105,361,245,172] : lane_speed: [52.3, 27.4, 28.4, 36.9] : flow_total: [883] : ave_speed = [32.5]
 lane_flow: [115,404,287,196] : lane_speed: [51.2, 25.9, 27.3, 33.9] : flow_total: [1002] : ave_speed = [30.7]
 lane_flow: [184,499,350,254] : lane_speed: [42.3, 30.4, 25.5, 26.9] : flow_total: [1287] : ave_speed = [30.1]
 lane_flow: [281,500,408,340] : lane_speed: [34.0, 28.6, 27.5, 24.6] : flow_total: [1529] : ave_speed = [28.4]
 lane_flow: [345,471,376,386] : lane_speed: [28.2, 29.1, 26.0, 24.2] : flow_total: [1578] : ave_speed = [27.0]
 lane_flow: [349,418,352,401] : lane_speed: [28.7, 28.1, 26.3, 25.6] : flow_total: [1520] : ave_speed = [27.2]
 lane_flow: [360,402,343,400] : lane_speed: [27.8, 26.9, 27.3, 23.8] : flow_total: [1505] : ave_speed = [26.4]
 lane_flow: [349,398,347,356] : lane_speed: [26.1, 27.6, 27.6, 25.3] : flow_total: [1450] : ave_speed = [26.7]
 lane_flow: [317,387,322,351] : lane_speed: [26.5, 27.9, 27.6, 26.4] : flow_total: [1377] : ave_speed = [27.1]
 lane_flow: [211,397,316,342] : lane_speed: [36.8, 25.8, 25.2, 23.5] : flow_total: [1266] : ave_speed = [26.9]
 lane_flow: [137,389,325,250] : lane_speed: [47.1, 26.8, 27.4, 31.2] : flow_total: [1101] : ave_speed = [30.5]
 lane_flow: [123,421,318,250] : lane_speed: [47.9, 25.8, 25.6, 28.9] : flow_total: [1112] : ave_speed = [28.9]
 lane_flow: [135,441,325,249] : lane_speed: [48.5, 29.0, 25.2, 30.4] : flow_total: [1150] : ave_speed = [30.5]
 lane_flow: [124,394,304,243] : lane_speed: [52.8, 25.5, 25.2, 30.4] : flow_total: [1065] : ave_speed = [29.7]
 lane_flow: [102,392,320,244] : lane_speed: [52.9, 28.0, 28.0, 30.5] : flow_total: [1058] : ave_speed = [31.0]
 lane_flow: [119,401,299,235] : lane_speed: [50.7, 26.5, 28.0, 30.4] : flow_total: [1054] : ave_speed = [30.5]
 lane_flow: [127,387,311,252] : lane_speed: [49.8, 26.9, 24.2, 29.6] : flow_total: [1077] : ave_speed = [29.5]
 lane_flow: [116,394,313,233] : lane_speed: [48.4, 27.5, 29.0, 32.6] : flow_total: [1056] : ave_speed = [31.4]
 lane_flow: [135,420,302,251] : lane_speed: [48.5, 27.6, 30.1, 27.4] : flow_total: [1108] : ave_speed = [30.8]
 lane_flow: [125,418,328,245] : lane_speed: [50.7, 24.4, 26.1, 28.7] : flow_total: [1116] : ave_speed = [28.8]
 lane_flow: [120,441,330,258] : lane_speed: [49.8, 27.3, 27.0, 31.7] : flow_total: [1149] : ave_speed = [30.6]
 lane_flow: [142,429,339,268] : lane_speed: [47.7, 26.7, 27.2, 27.2] : flow_total: [1178] : ave_speed = [29.5]
 lane_flow: [130,442,369,275] : lane_speed: [47.0, 28.2, 27.1, 29.8] : flow_total: [1216] : ave_speed = [30.2]
 lane_flow: [141,406,333,267] : lane_speed: [45.6, 27.3, 23.9, 28.1] : flow_total: [1147] : ave_speed = [28.7]
 lane_flow: [178,448,363,285] : lane_speed: [42.0, 28.3, 26.6, 26.3] : flow_total: [1274] : ave_speed = [29.3]
 lane_flow: [155,471,361,303] : lane_speed: [42.6, 30.4, 23.8, 23.7] : flow_total: [1290] : ave_speed = [28.4]
 lane_flow: [190,498,354,303] : lane_speed: [41.1, 30.1, 26.2, 26.6] : flow_total: [1345] : ave_speed = [29.8]
 lane_flow: [196,463,336,313] : lane_speed: [39.4, 27.8, 28.1, 26.5] : flow_total: [1308] : ave_speed = [29.3]
 lane_flow: [225,501,367,308] : lane_speed: [33.0, 30.8, 26.3, 26.8] : flow_total: [1401] : ave_speed = [29.1]
 lane_flow: [285,488,383,347] : lane_speed: [34.1, 30.5, 24.4, 24.9] : flow_total: [1503] : ave_speed = [28.3]
 lane_flow: [289,466,375,379] : lane_speed: [31.1, 28.5, 24.3, 24.3] : flow_total: [1509] : ave_speed = [26.9]
 lane_flow: [333,410,348,382] : lane_speed: [28.9, 25.8, 25.6, 26.4] : flow_total: [1473] : ave_speed = [26.6]
 lane_flow: [309,383,322,362] : lane_speed: [26.6, 27.5, 25.7, 23.3] : flow_total: [1376] : ave_speed = [25.7]
 lane_flow: [323,393,324,372] : lane_speed: [25.1, 27.5, 27.8, 24.3] : flow_total: [1412] : ave_speed = [26.2]
 lane_flow: [334,391,307,337] : lane_speed: [28.0, 24.9, 27.3, 25.2] : flow_total: [1369] : ave_speed = [26.3]
 lane_flow: [345,389,337,381] : lane_speed: [26.2, 27.2, 26.1, 27.3] : flow_total: [1452] : ave_speed = [26.7]
 lane_flow: [329,381,293,379] : lane_speed: [26.0, 26.1, 27.6, 25.5] : flow_total: [1382] : ave_speed = [26.3]
 lane_flow: [297,348,313,315] : lane_speed: [31.4, 27.2, 24.6, 26.4] : flow_total: [1273] : ave_speed = [27.3]
 lane_flow: [310,347,324,339] : lane_speed: [25.6, 25.6, 28.0, 27.0] : flow_total: [1320] : ave_speed = [26.6]
 lane_flow: [288,351,347,321] : lane_speed: [27.5, 27.6, 27.3, 25.2] : flow_total: [1307] : ave_speed = [26.9]
 lane_flow: [278,362,304,305] : lane_speed: [27.9, 27.6, 24.6, 26.3] : flow_total: [1249] : ave_speed = [26.6]
 lane_flow: [278,392,345,334] : lane_speed: [30.8, 27.9, 27.9, 25.0] : flow_total: [1349] : ave_speed = [27.8]
 lane_flow: [279,377,330,290] : lane_speed: [33.2, 25.3, 26.7, 25.3] : flow_total: [1276] : ave_speed = [27.4]
 lane_flow: [273,385,312,294] : lane_speed: [30.0, 26.9, 27.3, 27.4] : flow_total: [1264] : ave_speed = [27.8]
 lane_flow: [230,316,255,247] : lane_speed: [33.7, 26.9, 28.3, 30.1] : flow_total: [1048] : ave_speed = [29.5]

 sensor3 : 58937.0
 lane_flow: [47,177,127,81] : lane_speed: [54.3, 36.3, 47.3, 49.5] : flow_total: [432] : ave_speed = [43.9]
 lane_flow: [54,236,171,111] : lane_speed: [63.5, 36.7, 38.3, 47.2] : flow_total: [572] : ave_speed = [41.7]
 lane_flow: [82,310,209,142] : lane_speed: [54.5, 33.3, 33.1, 42.4] : flow_total: [743] : ave_speed = [37.3]
 lane_flow: [105,354,245,172] : lane_speed: [51.3, 34.7, 32.5, 36.2] : flow_total: [876] : ave_speed = [36.4]
 lane_flow: [118,409,283,195] : lane_speed: [53.5, 35.0, 31.3, 36.6] : flow_total: [1005] : ave_speed = [36.5]
 lane_flow: [177,489,345,250] : lane_speed: [45.3, 43.6, 31.9, 35.5] : flow_total: [1261] : ave_speed = [39.0]
 lane_flow: [280,504,410,333] : lane_speed: [39.2, 43.2, 38.5, 31.9] : flow_total: [1527] : ave_speed = [38.7]
 lane_flow: [341,461,381,389] : lane_speed: [33.9, 40.8, 36.3, 33.2] : flow_total: [1572] : ave_speed = [36.3]
 lane_flow: [348,424,353,404] : lane_speed: [32.7, 38.7, 33.7, 39.1] : flow_total: [1529] : ave_speed = [36.3]
 lane_flow: [369,407,339,401] : lane_speed: [39.1, 36.5, 37.6, 33.5] : flow_total: [1516] : ave_speed = [36.6]
 lane_flow: [341,397,348,357] : lane_speed: [36.0, 41.2, 36.6, 33.5] : flow_total: [1443] : ave_speed = [37.0]
 lane_flow: [319,383,321,345] : lane_speed: [36.8, 37.9, 33.4, 33.8] : flow_total: [1368] : ave_speed = [35.6]
 lane_flow: [214,397,317,344] : lane_speed: [39.7, 35.4, 34.4, 32.7] : flow_total: [1272] : ave_speed = [35.1]
 lane_flow: [145,394,328,249] : lane_speed: [47.7, 34.6, 34.1, 35.9] : flow_total: [1116] : ave_speed = [36.5]
 lane_flow: [123,418,314,257] : lane_speed: [49.2, 35.7, 30.0, 30.9] : flow_total: [1112] : ave_speed = [34.5]
 lane_flow: [136,436,328,248] : lane_speed: [48.7, 38.7, 30.6, 36.9] : flow_total: [1148] : ave_speed = [37.1]
 lane_flow: [129,397,299,240] : lane_speed: [50.2, 34.4, 33.9, 31.0] : flow_total: [1065] : ave_speed = [35.4]
 lane_flow: [105,384,318,248] : lane_speed: [49.5, 35.1, 33.5, 31.7] : flow_total: [1055] : ave_speed = [35.2]
 lane_flow: [123,400,308,234] : lane_speed: [49.8, 36.1, 32.7, 31.6] : flow_total: [1065] : ave_speed = [35.7]
 lane_flow: [129,386,310,250] : lane_speed: [54.8, 38.3, 30.6, 32.7] : flow_total: [1075] : ave_speed = [36.8]
 lane_flow: [118,393,309,237] : lane_speed: [50.4, 34.9, 32.4, 30.4] : flow_total: [1057] : ave_speed = [34.9]
 lane_flow: [137,414,309,250] : lane_speed: [49.7, 35.4, 34.0, 32.9] : flow_total: [1110] : ave_speed = [36.2]
 lane_flow: [126,420,322,243] : lane_speed: [50.4, 35.6, 32.0, 33.6] : flow_total: [1111] : ave_speed = [35.8]
 lane_flow: [122,433,332,255] : lane_speed: [49.4, 39.5, 35.3, 32.5] : flow_total: [1142] : ave_speed = [37.8]
 lane_flow: [138,427,338,270] : lane_speed: [46.5, 38.9, 34.2, 28.9] : flow_total: [1173] : ave_speed = [36.1]
 lane_flow: [135,442,364,276] : lane_speed: [48.5, 37.6, 36.2, 33.9] : flow_total: [1217] : ave_speed = [37.5]
 lane_flow: [141,415,340,263] : lane_speed: [47.7, 36.8, 30.0, 31.0] : flow_total: [1159] : ave_speed = [34.8]
 lane_flow: [177,432,363,286] : lane_speed: [46.5, 40.8, 34.4, 28.9] : flow_total: [1258] : ave_speed = [37.1]
 lane_flow: [158,478,361,302] : lane_speed: [42.1, 42.5, 30.0, 31.0] : flow_total: [1299] : ave_speed = [36.3]
 lane_flow: [190,488,355,303] : lane_speed: [44.1, 41.8, 38.2, 32.7] : flow_total: [1336] : ave_speed = [39.1]
 lane_flow: [193,474,338,312] : lane_speed: [38.9, 37.4, 34.8, 34.9] : flow_total: [1317] : ave_speed = [36.4]
 lane_flow: [226,498,357,314] : lane_speed: [37.2, 43.6, 34.3, 32.6] : flow_total: [1395] : ave_speed = [37.7]
 lane_flow: [282,493,383,337] : lane_speed: [40.2, 42.1, 34.8, 32.2] : flow_total: [1495] : ave_speed = [37.6]
 lane_flow: [290,458,376,383] : lane_speed: [33.8, 39.9, 30.3, 33.7] : flow_total: [1507] : ave_speed = [34.8]
 lane_flow: [328,418,349,385] : lane_speed: [36.0, 37.0, 30.2, 36.4] : flow_total: [1480] : ave_speed = [35.0]
 lane_flow: [311,379,322,353] : lane_speed: [31.9, 39.1, 33.5, 35.0] : flow_total: [1365] : ave_speed = [35.1]
 lane_flow: [324,395,330,382] : lane_speed: [34.4, 38.7, 33.9, 33.8] : flow_total: [1431] : ave_speed = [35.3]
 lane_flow: [332,390,307,332] : lane_speed: [34.6, 31.9, 35.0, 31.9] : flow_total: [1361] : ave_speed = [33.3]
 lane_flow: [346,393,335,386] : lane_speed: [35.0, 36.7, 34.7, 37.4] : flow_total: [1460] : ave_speed = [36.0]
 lane_flow: [327,379,293,376] : lane_speed: [35.5, 31.0, 33.0, 35.8] : flow_total: [1375] : ave_speed = [33.8]
 lane_flow: [298,352,312,311] : lane_speed: [36.6, 33.9, 30.7, 32.7] : flow_total: [1273] : ave_speed = [33.5]
 lane_flow: [311,345,324,344] : lane_speed: [30.6, 34.9, 33.7, 34.1] : flow_total: [1324] : ave_speed = [33.4]
 lane_flow: [292,347,345,322] : lane_speed: [32.7, 37.3, 36.3, 32.2] : flow_total: [1306] : ave_speed = [34.7]
 lane_flow: [277,361,307,305] : lane_speed: [33.7, 33.5, 30.9, 29.5] : flow_total: [1250] : ave_speed = [31.9]
 lane_flow: [278,390,347,336] : lane_speed: [34.1, 37.1, 33.8, 32.2] : flow_total: [1351] : ave_speed = [34.4]
 lane_flow: [276,383,328,288] : lane_speed: [36.9, 36.1, 34.1, 30.8] : flow_total: [1275] : ave_speed = [34.6]
 lane_flow: [275,383,311,296] : lane_speed: [32.7, 37.1, 31.1, 29.7] : flow_total: [1265] : ave_speed = [32.9]
 lane_flow: [239,331,267,256] : lane_speed: [37.3, 36.0, 30.6, 31.6] : flow_total: [1093] : ave_speed = [33.9]

 onR_merge2 : 872.0
 lane_flow: [0,0,0,2] : lane_speed: [0.0, 0.0, 0.0, 65.9] : flow_total: [2] : ave_speed = [65.9]
 lane_flow: [0,0,0,2] : lane_speed: [0.0, 0.0, 0.0, 67.0] : flow_total: [2] : ave_speed = [67.0]
 lane_flow: [0,0,0,6] : lane_speed: [0.0, 0.0, 0.0, 64.6] : flow_total: [6] : ave_speed = [64.6]
 lane_flow: [0,0,0,6] : lane_speed: [0.0, 0.0, 0.0, 63.8] : flow_total: [6] : ave_speed = [63.8]
 lane_flow: [0,0,0,10] : lane_speed: [0.0, 0.0, 0.0, 73.8] : flow_total: [10] : ave_speed = [73.8]
 lane_flow: [0,0,0,9] : lane_speed: [0.0, 0.0, 0.0, 65.5] : flow_total: [9] : ave_speed = [65.5]
 lane_flow: [0,0,0,24] : lane_speed: [0.0, 0.0, 0.0, 69.9] : flow_total: [24] : ave_speed = [69.9]
 lane_flow: [0,0,0,39] : lane_speed: [0.0, 0.0, 0.0, 65.8] : flow_total: [39] : ave_speed = [65.8]
 lane_flow: [0,0,0,28] : lane_speed: [0.0, 0.0, 0.0, 65.1] : flow_total: [28] : ave_speed = [65.1]
 lane_flow: [0,0,0,21] : lane_speed: [0.0, 0.0, 0.0, 62.2] : flow_total: [21] : ave_speed = [62.2]
 lane_flow: [0,0,0,21] : lane_speed: [0.0, 0.0, 0.0, 69.8] : flow_total: [21] : ave_speed = [69.8]
 lane_flow: [0,0,0,13] : lane_speed: [0.0, 0.0, 0.0, 71.8] : flow_total: [13] : ave_speed = [71.8]
 lane_flow: [0,0,0,12] : lane_speed: [0.0, 0.0, 0.0, 64.7] : flow_total: [12] : ave_speed = [64.7]
 lane_flow: [0,0,0,21] : lane_speed: [0.0, 0.0, 0.0, 71.2] : flow_total: [21] : ave_speed = [71.2]
 lane_flow: [0,0,0,18] : lane_speed: [0.0, 0.0, 0.0, 61.9] : flow_total: [18] : ave_speed = [61.9]
 lane_flow: [0,0,0,16] : lane_speed: [0.0, 0.0, 0.0, 64.8] : flow_total: [16] : ave_speed = [64.8]
 lane_flow: [0,0,0,14] : lane_speed: [0.0, 0.0, 0.0, 71.3] : flow_total: [14] : ave_speed = [71.3]
 lane_flow: [0,0,0,13] : lane_speed: [0.0, 0.0, 0.0, 68.7] : flow_total: [13] : ave_speed = [68.7]
 lane_flow: [0,0,0,17] : lane_speed: [0.0, 0.0, 0.0, 70.5] : flow_total: [17] : ave_speed = [70.5]
 lane_flow: [0,0,0,14] : lane_speed: [0.0, 0.0, 0.0, 69.7] : flow_total: [14] : ave_speed = [69.7]
