
 sensor1 : 56102.0
 lane_flow: [0,0,0,68] : lane_speed: [0.0, 0.0, 0.0, 63.9] : flow_total: [68] : ave_speed = [63.9]
 lane_flow: [0,0,0,73] : lane_speed: [0.0, 0.0, 0.0, 61.2] : flow_total: [73] : ave_speed = [61.2]
 lane_flow: [0,0,0,70] : lane_speed: [0.0, 0.0, 0.0, 64.3] : flow_total: [70] : ave_speed = [64.3]
 lane_flow: [0,0,0,57] : lane_speed: [0.0, 0.0, 0.0, 64.7] : flow_total: [57] : ave_speed = [64.7]
 lane_flow: [0,0,0,83] : lane_speed: [0.0, 0.0, 0.0, 61.5] : flow_total: [83] : ave_speed = [61.5]
 lane_flow: [0,0,0,80] : lane_speed: [0.0, 0.0, 0.0, 61.7] : flow_total: [80] : ave_speed = [61.7]
 lane_flow: [0,0,0,72] : lane_speed: [0.0, 0.0, 0.0, 64.0] : flow_total: [72] : ave_speed = [64.0]
 lane_flow: [0,0,0,62] : lane_speed: [0.0, 0.0, 0.0, 66.8] : flow_total: [62] : ave_speed = [66.8]
 lane_flow: [0,0,0,59] : lane_speed: [0.0, 0.0, 0.0, 63.1] : flow_total: [59] : ave_speed = [63.1]
 lane_flow: [0,0,0,60] : lane_speed: [0.0, 0.0, 0.0, 65.6] : flow_total: [60] : ave_speed = [65.6]
 lane_flow: [0,0,0,41] : lane_speed: [0.0, 0.0, 0.0, 68.6] : flow_total: [41] : ave_speed = [68.6]
 lane_flow: [0,0,0,54] : lane_speed: [0.0, 0.0, 0.0, 64.2] : flow_total: [54] : ave_speed = [64.2]
 lane_flow: [0,0,0,49] : lane_speed: [0.0, 0.0, 0.0, 64.6] : flow_total: [49] : ave_speed = [64.6]
 lane_flow: [0,0,0,52] : lane_speed: [0.0, 0.0, 0.0, 66.7] : flow_total: [52] : ave_speed = [66.7]
 lane_flow: [0,0,0,62] : lane_speed: [0.0, 0.0, 0.0, 63.9] : flow_total: [62] : ave_speed = [63.9]

 sensor2 : 58939.0
 lane_flow: [39,187,141,85] : lane_speed: [57.6, 36.5, 42.3, 50.8] : flow_total: [452] : ave_speed = [42.8]
