S1L1_Flow,S1L2_Flow,S1L3_Flow,S1L4_Flow,S2L1_Flow,S2L2_Flow,S2L3_Flow,S2L4_Flow,S3L1_Flow,S3L2_Flow,S3L3_Flow,S3L4_Flow,S4L1_Flow,S4L2_Flow,S4L3_Flow,S4L4_Flow,S5L1_Flow,S5L2_Flow,S5L3_Flow,S5L4_Flow,S1L1_Speed,S1L2_Speed,S1L3_Speed,S1L4_Speed,S2L1_Speed,S2L2_Speed,S2L3_Speed,S2L4_Speed,S3L1_Speed,S3L2_Speed,S3L3_Speed,S3L4_Speed,S4L1_Speed,S4L2_Speed,S4L3_Speed,S4L4_Speed,S5L1_Speed,S5L2_Speed,S5L3_Speed,S5L4_Speed
311,402,325,313,307,406,321,396,305,404,320,399,300,406,319,444,294,404,319,449,18.68,13.10,13.63,13.01,18.88,13.87,14.10,14.33,19.87,13.09,12.88,14.13,20.80,12.95,13.25,14.02,19.28,13.81,14.05,14.54
321,383,327,293,324,382,329,356,324,381,333,359,324,379,333,390,335,381,328,385,17.28,12.37,12.45,12.51,18.03,12.96,12.94,13.19,18.55,12.38,12.21,12.72,19.16,11.68,12.22,12.76,19.29,13.36,13.06,13.18
320,367,309,271,318,367,311,343,316,366,310,341,320,363,307,373,317,364,310,379,17.25,13.27,13.24,12.56,17.80,13.08,12.82,11.82,18.43,12.78,12.10,11.91,19.01,11.97,11.87,12.06,19.10,13.29,13.22,12.24
333,383,341,302,333,384,340,382,338,386,340,376,331,388,342,417,330,388,342,417,15.61,11.79,12.30,11.84,15.55,12.03,11.77,11.57,16.54,12.02,12.50,11.32,17.82,12.99,12.15,11.82,17.99,13.20,12.77,11.27
332,324,306,282,331,324,304,355,329,324,301,360,331,325,305,384,331,324,305,379,14.46,12.49,12.30,11.62,14.59,11.94,11.15,11.53,15.22,12.28,12.18,11.06,15.78,12.39,11.76,11.66,16.54,12.50,11.98,11.59
312,358,282,291,312,359,278,347,314,355,283,347,313,354,281,376,313,358,280,376,15.55,11.46,11.04,10.78,14.91,11.58,11.59,11.17,15.79,10.98,10.98,11.03,16.99,11.57,11.63,11.18,16.62,11.81,11.72,10.89
314,363,323,309,315,361,326,370,310,364,325,370,314,363,318,384,315,358,319,387,15.44,11.52,11.50,10.48,15.38,11.54,11.56,10.93,16.15,11.45,11.44,11.03,17.05,11.52,11.55,10.86,17.30,11.56,11.57,10.95
279,364,318,259,279,366,320,304,282,369,320,303,286,369,329,340,284,371,328,340,15.53,12.44,12.09,12.91,15.28,11.52,11.98,11.98,15.71,11.74,12.08,12.21,17.43,11.82,12.87,12.56,17.14,11.90,12.86,12.45
273,378,292,266,277,379,296,307,276,373,299,310,271,379,296,333,275,379,300,333,16.92,13.15,13.08,12.81,17.40,13.75,14.42,13.05,17.40,12.69,13.84,12.77,18.05,12.64,13.50,12.34,18.33,13.28,14.10,13.11
270,392,326,251,269,390,326,316,271,392,325,319,273,389,329,346,274,393,326,348,18.30,15.15,14.68,15.21,18.56,14.94,15.13,14.48,19.24,15.36,15.07,14.71,19.84,15.73,15.65,14.38,20.00,15.64,16.25,15.20
281,380,358,280,281,384,356,318,278,385,354,314,282,386,351,334,282,386,354,337,18.34,14.89,15.25,14.98,18.33,15.43,15.34,15.17,18.13,15.41,16.10,14.88,19.92,16.02,17.07,15.86,20.36,16.58,17.39,16.37
261,392,315,249,261,388,316,296,265,387,315,296,261,386,311,309,257,385,310,308,17.49,14.26,14.42,13.90,17.98,14.07,14.46,13.46,18.20,14.58,14.93,14.88,19.21,14.95,15.07,15.35,19.54,15.66,16.22,15.57
170,240,275,240,174,249,281,306,177,259,290,308,185,272,305,310,192,279,312,312,19.31,16.73,16.66,15.96,19.76,17.43,17.04,15.75,20.58,17.88,17.49,16.02,20.66,17.71,17.83,17.35,20.94,18.19,18.40,16.80
