S1L1_Flow,S1L2_Flow,S1L3_Flow,S1L4_Flow,S2L1_Flow,S2L2_Flow,S2L3_Flow,S2L4_Flow,S3L1_Flow,S3L2_Flow,S3L3_Flow,S3L4_Flow,S4L1_Flow,S4L2_Flow,S4L3_Flow,S4L4_Flow,S5L1_Flow,S5L2_Flow,S5L3_Flow,S5L4_Flow,S1L1_Speed,S1L2_Speed,S1L3_Speed,S1L4_Speed,S2L1_Speed,S2L2_Speed,S2L3_Speed,S2L4_Speed,S3L1_Speed,S3L2_Speed,S3L3_Speed,S3L4_Speed,S4L1_Speed,S4L2_Speed,S4L3_Speed,S4L4_Speed,S5L1_Speed,S5L2_Speed,S5L3_Speed,S5L4_Speed
107,462,336,189,106,462,336,245,105,459,339,246,107,466,339,259,105,464,336,256,28.75,24.14,22.46,22.00,26.67,24.99,22.59,18.75,27.69,27.66,24.55,20.68,28.46,28.93,24.84,22.08,30.92,27.77,25.86,21.81
120,447,316,205,121,444,316,267,122,442,316,269,119,441,310,290,118,441,312,290,26.63,24.04,21.55,21.07,26.23,24.91,21.07,19.57,29.05,27.47,23.61,21.26,27.67,28.65,23.98,22.56,30.31,27.79,25.01,22.34
118,474,359,216,117,475,359,266,116,481,359,262,115,476,362,284,118,478,361,288,28.89,23.70,22.88,21.01,26.36,24.39,22.42,19.48,26.63,27.18,24.51,21.15,27.39,28.48,24.45,22.81,30.61,27.35,25.38,22.23
126,460,333,218,124,462,334,287,125,461,333,285,128,464,340,305,127,464,341,302,28.21,23.97,22.89,22.33,26.88,24.41,22.99,19.35,29.14,27.32,25.77,21.38,28.19,28.06,26.44,22.87,30.14,27.33,27.42,23.54
160,465,358,241,163,463,361,289,161,465,359,292,160,462,354,310,160,460,356,311,26.72,23.67,22.40,21.79,24.49,23.91,22.22,19.37,27.36,26.47,24.58,21.44,27.68,28.01,24.92,23.01,29.06,27.67,25.77,23.33
129,482,335,221,129,479,331,291,128,476,335,293,128,478,336,305,127,478,332,304,27.74,24.26,22.16,22.72,25.72,24.74,22.57,19.40,27.87,27.67,25.19,21.63,28.02,28.96,24.95,23.10,29.67,27.94,26.37,23.03
175,528,357,245,174,528,355,303,176,529,355,301,173,524,352,316,172,523,353,318,25.76,24.33,22.72,21.78,25.25,24.69,22.09,19.73,27.05,27.31,24.57,21.69,27.23,28.56,24.60,23.32,29.17,27.66,25.60,23.74
181,495,380,245,182,496,379,320,183,493,380,317,186,499,379,340,186,501,381,338,26.25,23.91,22.78,21.64,25.14,24.74,23.18,19.23,26.92,27.49,25.88,20.98,27.11,28.59,26.50,23.07,28.57,27.86,26.98,23.27
242,474,353,249,239,473,356,310,236,481,353,313,233,474,350,327,231,473,347,330,25.15,23.45,22.03,21.36,24.36,23.57,21.21,19.11,27.40,25.69,24.23,21.14,27.93,26.29,24.50,23.20,29.59,26.32,24.87,23.17
248,500,354,291,248,502,353,371,244,497,355,369,245,504,359,378,245,502,360,371,22.86,20.59,19.87,19.07,21.84,21.97,20.41,18.48,23.52,23.40,21.67,19.10,25.53,23.86,22.48,20.39,27.26,23.45,22.83,21.04
284,440,370,318,285,439,371,385,287,441,370,384,286,438,370,399,288,434,368,399,21.67,18.15,17.30,17.37,20.85,19.18,17.82,17.53,23.64,20.21,18.99,18.12,24.42,21.08,19.89,19.41,25.12,20.81,19.99,19.42
295,421,356,337,293,418,352,404,294,415,350,401,292,413,348,429,291,417,348,426,19.65,15.01,15.11,15.43,20.09,14.74,14.82,15.15,20.94,15.14,15.62,15.61,22.15,15.87,15.81,16.73,22.67,16.20,16.59,16.38
310,402,324,313,306,404,324,398,305,404,320,396,302,405,318,446,297,403,319,448,18.87,13.11,13.45,13.80,19.32,13.78,13.91,13.57,20.37,14.15,14.12,14.03,20.47,13.76,14.10,14.87,20.91,13.87,14.05,14.90
320,384,327,293,325,382,328,356,325,382,333,362,325,381,335,390,326,382,329,385,16.57,12.48,12.51,12.63,16.82,13.58,13.53,13.76,17.74,12.60,12.78,12.91,18.68,12.68,12.95,13.03,19.09,13.65,13.38,13.59
320,367,309,271,318,367,312,343,315,366,309,340,317,362,308,371,320,363,309,378,16.90,13.47,13.67,12.52,17.04,13.43,13.70,11.87,18.41,12.97,12.36,12.06,19.19,12.91,12.83,12.53,19.41,13.42,13.31,12.56
331,382,341,302,332,384,339,381,338,384,340,376,335,389,340,417,331,388,343,417,15.98,12.19,12.80,10.96,16.95,12.74,12.06,11.74,17.48,12.27,12.46,11.38,16.75,12.16,12.72,11.49,17.81,13.16,12.83,11.67
333,324,305,282,331,324,304,357,328,325,301,359,328,324,302,384,332,324,303,379,14.90,12.53,12.31,11.64,15.67,11.82,11.45,11.71,16.04,11.72,12.17,11.05,17.11,12.44,12.11,11.03,16.43,12.61,12.26,11.67
314,359,283,291,312,359,278,346,315,356,283,348,312,354,283,377,312,358,281,376,15.20,11.74,11.70,11.26,16.59,11.67,11.63,11.26,15.87,11.09,11.21,11.05,16.60,11.06,11.15,11.20,16.74,11.83,11.78,11.00
314,361,323,309,315,360,325,371,312,362,325,370,317,362,318,383,316,357,319,387,16.74,11.54,11.56,11.03,17.33,11.55,11.56,11.03,16.49,11.47,11.47,11.02,16.44,11.43,10.84,11.04,17.50,11.56,11.51,10.98
278,365,318,259,280,367,322,302,279,370,320,303,282,370,328,339,283,372,328,341,15.25,12.44,12.11,12.93,17.11,11.53,12.74,12.29,16.18,11.85,12.28,12.24,16.50,12.27,11.83,12.69,17.02,12.22,12.34,12.27
274,379,293,266,276,379,295,309,278,372,300,311,274,379,297,335,275,381,300,333,16.17,13.35,14.07,12.77,17.15,13.37,13.61,13.47,17.68,13.52,13.72,12.82,17.37,13.44,14.38,12.89,18.04,13.72,14.02,13.19
268,391,326,251,269,391,325,315,270,395,324,317,272,390,329,345,272,390,328,346,17.73,14.29,14.81,14.65,17.42,14.81,15.60,14.31,18.35,15.01,15.94,14.54,19.29,15.52,16.77,14.87,19.58,15.82,16.21,15.18
283,380,358,280,280,382,359,318,281,383,353,316,282,387,352,335,283,390,351,338,18.11,15.45,16.52,15.28,18.88,16.22,17.01,15.31,19.42,15.85,16.72,15.61,19.57,16.60,16.81,16.77,20.10,17.06,17.32,15.92
260,391,314,249,262,388,311,296,262,387,314,295,262,385,310,307,261,382,310,308,17.50,14.05,14.89,15.23,16.74,14.43,14.51,13.62,17.69,15.01,14.70,14.15,18.67,14.65,15.11,13.81,18.99,15.30,15.92,15.10
170,241,275,240,174,250,284,306,177,259,292,308,184,271,305,311,188,279,313,312,19.92,16.85,16.49,15.47,19.34,16.83,16.83,16.82,20.36,17.65,17.68,16.08,21.11,17.80,17.74,16.35,20.72,17.90,18.44,16.85
