S1L1_Flow,S1L2_Flow,S1L3_Flow,S1L4_Flow,S2L1_Flow,S2L2_Flow,S2L3_Flow,S2L4_Flow,S3L1_Flow,S3L2_Flow,S3L3_Flow,S3L4_Flow,S4L1_Flow,S4L2_Flow,S4L3_Flow,S4L4_Flow,S5L1_Flow,S5L2_Flow,S5L3_Flow,S5L4_Flow,S1L1_Speed,S1L2_Speed,S1L3_Speed,S1L4_Speed,S2L1_Speed,S2L2_Speed,S2L3_Speed,S2L4_Speed,S3L1_Speed,S3L2_Speed,S3L3_Speed,S3L4_Speed,S4L1_Speed,S4L2_Speed,S4L3_Speed,S4L4_Speed,S5L1_Speed,S5L2_Speed,S5L3_Speed,S5L4_Speed
109,464,337,188,106,464,338,245,107,461,339,247,105,461,338,262,106,463,336,261,33.11,28.05,27.18,24.34,33.18,26.97,26.87,24.28,33.19,27.29,26.73,24.13,33.12,27.58,26.50,23.96,33.25,27.91,27.56,24.43
118,447,316,204,121,445,315,269,120,445,315,267,120,443,313,290,120,440,315,292,33.40,28.37,26.41,24.61,33.37,27.33,26.43,24.70,33.38,27.49,26.23,24.63,33.34,27.83,26.34,24.62,33.42,28.58,27.00,24.63
118,472,360,218,117,477,359,266,117,477,360,265,117,479,362,286,117,482,360,286,33.33,27.79,26.20,24.43,33.32,26.75,26.11,24.45,33.31,26.81,26.13,24.56,33.24,27.16,26.00,24.66,33.36,27.82,27.03,24.72
126,461,331,218,126,459,334,284,126,459,333,285,125,463,335,303,126,463,338,300,33.08,28.35,28.01,25.16,33.11,27.42,27.75,25.25,33.13,27.67,27.82,24.73,33.07,27.99,27.88,25.18,33.21,28.66,28.38,25.31
161,465,361,240,161,462,359,294,160,463,358,291,160,461,358,310,159,461,356,313,32.62,27.22,26.52,25.48,32.70,26.42,26.37,25.43,32.57,26.48,26.44,25.12,32.57,26.85,26.35,25.31,32.77,27.67,27.40,25.35
131,482,333,222,129,482,333,286,129,480,334,291,130,478,335,307,129,474,336,305,33.40,27.41,27.45,25.12,33.40,26.43,27.38,25.27,33.40,26.49,27.32,24.39,33.47,27.07,27.18,25.03,33.52,27.76,28.07,25.05
174,528,355,245,177,528,356,308,175,527,355,305,176,522,352,315,176,523,351,318,33.38,26.38,26.50,25.17,33.34,25.13,26.27,25.32,33.35,25.21,26.35,24.88,33.48,26.16,26.27,25.10,33.58,26.83,27.24,25.10
182,491,381,244,179,494,380,319,182,495,380,317,182,500,380,340,182,502,380,336,33.22,27.14,27.39,24.94,33.24,26.08,27.02,25.13,33.20,26.10,26.95,24.56,33.35,26.29,26.98,24.75,33.47,26.67,27.77,25.14
241,477,353,249,243,476,354,309,242,475,355,311,238,474,353,326,237,474,350,328,32.38,24.03,25.59,24.58,32.53,23.42,25.39,24.60,32.46,23.86,25.28,24.41,32.43,24.81,25.77,24.54,32.77,25.70,26.40,24.75
250,501,355,290,247,499,352,370,244,497,351,369,244,489,354,377,243,485,356,372,28.97,17.91,20.98,20.90,29.09,16.66,20.96,21.49,29.29,17.44,21.18,21.30,29.50,18.00,21.71,20.81,29.67,20.05,22.83,21.63
280,435,366,320,284,438,368,384,286,439,369,383,287,446,365,401,286,449,365,400,26.35,15.78,16.91,18.51,26.60,15.14,16.84,19.24,26.42,15.56,17.15,19.17,26.64,15.99,17.43,18.80,27.14,18.40,19.43,19.57
296,411,354,334,299,398,351,405,299,398,347,402,296,397,346,425,294,396,343,423,22.72,8.14,13.64,14.42,22.45,13.01,13.97,16.14,22.75,13.31,14.00,15.88,22.97,13.65,14.54,15.50,23.60,15.60,16.25,16.84
309,404,322,313,309,402,319,396,307,404,319,396,303,403,320,443,303,400,322,445,20.03,7.46,10.98,12.27,19.93,11.34,12.15,13.83,20.19,11.71,12.28,13.79,20.53,11.88,12.52,13.97,21.40,13.73,13.94,14.55
