813.0,781.75,593.8125,898.6875,1018.8125,887.5,954.25,895.8125,954.1875,954.25,1026.3125,611.4375,960.5,759.0,850.0625,844.3125,869.9375,893.625,827.875,897.25,816.5625,913.875,458.6875,803.8125,890.625,948.75,944.75,940.1875,965.0625,966.9375,962.8125,900.875,900.6875,700.9375,661.375,743.375,690.8125,706.5,659.4375,753.6875,736.3125,720.375,765.625,788.125,792.9375,926.125,958.5,800.0,861.375,916.125,844.375,924.0625,922.0625,914.0,871.3125,867.6875,926.125,962.5,840.9375,959.9375,941.3125,881.4375,949.4375,946.25,948.1875,1016.3125,996.3125,817.1875,783.5,800.375,736.75,777.375,714.75,857.1875,1060.125,903.0625,888.5625,894.3125,896.25,1029.0625,922.3125,967.9375,858.75,837.1875,856.1875,842.0,740.8125,718.9375,709.8125,699.75,689.0625,742.4375,782.125,552.5,852.6875,920.1875,941.0,913.625,942.5,344.9375,317.375,913.625,724.4375,684.0,807.0,1014.1875,952.25,924.5625,1027.125,860.6875,843.25,902.125,881.4375,949.875,747.3125,1045.5625,1006.5625,1004.75,1013.0625,1007.5625,1069.0,925.875,947.5625,849.5,995.25,878.3125,877.75,971.5625,865.75,929.625,926.8125,979.0,850.875,803.4375,964.1875,806.3125,808.875,841.3125,812.625,785.875,752.3125,804.4375,747.0,731.125,721.0,810.625,872.75,1044.75,851.5,919.75,913.4375,652.4375
1045.25,1028.9375,949.6875,934.75,937.3125,837.5625,907.125,870.9375,940.0625,935.125,961.0625,618.5625,943.25,859.875,849.875,934.125,831.8125,930.125,855.25,896.0,873.9375,952.9375,460.75,919.75,876.5625,885.3125,915.1875,1006.1875,1007.8125,941.875,958.375,785.3125,671.375,750.6875,738.125,789.5,721.3125,763.1875,713.0625,946.5625,860.125,910.5,931.8125,932.5625,959.1875,984.1875,1042.875,818.0625,911.5625,940.125,832.3125,909.5625,999.75,962.5,910.3125,991.25,993.875,973.0,913.8125,1040.125,818.9375,920.8125,1002.5625,902.6875,843.125,1061.375,844.875,903.625,826.25,882.0,800.9375,846.8125,813.75,830.5,1098.125,935.0625,877.625,987.8125,919.6875,1000.875,946.9375,994.5,941.625,853.3125,858.8125,733.0625,573.75,734.25,771.8125,822.0625,877.625,870.625,786.75,894.4375,1051.4375,1036.0625,937.375,929.875,984.8125,404.75,374.9375,879.25,824.75,847.625,905.25,1012.4375,992.0625,869.8125,945.0,905.0,899.625,990.6875,953.3125,1024.5,840.375,1013.625,1033.9375,982.375,1001.5,872.625,992.4375,829.8125,809.625,845.875,847.0,788.125,802.25,782.5625,907.5,937.875,1061.125,1117.1875,831.625,867.0625,938.375,776.125,742.625,784.375,704.3125,732.625,864.8125,933.3125,973.1875,820.9375,1036.4375,947.1875,1087.25,1059.375,823.875,994.9375,1043.75,757.0
1022.4375,863.75,896.3125,930.5625,999.8125,796.5625,1029.875,879.1875,1029.375,1061.4375,1021.1875,760.625,991.0,768.0625,876.375,881.625,942.25,966.0625,985.9375,970.0625,882.3125,931.75,478.25,1020.0625,880.25,954.875,972.8125,987.8125,1071.3125,876.5625,984.4375,745.8125,844.4375,764.875,769.75,749.125,893.125,854.8125,955.375,1006.6875,931.6875,939.5,992.5,999.1875,1035.9375,963.3125,1019.1875,769.9375,930.1875,995.8125,892.875,1077.25,995.3125,1040.0625,958.4375,1050.8125,898.3125,950.6875,913.5625,969.5625,863.9375,1095.75,1041.375,914.4375,1008.1875,996.625,933.3125,983.3125,693.5625,592.1875,733.75,758.1875,835.9375,993.625,977.5,834.3125,914.75,851.0,970.25,976.1875,994.0,776.4375,873.875,717.75,864.3125,832.3125,790.75,881.875,871.25,834.625,862.4375,934.8125,935.8125,774.0,951.6875,943.0,1003.125,1045.4375,989.6875,361.875,323.875,942.8125,878.3125,756.5625,633.5,707.9375,814.125,881.4375,957.9375,854.875,927.25,1029.625,1081.5,991.1875,794.0625,1021.375,1079.6875,985.0625,903.6875,944.0,995.1875,912.625,834.8125,783.75,857.0,779.0,987.0625,990.5,906.25,905.875,1009.6875,916.5,510.875,821.3125,752.5,727.375,675.8125,852.1875,830.0,878.0,1069.0625,862.75,795.375,956.125,890.5,1006.875,1004.125,922.5,816.375,833.875,858.25,623.5625
1032.0625,766.6875,1014.8125,937.3125,944.9375,986.8125,929.5625,822.75,1067.5,1063.9375,1021.0,785.875,982.125,828.875,971.5625,1037.25,1008.6875,978.0,932.5625,933.4375,950.5625,1081.5,592.1875,982.5,990.8125,1027.8125,925.5625,1061.6875,1099.1875,980.1875,1023.5,732.5625,762.0,740.4375,815.9375,947.625,975.0,941.3125,976.875,951.75,923.375,994.1875,926.25,860.3125,1016.5,1010.875,1092.1875,803.375,906.8125,1023.125,968.875,1044.5,1016.625,975.4375,1019.8125,1012.875,906.9375,1011.0,855.3125,1053.5,957.6875,1039.125,1030.5,901.875,968.125,776.375,808.75,677.375,798.125,813.5,790.375,1003.25,900.4375,907.4375,963.5625,823.5625,988.625,850.0,951.9375,903.1875,958.5625,800.5625,765.5,797.75,803.875,704.5,644.8125,860.4375,784.6875,790.5,917.5,910.3125,901.5,781.25,997.5625,977.625,1065.9375,996.0,1009.0,419.125,354.25,1033.0,311.8125,900.5625,766.1875,834.5625,899.875,876.125,1076.0,760.125,1064.125,980.625,877.375,1030.1875,714.0,970.4375,933.125,896.4375,1021.625,929.625,931.625,769.8125,670.6875,787.0625,901.25,804.9375,821.5,906.3125,867.9375,1010.0,943.875,884.0,724.625,843.625,897.0,767.25,731.625,901.6875,805.5,898.0625,994.25,788.0,852.9375,793.5,802.0,784.5625,953.9375,805.0625,977.5625,987.0625,788.8125,643.9375
1053.0,841.375,869.5,941.75,976.625,777.125,857.875,788.6875,908.125,1076.375,906.6875,697.0625,859.75,739.0625,862.0625,877.75,1025.3125,983.25,1011.4375,954.5625,901.0625,1039.0625,460.5,1005.875,956.25,1026.875,1013.0625,972.3125,951.25,834.3125,907.3125,737.75,785.75,846.25,768.5,928.6875,881.4375,963.375,968.625,945.625,931.375,987.75,929.6875,1039.3125,994.0625,984.3125,1083.8125,832.1875,921.0,950.9375,833.875,993.6875,961.3125,1010.875,990.25,931.5,894.875,941.1875,780.4375,907.0,904.0,954.1875,851.8125,847.6875,933.9375,680.8125,798.125,966.3125,784.75,764.375,831.4375,779.75,919.9375,834.4375,1035.3125,851.0625,933.875,709.9375,813.5625,888.1875,1026.6875,887.5,832.0625,776.9375,857.875,753.0625,902.5625,927.1875,926.5625,840.5,886.5625,954.75,883.375,878.0,928.9375,970.5625,1001.9375,912.4375,977.875,355.375,293.75,953.6875,280.75,935.5,842.5625,859.375,948.5625,820.1875,1061.375,812.0,974.6875,1003.75,974.0,914.5625,753.3125,1025.0625,988.625,987.5,857.3125,886.125,934.3125,779.125,829.75,813.0625,796.75,819.125,993.0625,1017.375,846.625,988.625,912.875,924.4375,644.8125,673.5,845.875,887.5,834.75,970.9375,846.875,823.1875,831.5,739.625,836.6875,810.5,919.4375,967.625,965.8125,904.6875,952.625,900.625,585.0,786.625
1015.0625,733.0,798.4375,836.6875,703.25,885.625,886.4375,827.0625,958.75,940.5625,817.0,669.75,995.9375,981.8125,978.0625,967.4375,994.25,1013.25,1097.5,1012.125,1139.0625,1080.6875,489.375,948.0,944.0,931.0,988.6875,1051.4375,1027.5,976.3125,779.375,778.4375,941.9375,876.625,967.125,994.375,1007.625,962.5625,976.5625,994.625,976.625,995.5625,992.125,1119.3125,994.5625,1150.875,1121.125,646.0,895.5,976.0625,1088.5625,1083.5625,963.3125,1075.5625,924.375,933.375,897.375,1060.125,958.0625,841.0,860.8125,930.75,1008.0625,949.875,966.3125,601.125,839.5,1001.625,834.6875,844.25,935.9375,927.375,911.9375,872.125,936.6875,960.3125,892.25,817.3125,913.0625,990.0,1041.375,799.125,855.6875,856.8125,827.625,729.6875,751.6875,835.625,918.9375,886.8125,977.0,919.25,884.875,822.1875,1014.375,989.8125,964.75,998.75,977.1875,458.1875,410.1875,887.1875,600.1875,951.625,997.375,939.75,1018.6875,944.5,883.5,812.375,965.0625,960.25,908.75,895.4375,980.6875,906.3125,939.5,858.1875,994.125,1052.8125,757.5,768.125,777.0625,766.3125,873.1875,843.375,840.0625,917.875,949.125,969.5625,888.5,980.25,790.1875,851.75,869.75,749.1875,732.0,861.9375,849.875,715.6875,888.4375,936.25,1047.9375,937.0,1000.875,824.0,906.375,905.125,957.9375,986.1875,945.375,679.625
1021.1875,842.3125,855.0625,926.125,662.6875,948.5625,968.0,886.8125,972.75,1034.5625,1075.4375,637.375,849.5,913.9375,984.4375,996.75,1043.8125,979.5,929.6875,903.75,941.9375,911.875,555.0,1014.3125,907.0625,976.4375,951.0625,945.0,1019.375,901.875,879.4375,843.625,963.75,985.375,1014.5,1027.0,988.875,1073.1875,1040.125,1032.625,984.3125,1079.5,1054.3125,1027.0,1018.375,981.4375,1025.625,861.5625,884.0,981.8125,945.375,995.6875,952.25,1025.25,1044.4375,1038.5,852.0625,958.0,880.9375,934.9375,1078.375,990.0625,1019.5625,939.1875,816.5625,746.625,1023.5625,1069.375,792.875,768.0,855.875,980.5,963.375,925.5625,1009.625,889.375,981.5,821.0625,948.5625,920.3125,1036.0625,823.1875,939.875,836.875,927.375,930.6875,987.125,1112.875,892.875,941.0,1007.125,993.8125,931.4375,987.9375,973.3125,1053.6875,1038.625,967.75,976.0,387.5,382.0625,940.5,763.6875,904.1875,743.5625,759.75,1002.1875,903.625,1073.75,805.375,973.9375,986.4375,1001.875,952.25,891.875,1044.0625,1002.9375,997.5625,937.5625,914.0625,975.9375,761.5,860.9375,870.0,920.25,983.1875,957.625,1006.4375,1051.5625,981.6875,877.8125,882.375,762.1875,684.75,1021.0,796.5625,857.9375,1006.0,978.875,883.25,916.8125,945.75,970.625,974.1875,828.0,898.6875,1065.875,1060.6875,1045.375,983.0,639.8125,704.625
1008.125,690.375,1022.625,925.875,619.6875,987.1875,1061.0625,917.9375,1033.625,906.8125,974.6875,788.5625,797.75,912.125,976.3125,962.8125,1046.0,1071.125,1025.0625,944.9375,992.125,1058.125,613.125,937.5,909.375,913.3125,961.5,988.125,1061.3125,1003.3125,1023.6875,680.0,879.9375,933.0625,881.5625,1009.625,903.4375,915.375,944.375,925.875,893.8125,902.6875,905.8125,1012.5,951.875,958.8125,873.4375,714.0625,887.125,960.875,995.25,1024.0,968.5625,958.625,1013.0625,819.375,1020.625,933.0,938.9375,809.625,900.0625,960.5,960.5,1104.1875,876.6875,641.75,1010.125,972.875,961.8125,809.8125,906.5,1072.5,1017.4375,940.8125,947.9375,961.25,862.125,931.875,954.9375,1021.3125,1097.25,915.9375,978.1875,902.8125,1009.875,941.875,959.5625,1066.5625,969.3125,961.8125,984.125,962.875,956.9375,948.125,854.5625,869.375,940.875,881.4375,958.3125,456.25,402.625,948.6875,707.125,919.6875,989.0625,896.375,923.5,1067.5625,1003.5,871.1875,1044.25,1002.8125,976.125,900.4375,902.8125,905.8125,847.375,1017.875,892.0,998.125,895.0,862.5625,866.6875,856.1875,1019.5625,1082.4375,902.6875,980.0,928.9375,997.875,942.9375,1082.9375,822.6875,894.0625,867.25,937.1875,766.625,983.5625,943.5,883.375,970.875,913.625,857.1875,931.3125,1015.3125,951.625,947.625,867.25,941.625,950.3125,841.25,767.125
873.5,794.125,940.375,869.3125,732.875,952.1875,964.8125,942.75,922.625,923.375,975.875,653.0,938.5625,980.625,944.625,941.9375,952.0625,956.9375,947.4375,931.0625,902.0,921.75,567.875,933.625,1000.375,1064.75,1040.75,955.25,891.9375,976.125,960.625,874.75,908.75,864.0,985.875,885.375,882.4375,924.3125,908.6875,960.875,908.5,981.75,927.75,898.0625,958.5625,903.125,917.0,805.5,866.3125,902.3125,985.125,938.625,968.875,906.9375,955.25,855.0625,887.875,964.3125,900.8125,1008.3125,928.375,963.375,1084.9375,949.6875,1035.5,624.0625,968.1875,983.3125,996.6875,932.125,893.5625,1102.6875,1001.8125,963.3125,988.8125,924.0625,956.4375,948.875,976.5,977.375,1110.9375,921.6875,913.875,1041.4375,941.125,945.375,928.3125,914.9375,968.375,963.9375,936.5,927.0,956.25,787.875,991.625,1038.0625,1056.75,1058.75,1008.75,505.875,454.625,916.3125,751.4375,885.5625,956.75,825.25,977.375,1016.375,978.375,954.4375,1014.5625,924.625,877.5625,959.0625,868.0625,988.1875,1008.5,899.9375,1076.3125,993.5,1003.8125,891.625,863.3125,883.75,981.0,1069.0,972.4375,972.1875,952.0625,990.0,954.875,882.0625,859.625,818.75,1036.4375,873.125,862.6875,992.625,844.9375,981.8125,998.0,1056.0,1065.1875,1017.625,933.3125,898.5625,977.9375,1019.625,935.125,972.4375,929.0625,790.125
909.9375,881.625,964.375,926.0625,934.875,952.625,1025.6875,991.1875,980.75,1110.0,1008.875,702.0625,871.5,919.625,922.75,907.1875,961.1875,966.0,933.6875,996.875,1010.375,1102.8125,687.5625,1038.8125,917.75,971.0,994.5625,996.875,972.5625,979.3125,852.8125,944.625,1006.625,1066.3125,837.125,996.1875,989.125,1056.9375,969.625,852.4375,897.6875,1066.125,834.5625,965.6875,973.3125,1070.6875,1149.875,852.8125,943.0,878.875,945.125,1022.0625,966.875,952.6875,975.375,1066.1875,968.4375,1000.6875,1002.25,973.875,1027.0625,1040.8125,1058.1875,926.5625,948.125,706.1875,883.75,993.25,986.75,997.1875,897.125,953.875,914.125,934.875,963.75,1037.1875,1042.9375,969.6875,977.125,987.125,962.1875,1013.4375,1002.0,918.0,1064.0,1077.625,1042.6875,1016.0625,1005.9375,1007.75,1011.0,1037.3125,994.5625,1001.875,1053.0,1004.0625,969.375,974.25,1037.625,579.25,510.25,983.5,700.0625,973.0,975.9375,983.25,984.375,998.5,1005.9375,884.4375,968.5,1097.25,930.3125,926.25,962.5625,979.875,1020.6875,1053.8125,1030.9375,934.3125,942.9375,989.0,897.375,964.3125,1012.3125,929.5,1102.0625,1092.6875,1040.5,1008.9375,1050.4375,952.125,931.5625,971.875,837.1875,903.75,1009.25,1066.5625,1042.8125,984.0625,1039.5625,914.375,960.625,885.4375,857.9375,1018.1875,926.5625,983.8125,925.8125,980.25,991.5,728.0625
