S1L1_Flow,S1L2_Flow,S1L3_Flow,S1L4_Flow,S2L1_Flow,S2L2_Flow,S2L3_Flow,S2L4_Flow,S3L1_Flow,S3L2_Flow,S3L3_Flow,S3L4_Flow,S4L1_Flow,S4L2_Flow,S4L3_Flow,S4L4_Flow,S5L1_Flow,S5L2_Flow,S5L3_Flow,S5L4_Flow,S1L1_Speed,S1L2_Speed,S1L3_Speed,S1L4_Speed,S2L1_Speed,S2L2_Speed,S2L3_Speed,S2L4_Speed,S3L1_Speed,S3L2_Speed,S3L3_Speed,S3L4_Speed,S4L1_Speed,S4L2_Speed,S4L3_Speed,S4L4_Speed,S5L1_Speed,S5L2_Speed,S5L3_Speed,S5L4_Speed
98,440,342,199,101,434,342,250,101,437,340,246,102,438,342,273,102,440,342,275,32.59,25.01,24.72,22.25,32.18,25.02,25.34,21.58,32.44,25.40,24.84,21.63,32.91,25.56,25.42,22.92,32.99,27.43,27.13,24.04
122,460,290,202,125,460,290,252,123,457,289,246,121,454,289,269,123,452,291,269,32.35,24.97,23.90,22.66,31.88,25.29,24.34,21.82,32.27,25.14,25.01,22.58,32.27,24.52,25.28,23.16,32.86,26.91,26.68,24.38
124,493,353,202,124,485,352,259,125,483,352,265,127,487,349,279,125,487,345,277,32.32,24.06,23.74,22.70,32.23,24.01,23.96,22.41,32.41,24.37,24.18,22.25,32.67,24.48,24.71,22.73,32.98,26.36,26.65,23.90
117,454,289,199,119,461,289,251,120,462,289,251,122,455,287,260,123,451,291,262,32.32,25.49,26.13,23.12,32.20,25.50,26.80,23.45,32.29,25.17,26.35,23.18,32.64,25.25,27.53,23.81,33.04,27.30,28.48,24.90
171,432,381,224,169,436,381,271,168,441,384,272,167,445,380,288,167,448,375,287,31.50,24.90,23.49,23.49,31.59,24.46,23.23,23.23,31.60,24.51,24.10,23.01,31.64,25.03,25.00,23.94,32.38,26.88,26.68,25.27
142,455,360,195,146,443,355,261,144,440,349,258,148,440,354,273,148,440,357,270,32.45,24.84,24.63,23.52,32.24,25.32,25.56,23.01,32.25,25.20,24.99,22.29,32.20,25.34,25.56,23.63,32.82,27.42,26.81,25.07
172,512,354,225,169,514,356,283,167,513,360,282,161,509,358,295,159,503,359,293,31.92,24.48,23.69,22.91,31.90,24.28,23.97,23.07,32.30,24.41,24.38,22.27,32.32,24.52,24.66,23.21,33.27,26.34,26.60,25.08
184,487,391,257,190,488,393,327,193,486,392,323,194,488,387,338,196,493,387,339,31.99,24.52,23.95,22.60,31.81,24.91,25.22,22.55,31.99,24.48,24.69,21.24,32.08,24.53,25.33,23.99,33.08,26.24,26.70,24.89
226,478,343,265,228,480,343,343,228,484,345,349,231,482,351,373,231,479,349,374,31.38,22.63,23.10,22.27,31.43,22.44,23.12,21.51,31.56,22.82,23.21,20.62,31.81,23.55,23.45,22.24,32.59,25.55,25.75,23.73
283,497,362,322,282,495,357,390,281,491,354,386,281,490,353,397,279,487,349,398,26.71,18.27,17.73,17.91,27.48,18.61,15.95,15.12,27.54,20.12,19.61,17.39,27.83,19.94,20.05,18.37,29.03,23.11,23.15,21.68
