S1L1_Flow,S1L2_Flow,S1L3_Flow,S1L4_Flow,S2L1_Flow,S2L2_Flow,S2L3_Flow,S2L4_Flow,S3L1_Flow,S3L2_Flow,S3L3_Flow,S3L4_Flow,S4L1_Flow,S4L2_Flow,S4L3_Flow,S4L4_Flow,S5L1_Flow,S5L2_Flow,S5L3_Flow,S5L4_Flow,S1L1_Speed,S1L2_Speed,S1L3_Speed,S1L4_Speed,S2L1_Speed,S2L2_Speed,S2L3_Speed,S2L4_Speed,S3L1_Speed,S3L2_Speed,S3L3_Speed,S3L4_Speed,S4L1_Speed,S4L2_Speed,S4L3_Speed,S4L4_Speed,S5L1_Speed,S5L2_Speed,S5L3_Speed,S5L4_Speed
103,469,333,186,103,467,333,238,104,467,333,235,105,463,334,253,104,464,334,251,32.93,25.09,26.01,23.52,32.77,24.96,26.12,23.22,32.73,24.58,25.80,23.46,32.88,24.53,26.46,24.00,33.01,26.54,27.66,24.03
109,440,334,199,109,439,335,260,110,436,335,262,110,443,333,287,110,443,332,284,33.16,25.82,24.66,23.66,33.10,26.18,24.22,22.70,33.15,25.59,24.99,23.52,33.19,24.93,25.09,23.99,33.33,26.95,27.14,24.48
109,462,371,225,111,463,371,278,109,465,371,277,113,462,372,297,116,454,374,299,32.90,25.57,24.43,23.10,32.74,24.79,23.98,21.81,32.86,25.23,24.57,22.68,32.49,24.47,24.08,23.22,32.59,26.19,26.71,24.43
126,460,335,205,126,459,337,263,127,459,337,263,129,452,337,275,129,459,337,278,32.95,25.75,26.20,24.49,32.82,26.09,27.05,23.50,32.85,25.30,26.41,23.98,32.66,25.57,27.15,24.57,33.01,27.21,28.35,25.17
150,474,357,242,154,469,355,303,155,464,357,304,153,470,358,317,152,463,355,314,32.24,24.17,24.71,24.10,32.21,23.95,23.78,23.09,32.29,24.22,24.57,22.87,32.36,24.41,25.88,24.26,32.53,25.67,27.16,25.19
130,470,358,207,133,464,360,274,134,471,357,273,138,468,352,286,139,464,355,285,33.07,25.29,25.30,24.07,32.81,25.43,26.14,23.38,32.81,24.74,25.57,23.43,32.74,24.57,26.38,24.38,32.98,26.79,27.66,25.09
167,518,365,249,166,520,362,317,167,510,362,316,165,506,366,330,166,510,361,332,32.99,23.59,24.86,23.76,32.92,23.25,24.18,23.10,32.78,24.32,24.54,22.64,33.08,23.49,24.38,23.66,33.36,26.05,26.98,24.79
190,498,362,243,193,499,364,316,193,503,364,317,194,505,362,333,193,503,363,333,32.82,24.37,25.94,23.78,32.57,24.12,25.93,22.87,32.73,24.11,25.43,22.83,32.89,23.60,26.10,23.93,33.25,25.60,27.51,24.91
227,508,330,257,230,498,328,315,230,497,332,314,226,495,334,338,224,496,338,337,31.90,21.63,24.21,23.34,31.60,21.19,24.11,22.46,31.72,22.16,24.22,22.00,31.98,22.68,24.17,23.50,32.75,24.12,26.59,24.73
267,483,358,289,274,471,351,370,271,472,346,367,275,473,344,387,275,471,344,383,27.56,17.48,18.64,18.88,28.14,18.40,16.58,16.25,27.69,19.65,19.14,16.58,27.69,19.71,19.92,19.53,28.38,22.82,23.19,22.00
