S1L1_Flow,S1L2_Flow,S1L3_Flow,S1L4_Flow,S2L1_Flow,S2L2_Flow,S2L3_Flow,S2L4_Flow,S3L1_Flow,S3L2_Flow,S3L3_Flow,S3L4_Flow,S4L1_Flow,S4L2_Flow,S4L3_Flow,S4L4_Flow,S5L1_Flow,S5L2_Flow,S5L3_Flow,S5L4_Flow,S1L1_Speed,S1L2_Speed,S1L3_Speed,S1L4_Speed,S2L1_Speed,S2L2_Speed,S2L3_Speed,S2L4_Speed,S3L1_Speed,S3L2_Speed,S3L3_Speed,S3L4_Speed,S4L1_Speed,S4L2_Speed,S4L3_Speed,S4L4_Speed,S5L1_Speed,S5L2_Speed,S5L3_Speed,S5L4_Speed
189,499,362,243,192,501,363,316,192,503,363,317,195,506,363,332,195,504,366,332,32.74,24.11,25.41,23.88,32.94,24.12,26.28,22.83,33.05,24.35,25.51,22.40,33.00,24.06,26.36,23.82,33.30,25.41,27.27,24.90
227,508,330,257,228,504,329,315,227,503,332,315,224,495,332,342,221,499,334,340,31.97,21.55,24.68,23.29,31.58,21.65,24.30,22.72,31.78,21.97,24.61,22.20,32.35,22.69,24.02,23.36,32.82,24.08,26.88,24.56
266,485,358,289,273,472,351,370,271,475,343,366,275,473,345,378,273,471,341,376,28.24,17.75,18.12,18.87,27.55,18.24,17.51,16.45,27.05,19.47,18.85,15.77,26.92,19.98,19.64,18.36,28.13,22.83,22.52,21.46
270,467,369,296,278,465,364,361,281,461,369,360,280,463,369,372,282,466,372,374,25.42,14.48,13.80,15.85,25.14,16.13,13.44,13.48,25.89,16.81,15.73,13.21,25.71,16.63,16.12,16.26,26.89,20.44,19.81,20.17
328,404,331,306,322,410,341,370,318,417,342,375,317,410,346,395,317,401,346,389,19.68,11.28,11.19,10.82,20.48,13.00,14.56,11.93,20.28,14.56,14.46,12.46,19.82,15.18,16.03,15.87,23.00,16.65,16.82,17.30
319,393,344,294,317,394,357,348,318,390,348,347,312,396,343,379,313,400,343,380,16.86,10.63,10.54,10.51,16.11,11.84,11.40,10.12,17.20,12.80,11.75,12.04,17.16,13.27,13.10,14.02,21.44,14.13,14.30,14.84
333,373,328,293,327,381,332,347,324,380,338,340,326,379,336,373,320,377,335,369,13.69,10.39,10.30,10.32,13.45,11.82,11.15,9.94,15.86,12.59,11.96,11.85,15.47,12.18,12.59,13.31,19.87,13.01,13.43,13.60
320,358,322,264,311,367,337,333,313,368,335,333,307,368,337,361,312,374,335,370,13.63,10.45,10.27,9.67,13.71,11.70,11.26,8.94,15.50,12.05,11.86,10.72,14.83,12.45,11.71,11.97,19.76,13.26,12.98,12.27
336,392,343,288,327,397,354,361,320,395,359,363,321,398,356,396,321,391,355,394,10.84,10.16,9.93,9.25,12.34,11.71,10.60,8.86,14.04,12.50,10.94,10.23,13.93,11.95,11.15,11.23,18.49,12.61,12.30,11.49
316,347,312,270,307,362,313,336,315,360,308,335,319,361,310,363,318,368,308,357,10.31,9.89,9.63,9.05,13.20,10.89,10.07,8.65,13.07,11.06,10.66,10.02,12.88,11.13,11.05,10.93,17.30,12.05,11.93,11.29
291,361,316,279,284,359,320,328,283,362,320,322,280,359,310,361,280,349,310,363,11.44,9.39,9.32,8.99,11.25,10.27,10.11,8.41,12.53,11.09,11.05,9.66,12.42,11.26,11.31,10.45,17.77,11.48,11.42,10.99
313,365,321,304,302,387,318,359,303,383,318,365,303,382,327,380,303,386,324,383,10.70,9.19,9.25,8.85,11.16,10.54,10.01,8.42,13.15,10.72,10.72,9.61,13.79,10.95,10.45,10.24,18.00,11.23,11.10,10.61
290,363,308,258,279,370,315,311,276,376,314,314,276,379,313,340,275,381,317,344,10.96,9.80,9.67,9.59,9.84,10.52,10.65,8.93,12.64,10.67,11.99,10.54,13.90,11.05,11.61,12.04,17.98,11.76,12.33,12.10
292,358,309,262,291,362,312,306,295,358,318,304,296,361,324,321,298,358,323,320,13.91,10.47,10.65,9.87,13.18,11.26,11.23,9.42,14.40,12.06,11.87,11.09,11.95,12.31,12.96,12.57,18.72,13.29,13.82,13.36
256,391,340,256,261,395,339,312,262,395,336,315,264,396,336,349,264,405,340,344,16.90,10.95,9.57,10.41,16.65,14.72,13.39,10.25,17.28,13.22,12.14,11.28,16.20,13.71,13.78,13.83,20.01,15.95,16.69,15.68
289,396,340,283,304,380,345,321,299,385,346,319,300,381,345,348,300,369,341,352,17.10,9.77,11.36,9.31,17.31,13.30,12.64,11.02,16.47,13.78,13.30,11.52,16.26,13.06,15.01,14.45,19.98,17.29,17.79,17.04
263,363,316,243,266,367,324,282,270,369,317,286,268,374,315,309,269,381,322,308,16.21,10.83,10.92,10.73,15.93,12.68,12.23,9.60,16.25,14.76,13.26,11.43,16.41,15.13,13.02,13.89,20.28,15.71,16.56,15.60
173,304,250,236,178,314,258,295,182,320,270,298,189,329,283,312,193,339,286,315,20.16,13.04,12.96,13.27,19.94,12.72,14.28,11.19,20.71,15.28,14.56,12.15,21.12,15.77,14.71,14.45,22.14,17.96,18.74,17.11
