S1L1_Flow,S1L2_Flow,S1L3_Flow,S1L4_Flow,S2L1_Flow,S2L2_Flow,S2L3_Flow,S2L4_Flow,S3L1_Flow,S3L2_Flow,S3L3_Flow,S3L4_Flow,S4L1_Flow,S4L2_Flow,S4L3_Flow,S4L4_Flow,S5L1_Flow,S5L2_Flow,S5L3_Flow,S5L4_Flow,S1L1_Speed,S1L2_Speed,S1L3_Speed,S1L4_Speed,S2L1_Speed,S2L2_Speed,S2L3_Speed,S2L4_Speed,S3L1_Speed,S3L2_Speed,S3L3_Speed,S3L4_Speed,S4L1_Speed,S4L2_Speed,S4L3_Speed,S4L4_Speed,S5L1_Speed,S5L2_Speed,S5L3_Speed,S5L4_Speed
98,438,341,198,97,444,339,250,97,443,336,248,98,445,341,273,97,445,341,275,32.91,26.71,25.74,23.16,32.93,26.79,26.00,23.16,32.94,26.91,25.65,22.50,33.16,26.53,26.21,23.60,33.22,27.27,26.48,23.76
122,464,291,202,121,461,292,251,119,463,292,246,119,458,290,269,122,454,291,269,32.91,26.74,24.97,23.69,32.79,26.46,25.71,23.23,32.94,26.58,26.17,23.58,32.96,26.21,26.22,24.21,33.10,27.23,26.18,24.39
124,490,352,202,125,486,352,260,128,483,353,265,129,481,351,279,127,482,349,277,32.67,26.16,25.32,23.65,32.95,25.86,25.75,23.31,32.89,26.36,25.25,23.38,32.96,25.95,25.94,23.81,33.16,26.78,26.12,24.03
117,455,290,200,119,462,288,251,120,460,286,251,122,456,287,260,123,455,289,262,32.62,27.06,27.13,24.93,32.59,26.90,27.85,24.39,32.86,27.07,27.72,24.16,32.93,26.34,27.83,24.30,33.12,27.43,27.86,24.71
171,432,382,223,169,431,384,271,168,436,387,272,165,443,385,288,165,442,380,287,32.25,26.46,24.99,24.59,32.34,26.54,25.04,24.25,32.39,26.30,25.04,24.14,32.34,26.59,25.55,24.89,32.68,26.92,25.78,25.34
142,452,359,195,147,441,355,261,145,439,348,258,148,440,350,273,147,444,354,275,32.98,26.81,25.47,24.64,32.80,26.75,26.18,24.05,32.93,26.86,26.16,23.71,32.99,26.45,26.58,24.47,33.32,27.22,26.75,24.95
171,515,354,225,170,517,357,281,170,510,359,282,163,509,356,295,162,503,356,287,32.64,25.92,25.21,24.38,32.52,25.95,25.49,24.11,32.72,25.91,25.23,23.43,33.02,25.74,25.61,24.22,33.20,26.59,25.98,24.97
185,485,392,258,192,482,392,330,195,483,394,325,197,482,395,334,197,488,392,337,32.73,26.62,26.05,23.61,32.46,26.31,25.79,23.23,32.56,26.27,25.85,22.76,32.45,26.50,25.70,23.90,32.96,26.86,26.29,24.42
226,479,343,264,225,479,346,341,226,484,347,347,230,484,349,375,229,480,351,375,31.73,24.22,23.97,23.55,31.85,24.70,23.52,22.90,32.00,24.70,24.68,22.70,32.26,25.21,24.25,23.17,32.58,25.55,25.31,23.92
283,501,361,324,283,495,361,391,283,489,357,389,283,481,357,397,283,472,356,396,27.34,20.22,20.01,19.57,28.15,20.20,20.42,18.88,27.96,20.74,20.12,18.57,28.14,20.36,20.54,19.70,28.44,22.38,21.97,20.59
289,438,362,333,299,437,357,409,297,437,361,408,296,442,356,421,296,448,357,417,25.44,17.38,16.42,17.16,25.77,17.39,16.56,16.69,25.84,18.17,16.91,16.70,25.36,18.19,17.59,18.24,26.29,20.17,19.28,19.72
340,433,354,283,337,434,355,347,337,438,355,341,336,437,361,361,333,436,360,366,21.04,11.79,12.56,12.23,21.48,12.96,13.38,12.21,21.81,12.92,13.56,12.98,21.49,13.90,14.04,14.20,22.33,16.46,16.33,17.19
305,369,352,269,314,367,360,339,315,361,355,340,315,351,347,363,314,353,338,361,18.71,7.90,8.53,9.34,18.54,10.07,10.05,9.56,18.96,10.60,10.47,10.36,19.19,11.42,10.47,13.15,20.76,14.19,14.25,14.79
339,391,310,289,330,401,330,328,328,404,332,326,325,412,331,363,324,411,336,364,16.54,8.78,8.05,8.07,17.19,9.35,10.02,9.24,16.99,10.38,9.76,10.18,16.69,10.28,10.04,12.31,18.99,13.33,13.46,13.66
335,372,335,276,339,377,351,338,338,381,354,344,335,383,366,364,336,385,365,359,16.08,8.30,8.62,8.65,16.06,10.04,9.09,8.44,16.34,9.94,9.68,9.66,15.80,10.51,9.50,10.65,18.65,13.46,13.00,12.35
304,341,339,192,292,339,360,269,290,333,352,264,290,342,342,300,290,343,345,300,14.84,8.77,8.80,8.02,15.13,9.38,9.42,7.49,16.82,9.35,9.65,9.30,17.06,10.24,9.73,10.63,18.44,12.88,12.26,11.57
334,359,319,190,333,358,322,242,331,359,327,248,327,358,335,272,325,352,332,277,13.09,8.89,8.73,7.92,14.29,9.52,9.36,7.18,13.53,9.03,9.33,8.83,14.57,9.79,9.69,10.28,16.97,12.30,11.92,11.40
294,196,201,189,301,201,215,233,306,205,217,231,313,207,216,255,320,215,220,253,14.06,8.03,8.21,7.87,14.45,9.03,9.12,7.07,15.50,9.01,9.27,8.67,14.35,9.15,9.12,9.84,17.38,11.88,11.60,11.46
303,191,190,190,295,197,194,253,296,196,192,253,287,196,193,262,275,196,194,264,14.24,7.92,7.89,7.08,14.40,9.12,8.87,7.23,15.21,8.74,8.79,8.78,15.20,8.99,8.90,9.66,17.93,11.72,11.62,10.99
304,509,427,452,306,522,487,388,304,511,481,374,330,491,459,386,339,482,448,379,14.18,8.59,8.41,7.87,14.38,8.70,9.42,7.74,15.11,9.01,9.14,8.63,14.52,9.58,9.79,10.12,17.07,11.74,11.91,11.84
278,469,349,473,292,483,371,502,294,496,377,509,287,500,389,540,292,504,396,540,15.84,8.09,8.73,7.62,15.42,8.88,9.18,8.38,16.27,9.30,9.28,8.97,16.25,9.70,9.94,10.24,18.23,12.72,13.26,12.53
277,409,335,350,280,405,330,431,279,401,328,431,286,409,331,452,285,408,334,458,17.63,12.12,12.12,10.71,17.73,13.18,14.06,10.39,18.08,13.19,13.60,10.76,17.89,12.80,13.81,12.63,19.55,15.93,16.25,14.70
260,411,306,235,264,406,312,284,265,410,318,291,264,412,321,314,259,413,321,315,18.74,13.07,14.41,14.09,18.76,14.78,14.44,13.79,19.67,14.83,14.94,13.61,18.82,14.03,14.66,14.85,20.55,16.97,17.60,16.74
252,391,338,278,257,392,323,303,251,389,315,306,253,389,314,326,253,388,315,322,18.05,11.58,11.71,10.69,18.09,12.47,12.59,10.27,18.68,12.75,12.87,10.99,18.72,12.53,13.44,12.27,19.93,15.67,16.29,15.55
44,363,275,132,59,369,284,163,77,364,296,169,88,359,303,194,96,364,309,205,18.23,15.05,15.60,13.47,18.63,14.64,15.62,12.78,18.69,15.97,16.22,13.58,19.22,16.06,15.82,14.11,20.04,18.11,18.64,16.48
