7.97695,-8.00145,1.52797,2.43837,3.06337,3.98003
8.04036,-7.95964,1.50781,2.04036,3.29036,4.04036
7.67337,-8.31473,1.50141,2.70031,3.2881,4.08488
8.0,-8.0,1.5,2.0,3.0,4.5
8.04167,-7.95833,1.54167,2.04167,3.04167,4.04167
7.63123,-7.64792,1.47051,2.51463,3.12574,4.05823
7.76732,-8.66384,1.50971,2.7844,3.61148,3.68196
8.0,-8.0,1.5,2.0,3.0,4.5
8.0,-8.0,2.0,2.0,3.0,4.0
8.0,-8.0,2.0,2.0,3.0,4.0
