8.0,-8.0,1.5,2.0,3.0,4.5
7.92046,-7.92311,1.75453,2.02408,3.58169,3.83324
7.55556,-7.77778,1.72222,1.83333,3.22222,4.22222
7.08333,-7.66667,1.83333,2.33333,3.33333,4.33333
8.0,-8.0,1.5,2.0,3.0,4.5
8.01302,-7.98698,1.48438,2.01302,3.01302,4.45052
8.0,-8.0,1.5,2.0,3.0,4.5
8.0,-8.0,1.5,2.0,3.0,4.5
8.125,-7.875,1.25,2.125,3.125,4.125
8.0,-8.0,1.5,2.5,3.0,4.0
