7.93602,-7.95461,1.78845,1.62178,3.28845,4.28845
8.125,-7.875,1.625,2.125,3.125,4.125
8.0,-8.0,2.0,2.0,3.0,4.0
8.0,-8.0,2.0,2.0,3.0,4.0
8.0,-8.0,1.5,2.0,3.0,4.5
8.16667,-7.83333,1.0,2.16667,3.16667,4.16667
8.03125,-7.96875,1.53125,2.03125,3.03125,4.28125
8.0,-8.0,1.5,2.0,3.0,4.5
8.0,-8.0,1.5,2.0,3.0,4.5
7.91204,-8.08796,1.80093,1.63426,3.30093,4.30093
