2025-11-04 06:00:00,36,74.88888888888889,196,69.83333333333333,152,63.78888888888889,80,62.16666666666666,464,66.89999999999999
2025-11-04 06:15:00,36,74.91111111111111,250,68.42222222222223,200,63.94444444444444,99,61.51111111111111,585,66.11111111111111
2025-11-04 06:30:00,72,74.76666666666667,343,68.18888888888888,238,61.355555555555554,127,61.366666666666674,780,65.60000000000001
2025-11-04 06:45:00,97,74.44444444444444,416,67.8,271,61.47777777777778,160,62.44444444444444,944,65.81111111111112
2025-11-04 07:00:00,104,75.01111111111112,445,67.44444444444444,294,61.96666666666667,165,51.96666666666666,1008,64.07777777777778
2025-11-04 07:15:00,166,74.84444444444445,530,65.39999999999999,365,60.833333333333336,221,51.62222222222223,1282,62.94444444444444
2025-11-04 07:30:00,299,71.78888888888889,551,60.82222222222222,412,57.67777777777778,306,50.18888888888889,1568,60.08888888888888
2025-11-04 07:45:00,376,66.82222222222221,513,53.52222222222222,415,52.46666666666667,357,46.9,1661,54.92222222222222
2025-11-04 08:00:00,346,64.44444444444444,465,47.7,400,47.01111111111111,356,42.75555555555555,1567,50.144444444444446
2025-11-04 08:15:00,356,62.88888888888889,444,42.46666666666667,383,43.0,360,40.16666666666666,1543,46.833333333333336
2025-11-04 08:30:00,348,61.78888888888889,445,42.05555555555555,376,41.97777777777778,349,39.43333333333333,1518,46.0
2025-11-04 08:45:00,313,61.844444444444456,434,42.4,364,41.72222222222222,328,38.833333333333336,1439,45.67777777777778
2025-11-04 09:00:00,237,67.39999999999999,464,55.1,369,52.43333333333334,303,47.18888888888889,1373,54.822222222222216
2025-11-04 09:15:00,149,72.4888888888889,467,63.56666666666666,329,58.41111111111112,246,51.75555555555555,1191,60.88888888888889
2025-11-04 09:30:00,117,76.15555555555555,455,69.38888888888889,335,64.31111111111112,232,56.88888888888889,1139,66.0111111111111
2025-11-04 09:45:00,140,77.42222222222222,466,69.24444444444444,353,63.57777777777778,241,56.47777777777778,1200,65.95555555555556
2025-11-04 10:00:00,112,75.76666666666667,431,67.8,322,60.9,210,55.92222222222222,1075,64.23333333333333
2025-11-04 10:15:00,120,74.26666666666667,444,65.94444444444444,329,59.46666666666666,225,54.1,1118,62.53333333333333
2025-11-04 10:30:00,110,74.57777777777777,448,66.96666666666667,336,62.911111111111104,213,54.61111111111111,1107,64.11111111111111
2025-11-04 10:45:00,113,74.73333333333333,442,67.4888888888889,345,63.23333333333333,223,53.67777777777778,1123,64.13333333333334
2025-11-04 11:00:00,109,74.86666666666667,447,66.74444444444445,340,61.78888888888889,231,55.06666666666666,1127,63.62222222222223
2025-11-04 11:15:00,123,74.85555555555557,449,67.43333333333334,339,61.95555555555556,238,54.73333333333333,1149,64.0
2025-11-04 11:30:00,117,74.77777777777777,460,67.63333333333334,346,62.18888888888889,240,54.61111111111111,1163,64.07777777777777
2025-11-04 11:45:00,124,74.41111111111111,461,67.15555555555557,346,62.04444444444445,242,54.16666666666666,1173,63.74444444444444
2025-11-04 12:00:00,127,74.83333333333333,460,66.8888888888889,341,60.6,250,55.98888888888889,1178,63.56666666666666
2025-11-04 12:15:00,142,74.16666666666667,489,64.76666666666667,357,59.577777777777776,277,54.53333333333334,1265,62.144444444444446
2025-11-04 12:30:00,146,74.56666666666666,469,66.76666666666667,341,63.144444444444446,239,56.3,1195,64.63333333333333
2025-11-04 12:45:00,172,73.65555555555555,515,65.5,379,61.51111111111111,272,56.46666666666666,1338,63.63333333333333
2025-11-04 13:00:00,143,75.76666666666667,510,66.76666666666667,372,63.25555555555555,263,56.44444444444445,1288,64.6111111111111
2025-11-04 13:15:00,206,74.76666666666667,511,65.63333333333334,375,60.88888888888889,298,56.37777777777777,1390,63.82222222222222
2025-11-04 13:30:00,204,74.63333333333333,501,64.88888888888889,377,61.73333333333334,298,55.65555555555556,1380,63.56666666666666
2025-11-04 13:45:00,260,73.83333333333333,511,61.922222222222224,387,59.46666666666667,310,54.95555555555556,1468,61.93333333333334
2025-11-04 14:00:00,291,71.81111111111112,523,58.62222222222223,399,56.5,335,52.55555555555555,1548,59.344444444444456
2025-11-04 14:15:00,294,68.46666666666665,491,52.911111111111104,392,52.144444444444446,360,48.44444444444444,1537,54.81111111111111
2025-11-04 14:30:00,331,64.42222222222222,454,49.422222222222224,378,49.21111111111111,357,46.4,1520,52.04444444444445
2025-11-04 14:45:00,329,62.57777777777778,427,49.46666666666667,361,48.61111111111112,349,45.15555555555556,1466,51.2
2025-11-04 15:00:00,348,56.76666666666667,425,48.96666666666667,367,47.98888888888889,338,44.26666666666667,1478,49.52222222222222
2025-11-04 15:15:00,355,55.26666666666666,421,47.36666666666667,373,47.37777777777777,346,43.644444444444446,1495,48.37777777777777
2025-11-04 15:30:00,339,53.78888888888889,422,45.23333333333333,367,45.56666666666666,343,41.9,1471,46.52222222222222
2025-11-04 15:45:00,346,49.13333333333333,373,39.06666666666666,345,39.71111111111111,331,37.61111111111112,1395,41.48888888888889
2025-11-04 16:00:00,313,50.15555555555556,380,37.5,346,39.48888888888889,319,37.422222222222224,1358,41.03333333333333
2025-11-04 16:15:00,323,49.66666666666666,396,38.15555555555556,350,39.7,335,38.23333333333333,1404,41.23333333333333
2025-11-04 16:30:00,310,47.66666666666666,356,32.74444444444445,324,35.644444444444446,302,33.8,1292,37.54444444444445
2025-11-04 16:45:00,306,49.8,388,36.422222222222224,340,39.41111111111111,309,36.833333333333336,1343,40.64444444444444
2025-11-04 17:00:00,306,51.27777777777778,388,39.47777777777778,350,41.68888888888889,323,39.577777777777776,1367,43.02222222222222
2025-11-04 17:15:00,294,50.93333333333334,389,38.18888888888889,341,40.577777777777776,317,38.73333333333333,1341,42.01111111111111
2025-11-04 17:30:00,298,50.86666666666667,386,38.48888888888889,342,40.15555555555556,323,38.58888888888888,1349,41.95555555555556
2025-11-04 17:45:00,257,52.1,398,43.61111111111112,336,44.94444444444445,291,42.03333333333333,1282,45.52222222222222
