2025-11-04 06:00:00,35,74.81111111111112,198,70.32222222222222,148,66.44444444444444,88,62.6,469,68.06666666666666
2025-11-04 06:15:00,38,74.85555555555555,249,68.84444444444445,198,69.02222222222223,110,63.47777777777778,595,68.31111111111112
2025-11-04 06:30:00,73,74.86666666666667,326,68.18888888888888,241,66.91111111111111,139,63.4888888888889,779,67.63333333333334
2025-11-04 06:45:00,95,74.5111111111111,393,68.27777777777777,274,66.64444444444443,170,63.51111111111111,932,67.54444444444444
2025-11-04 07:00:00,104,75.88888888888889,430,67.83333333333333,308,64.15555555555555,183,53.04444444444445,1025,64.92222222222222
2025-11-04 07:15:00,160,76.52222222222223,508,65.73333333333333,369,61.94444444444444,240,52.05555555555557,1277,63.388888888888886
2025-11-04 07:30:00,276,75.82222222222222,538,59.37777777777777,420,56.84444444444444,326,50.31111111111111,1560,59.79999999999999
2025-11-04 07:45:00,369,67.43333333333334,472,45.24444444444445,415,45.5,374,41.56666666666667,1630,49.51111111111111
2025-11-04 08:00:00,347,64.36666666666666,432,38.43333333333334,403,37.84444444444444,376,35.08888888888889,1558,43.24444444444445
2025-11-04 08:15:00,354,61.81111111111111,415,31.03333333333333,376,31.61111111111111,369,30.622222222222224,1514,38.36666666666667
2025-11-04 08:30:00,348,58.62222222222223,404,28.722222222222214,373,28.75555555555556,361,27.177777777777777,1486,35.355555555555554
2025-11-04 08:45:00,304,60.28888888888888,396,30.066666666666663,359,29.23333333333333,337,27.055555555555557,1396,35.67777777777778
2025-11-04 09:00:00,212,65.52222222222223,432,46.42222222222222,368,45.333333333333336,322,40.54444444444445,1334,47.84444444444444
2025-11-04 09:15:00,136,72.26666666666667,423,60.144444444444446,333,58.65555555555556,250,51.0,1142,59.36666666666667
2025-11-04 09:30:00,110,76.22222222222221,429,70.33333333333333,330,66.75555555555556,248,57.87777777777777,1117,67.05555555555556
2025-11-04 09:45:00,126,77.6111111111111,443,70.65555555555555,357,65.82222222222222,249,59.21111111111111,1175,67.5111111111111
2025-11-04 10:00:00,104,75.6111111111111,406,68.36666666666667,324,63.088888888888896,234,57.95555555555555,1068,65.23333333333333
2025-11-04 10:15:00,106,74.67777777777779,425,66.89999999999999,328,62.644444444444446,242,55.05555555555557,1101,63.78888888888889
2025-11-04 10:30:00,104,74.62222222222222,426,67.8,335,64.54444444444444,227,55.96666666666666,1092,65.0111111111111
2025-11-04 10:45:00,103,74.66666666666667,430,68.1111111111111,330,64.55555555555556,248,56.18888888888889,1111,65.0111111111111
