11/4/2025 6:00,35,74.85555556,200,70.07777778,152,63.56666667,80,62.25555556,467,68.6
11/4/2025 6:15,37,74.85555556,248,68.53888889,205,64.25,96,61.6,586,68.45555556
11/4/2025 6:30,75,74.74444444,337,68.08333333,244,61.60555556,133,62.41111111,789,68.76666667
11/4/2025 6:45,97,74.41111111,414,67.75,276,61.97222222,162,63.43333333,949,68.95555556
11/4/2025 7:00,103,74.81111111,441,67.29444444,297,62.45,173,53.13333333,1014,66.9
11/4/2025 7:15,163,73.9,529,65.34444444,371,61.30555556,229,52.18888889,1292,66.4
11/4/2025 7:30,299,68.94444444,550,59.79444444,410,57.51111111,321,49.83333333,1580,64.64444444
11/4/2025 7:45,376,62.34444444,503,50.71666667,420,50.03333333,375,43.68888889,1674,61.38888889
11/4/2025 8:00,353,59.13333333,454,43.73888889,397,43.78333333,384,37.72222222,1588,58.85555556
11/4/2025 8:15,363,57.56666667,446,38.36666667,384,38.88333333,379,34.94444444,1572,57.81111111
11/4/2025 8:30,355,55.94444444,430,38.65,379,38.33333333,359,33.85555556,1523,57.35555556
11/4/2025 8:45,312,57.08888889,423,39.23888889,367,38.11666667,337,33.7,1439,57.71111111
11/4/2025 9:00,234,64.87777778,453,51.80555556,375,50.11111111,312,42.56666667,1374,61.94444444
11/4/2025 9:15,149,72.26666667,453,61.81666667,338,58.21666667,251,49.9,1191,65.17777778
11/4/2025 9:30,117,77.24444444,452,69.42777778,339,65.30555556,236,57.25555556,1144,67.45555556
11/4/2025 9:45,136,78.4,471,69.66111111,353,64.22777778,251,57.95555556,1211,67.82222222
11/4/2025 10:00,111,76.13333333,425,67.86666667,319,61.93888889,225,56.4,1080,67.18888889
11/4/2025 10:15,118,74.06666667,443,66.21111111,326,60.92222222,239,54.8,1126,66.6
11/4/2025 10:30,110,74.71111111,446,67.25555556,335,63.78333333,224,55.01111111,1115,66.84444444
11/4/2025 10:45,112,74.91111111,443,67.60555556,342,64.46111111,236,54.78888889,1133,66.63333333
11/4/2025 11:00,106,75.02222222,444,67.18333333,341,63.21111111,245,56.25555556,1136,66.7
11/4/2025 11:15,121,74.86666667,451,67.75,341,63.31666667,248,55.46666667,1161,66.6
11/4/2025 11:30,117,75.04444444,462,67.53888889,356,62.68888889,251,55.83333333,1186,66.66666667
11/4/2025 11:45,122,74.37777778,463,67.41111111,343,63.00555556,252,55.68888889,1180,66.65555556
11/4/2025 12:00,126,74.8,466,67.23333333,339,61.28888889,260,56.24444444,1191,66.75555556
11/4/2025 12:15,139,73.63333333,487,65.41111111,366,60.63333333,285,54.76666667,1277,66.25555556
11/4/2025 12:30,144,74.31111111,466,67.24444444,356,64.05555556,242,56.32222222,1208,67.14444444
11/4/2025 12:45,171,73.17777778,510,65.75555556,377,62.48333333,287,56.71111111,1345,66.94444444
11/4/2025 13:00,145,76.06666667,504,67.11111111,387,63.89444444,270,57.33333333,1306,67.47777778
11/4/2025 13:15,208,74.62222222,504,64.36111111,387,60.48333333,304,56.02222222,1403,66.96666667
11/4/2025 13:30,197,74.86666667,507,64.65555556,384,62.40555556,303,55.95555556,1391,66.74444444
11/4/2025 13:45,259,73.73333333,504,61.36111111,390,59.57222222,317,55.02222222,1470,66.62222222
11/4/2025 14:00,293,66.9,513,56.78888889,409,55.18888889,346,51.53333333,1561,64.55555556
11/4/2025 14:15,296,61.64444444,491,51.6,400,50.63333333,373,46.01111111,1560,61.9
11/4/2025 14:30,337,55.2,441,45.55,379,45.41111111,364,41.08888889,1521,58.9
11/4/2025 14:45,335,52.81111111,414,45.73333333,362,44.95555556,365,38.78888889,1476,57.6
11/4/2025 15:00,350,48.04444444,412,43.27777778,365,42.66666667,355,35.11111111,1482,55.55555556
11/4/2025 15:15,354,47.37777778,417,41.41666667,375,41.64444444,360,33.58888889,1506,55.24444444
11/4/2025 15:30,342,48.07777778,418,41.27222222,368,40.93888889,350,33.8,1478,55.57777778
11/4/2025 15:45,349,46.28888889,395,38.33333333,352,38.83333333,335,34.44444444,1431,55.13333333
11/4/2025 16:00,313,46.95555556,384,35.43888889,346,36.05,325,33.18888889,1368,55.07777778
11/4/2025 16:15,327,46.73333333,392,34.88888889,356,35.56666667,341,33.04444444,1416,54.92222222
11/4/2025 16:30,309,42.92222222,389,31.03333333,327,32.85555556,314,29.46666667,1339,53.55555556
11/4/2025 16:45,304,47.4,401,36.02222222,343,37.94444444,311,34.24444444,1359,55.68888889
11/4/2025 17:00,304,48.66666667,405,39.37222222,353,40.60555556,333,37.68888889,1395,56.57777778
11/4/2025 17:15,292,47.06666667,401,37.15,346,38.87222222,320,35.44444444,1359,56.01111111
11/4/2025 17:30,297,48.35555556,406,38.15,345,38.87777778,325,34.76666667,1373,56.04444444
11/4/2025 17:45,256,52.56666667,400,44.47222222,340,45.27222222,292,41.23333333,1288,58.52222222
