S1L1_Flow,S1L2_Flow,S1L3_Flow,S1L4_Flow,S2L1_Flow,S2L2_Flow,S2L3_Flow,S2L4_Flow,S3L1_Flow,S3L2_Flow,S3L3_Flow,S3L4_Flow,S4L1_Flow,S4L2_Flow,S4L3_Flow,S4L4_Flow,S5L1_Flow,S5L2_Flow,S5L3_Flow,S5L4_Flow,S1L1_Speed,S1L2_Speed,S1L3_Speed,S1L4_Speed,S2L1_Speed,S2L2_Speed,S2L3_Speed,S2L4_Speed,S3L1_Speed,S3L2_Speed,S3L3_Speed,S3L4_Speed,S4L1_Speed,S4L2_Speed,S4L3_Speed,S4L4_Speed,S5L1_Speed,S5L2_Speed,S5L3_Speed,S5L4_Speed
103,469,333,186,101,466,334,238,102,468,333,235,103,462,331,253,102,466,332,251,32.93,25.07,25.79,23.57,32.89,24.81,26.06,23.17,32.92,24.85,25.36,23.34,33.08,23.81,26.43,24.06,33.22,25.98,27.32,24.17
109,440,334,199,109,440,335,260,110,437,334,262,111,440,336,285,111,442,334,284,33.16,25.50,24.62,23.65,33.09,25.90,24.21,22.90,33.12,25.24,24.64,23.37,33.10,25.40,24.83,23.93,33.23,26.97,26.50,24.56
109,462,371,225,110,465,371,278,108,465,372,277,110,469,370,299,111,463,371,299,32.93,25.15,23.97,23.06,32.84,24.67,23.53,21.69,32.87,24.90,23.77,22.25,32.95,24.09,24.11,23.15,33.19,26.01,25.85,24.37
126,460,335,205,127,459,336,263,128,459,336,263,128,451,337,275,128,458,338,278,32.95,25.53,26.00,24.47,32.70,25.58,27.17,23.44,32.82,25.21,26.53,24.11,33.06,24.56,26.85,24.55,33.04,26.46,28.24,25.24
150,474,357,242,156,468,355,303,156,463,357,304,158,467,357,317,157,461,353,314,32.24,23.94,24.58,24.08,31.94,23.88,23.78,23.17,31.74,24.24,24.22,22.57,32.05,24.61,25.42,24.03,32.17,25.92,26.62,25.12
130,470,358,207,134,463,360,274,134,471,356,273,136,465,352,285,137,465,355,285,33.11,24.78,24.93,24.07,32.86,25.50,25.56,23.40,33.02,24.54,25.09,23.04,33.14,24.90,26.09,24.54,33.29,26.75,26.93,25.13
167,519,365,249,167,518,362,317,166,512,363,316,167,508,366,331,166,510,361,331,32.98,23.80,24.30,23.74,32.83,23.57,23.75,23.16,32.89,24.05,24.05,22.48,33.05,23.92,24.39,23.65,33.30,25.30,26.27,24.70
190,497,362,243,192,500,364,316,192,502,364,317,193,508,361,332,192,503,364,331,32.82,24.07,25.66,23.78,32.58,23.93,25.61,22.90,32.79,24.41,25.49,22.36,32.97,24.14,25.73,23.68,33.40,25.40,27.15,24.83
227,508,330,257,233,499,328,315,233,496,332,314,230,487,335,339,228,493,338,340,31.90,21.44,24.02,23.33,31.63,21.02,24.00,22.55,31.78,21.99,24.11,21.85,31.89,22.50,23.98,23.42,32.33,24.53,26.17,24.59
266,484,358,289,271,477,347,369,268,480,338,367,270,483,339,383,268,479,338,377,27.51,17.66,18.16,18.70,28.45,17.86,17.43,16.85,27.57,19.19,19.11,15.89,27.98,20.19,19.74,18.68,28.57,22.90,22.57,21.42
