00.00,520,0.0233666666666666,69.89999999999999,189,73.43333333333334,0.042,164,69.46666666666667,0.032,12,72.06666666666666,0.0028666666666666,51,69.26666666666667,0.0140333333333333,104,64.33333333333333,0.0258666666666666
00.15,635,0.0292,69.89999999999999,191,73.33333333333333,0.0430333333333333,212,69.56666666666666,0.0422666666666666,25,72.26666666666667,0.0062666666666666,101,69.76666666666667,0.0278999999999999,106,63.93333333333334,0.0266333333333333
00.30,803,0.0382,69.36666666666667,251,73.3,0.0579666666666666,246,69.0,0.0499666666666666,52,71.96666666666667,0.0144,108,68.83333333333333,0.0306333333333333,146,62.7,0.038
00.45,877,0.0409666666666666,69.46666666666667,290,73.23333333333333,0.0664,264,69.26666666666667,0.0524,43,71.7,0.0122,106,69.8,0.0295,174,62.6,0.0443999999999999
01.00,800,0.0367666666666666,69.8,265,73.43333333333334,0.0597333333333333,250,69.63333333333334,0.0494333333333333,24,72.13333333333333,0.0063666666666666,105,70.33333333333333,0.0289666666666666,156,63.333333333333336,0.0393
01.15,730,0.0328,70.43333333333334,243,73.76666666666667,0.0532666666666666,225,70.03333333333335,0.0435,31,72.03333333333333,0.0086666666666666,90,70.8,0.0241,141,64.63333333333334,0.0344
01.30,661,0.0300666666666666,70.33333333333333,218,73.86666666666666,0.0477666666666666,210,69.73333333333333,0.0414,24,72.06666666666666,0.0067666666666666,85,69.53333333333333,0.0241333333333333,124,65.46666666666665,0.0302333333333333
01.45,586,0.0265666666666666,70.13333333333333,197,73.53333333333333,0.0438,186,69.63333333333333,0.0363666666666666,23,72.06666666666666,0.0062666666666666,70,69.66666666666667,0.0191666666666666,110,64.63333333333333,0.0272333333333333
02.00,526,0.0237999999999999,70.06666666666666,176,73.46666666666667,0.0391666666666666,171,69.63333333333333,0.0335,19,72.2,0.0049333333333333,64,69.73333333333333,0.0176666666666666,96,64.43333333333334,0.0237
02.15,508,0.0231666666666666,70.3,158,73.56666666666666,0.0355333333333333,167,69.8,0.0329,29,72.3,0.0077666666666666,70,70.2,0.0187666666666666,84,64.60000000000001,0.0209333333333333
02.30,433,0.0195,70.10000000000001,154,73.6,0.0336333333333333,145,69.53333333333333,0.0287333333333333,6,72.06666666666666,0.0016666666666666,47,69.23333333333333,0.0139666666666666,81,64.8,0.0195
02.45,400,0.0179333333333333,70.13333333333334,136,73.53333333333333,0.0301333333333333,135,69.56666666666666,0.0263666666666666,14,72.13333333333333,0.0037333333333333,46,69.43333333333334,0.0124999999999999,69,64.66666666666667,0.0168666666666666
03.00,355,0.0158333333333333,70.2,117,73.53333333333333,0.0263333333333333,125,69.66666666666667,0.0244666666666666,11,72.23333333333333,0.0026666666666666,45,69.73333333333333,0.0118666666666666,57,64.56666666666666,0.0139
03.15,417,0.0181666666666666,70.3,142,73.63333333333333,0.0306666666666666,143,69.8,0.0273666666666666,8,72.23333333333333,0.002,51,69.93333333333334,0.0135666666666666,73,64.89999999999999,0.0172666666666666
03.30,382,0.0174,70.03333333333333,135,73.43333333333334,0.0305,130,69.53333333333333,0.0257,7,71.83333333333333,0.0023333333333333,41,69.53333333333333,0.0113333333333333,69,64.36666666666667,0.0171333333333333
03.45,350,0.0155333333333333,70.06666666666666,128,73.4,0.0288,119,69.56666666666666,0.0226999999999999,8,71.96666666666667,0.0021,31,69.60000000000001,0.0080333333333333,64,64.33333333333333,0.0158333333333333
04.00,308,0.0136,70.13333333333333,112,73.43333333333334,0.0253666666666666,109,69.56666666666666,0.0208333333333333,5,71.93333333333334,0.0014666666666666,29,69.60000000000001,0.0074666666666666,53,64.43333333333334,0.0129333333333333
04.15,372,0.0173,69.8,131,73.36666666666667,0.03,128,69.3,0.0259666666666666,6,71.9,0.0017333333333333,41,68.89999999999999,0.0119999999999999,66,64.2,0.0167333333333333
04.30,355,0.0155,70.03333333333333,134,73.43333333333334,0.0293,117,69.43333333333334,0.0222333333333333,10,72.06666666666666,0.0026333333333333,26,69.23333333333333,0.0071333333333333,68,64.36666666666666,0.0162
04.45,406,0.0182333333333333,70.03333333333333,140,73.46666666666667,0.0312666666666666,137,69.5,0.0268333333333333,11,72.0,0.0029999999999999,46,69.39999999999999,0.0125333333333333,72,64.5,0.0177
05.00,347,0.0161333333333333,69.8,123,73.26666666666667,0.0282666666666666,121,69.26666666666667,0.0246333333333333,5,72.26666666666667,0.0011333333333333,38,68.89999999999999,0.0110333333333333,60,63.96666666666666,0.0154333333333333
05.15,365,0.0166666666666666,69.83333333333333,125,73.36666666666667,0.0282333333333333,128,69.3,0.0255,7,72.10000000000001,0.0019,43,68.93333333333334,0.0123,62,64.13333333333334,0.0153999999999999
05.30,413,0.0181666666666666,70.0,149,73.56666666666666,0.0321666666666666,137,69.36666666666666,0.0266,8,72.16666666666667,0.0020333333333333,41,68.8,0.0117,78,64.73333333333333,0.0184
05.45,430,0.0198333333333333,69.89999999999999,149,73.63333333333333,0.0326,142,69.13333333333333,0.0289999999999999,14,72.03333333333335,0.0039666666666666,47,68.1,0.0148666666666666,78,64.89999999999999,0.0187333333333333
06.00,398,0.0183,69.8,142,73.39999999999999,0.032,133,69.23333333333333,0.0266,9,71.76666666666667,0.0028333333333333,41,68.73333333333333,0.0118666666666666,73,64.26666666666667,0.0182666666666666
06.15,478,0.0216999999999999,69.60000000000001,160,73.36666666666667,0.0349666666666666,160,69.03333333333333,0.0321,12,71.89999999999999,0.0031,61,68.16666666666667,0.0179333333333333,85,64.2,0.0205333333333333
06.30,483,0.0216999999999999,69.63333333333333,173,73.13333333333334,0.0389666666666666,154,69.33333333333333,0.0298,14,72.0,0.0035666666666666,48,69.33333333333333,0.0125333333333333,94,63.6,0.0235666666666666
06.45,542,0.0249,69.53333333333335,182,73.13333333333333,0.0407333333333333,173,69.2,0.0344,23,71.8,0.0063666666666666,64,68.86666666666667,0.0180666666666666,100,63.633333333333326,0.0249
07.00,431,0.0194666666666666,69.83333333333333,157,73.36666666666667,0.0345333333333333,140,69.23333333333333,0.0276666666666666,11,71.83333333333333,0.0029,40,68.73333333333333,0.0119333333333333,83,64.26666666666667,0.0202
07.15,503,0.0237333333333333,69.36666666666666,175,73.23333333333333,0.0395999999999999,164,68.8,0.0339333333333333,11,71.86666666666667,0.0029666666666666,58,67.66666666666667,0.0180666666666666,95,63.9,0.0240333333333333
07.30,457,0.0200333333333333,69.56666666666666,148,73.33333333333333,0.0320666666666666,156,69.10000000000001,0.0298666666666666,14,71.96666666666667,0.0036333333333333,62,68.26666666666667,0.0163999999999999,77,64.10000000000001,0.0183
07.45,562,0.0246333333333333,70.23333333333333,188,73.73333333333333,0.0401666666666666,182,69.63333333333333,0.0349,17,71.93333333333334,0.0044,71,69.39999999999999,0.0191,104,65.10000000000001,0.0244666666666666
08.00,577,0.0268,69.33333333333333,198,72.96666666666667,0.0456666666666666,183,69.1,0.0365,19,72.10000000000001,0.0048333333333333,66,69.06666666666666,0.0183666666666666,111,62.96666666666667,0.0286333333333333
08.15,635,0.0278333333333333,70.06666666666668,215,73.73333333333333,0.0453,200,69.46666666666665,0.0384333333333333,21,72.03333333333333,0.0056333333333333,77,68.89999999999999,0.0212666666666666,122,65.10000000000001,0.0283666666666666
08.30,766,0.0343333333333333,69.96666666666665,255,73.73333333333333,0.0551333333333333,237,69.33333333333333,0.0460999999999999,29,71.93333333333334,0.0078333333333333,96,68.46666666666665,0.0267666666666666,149,65.16666666666667,0.0358333333333333
08.45,750,0.0337,69.73333333333333,263,73.3,0.0581666666666666,227,69.33333333333333,0.0438333333333333,25,72.10000000000001,0.0064333333333333,80,69.16666666666667,0.0219,155,64.06666666666666,0.0381333333333333
09.00,800,0.0353666666666666,70.0,275,73.43333333333332,0.0596333333333333,241,69.63333333333334,0.0458333333333333,31,72.1,0.0083,91,69.83333333333333,0.0239333333333333,162,64.33333333333333,0.0392666666666666
09.15,897,0.0401666666666666,69.93333333333334,304,73.63333333333333,0.0663,276,69.46666666666665,0.0535333333333333,21,72.0,0.0056333333333333,114,69.3,0.0312,182,64.39999999999999,0.0443
09.30,947,0.0429333333333333,69.23333333333333,314,73.0,0.0696,289,68.96666666666667,0.0563666666666666,33,72.10000000000001,0.0086333333333333,122,68.43333333333334,0.0333666666666666,189,63.29999999999999,0.0468
09.45,993,0.0447666666666666,69.5,322,73.13333333333334,0.0709,306,69.3,0.0595,34,72.3,0.0086,137,69.13333333333334,0.0371,194,63.633333333333326,0.0478
