S1L1_Flow,S1L2_Flow,S1L3_Flow,S1L4_Flow,S2L1_Flow,S2L2_Flow,S2L3_Flow,S2L4_Flow,S3L1_Flow,S3L2_Flow,S3L3_Flow,S3L4_Flow,S4L1_Flow,S4L2_Flow,S4L3_Flow,S4L4_Flow,S5L1_Flow,S5L2_Flow,S5L3_Flow,S5L4_Flow,S1L1_Speed,S1L2_Speed,S1L3_Speed,S1L4_Speed,S2L1_Speed,S2L2_Speed,S2L3_Speed,S2L4_Speed,S3L1_Speed,S3L2_Speed,S3L3_Speed,S3L4_Speed,S4L1_Speed,S4L2_Speed,S4L3_Speed,S4L4_Speed,S5L1_Speed,S5L2_Speed,S5L3_Speed,S5L4_Speed
189,499,362,243,192,501,363,316,192,503,363,317,195,506,363,332,195,504,366,332,32.74,24.10,25.41,23.88,32.94,24.10,26.30,22.83,33.05,24.34,25.51,22.40,33.00,24.01,26.36,23.82,33.30,25.41,27.27,24.90
227,508,330,257,228,504,329,315,227,503,332,315,224,495,332,342,221,498,334,340,31.97,21.54,24.68,23.29,31.58,21.67,24.30,22.72,31.78,21.93,24.61,22.20,32.35,22.76,24.02,23.36,32.82,24.19,26.88,24.56
266,485,358,289,273,472,351,370,271,475,343,366,275,473,345,378,273,472,341,376,28.24,17.75,18.12,18.87,27.55,18.20,17.51,16.45,27.05,19.47,18.85,15.77,26.92,19.99,19.64,18.40,28.13,22.84,22.52,21.47
270,467,369,296,276,467,364,361,279,463,369,360,278,467,367,372,280,470,370,374,25.42,14.49,13.79,15.85,25.20,16.12,13.52,13.48,25.93,16.80,15.80,13.23,25.73,16.66,15.95,16.34,26.99,20.26,19.77,20.15
328,404,331,303,322,410,346,366,318,417,348,367,317,410,353,385,317,401,349,383,19.68,11.28,11.17,11.00,20.48,13.06,14.40,11.77,20.28,14.56,14.39,12.50,19.82,15.37,15.80,15.84,23.00,16.67,16.84,17.30
319,393,344,297,317,394,353,350,318,389,343,353,312,396,339,385,313,400,343,383,16.87,10.62,10.51,10.67,16.10,11.79,11.61,10.26,17.20,12.67,12.45,11.93,17.15,13.27,13.33,14.25,21.52,14.13,14.13,14.84
333,375,327,294,327,380,336,347,325,381,339,340,326,378,336,374,320,376,336,368,13.69,10.42,10.30,10.25,13.60,11.90,11.18,9.78,15.90,12.55,12.06,11.49,15.47,12.13,12.76,13.19,19.88,12.95,13.33,13.51
320,360,324,266,310,371,327,339,312,369,327,343,311,370,332,366,315,375,331,376,13.70,10.46,10.20,9.64,13.32,11.65,11.13,8.72,15.91,12.19,11.65,10.68,14.94,12.51,11.58,11.83,19.44,13.20,13.03,12.19
336,388,345,285,323,398,358,357,315,398,358,352,314,400,355,393,315,394,353,391,10.79,10.15,9.98,9.39,12.38,11.82,10.58,8.99,14.03,12.63,10.87,10.39,13.83,11.96,11.33,11.35,18.49,12.56,12.23,11.49
316,346,310,269,311,356,310,335,319,357,310,334,321,358,314,359,320,366,314,355,9.76,9.88,9.60,9.04,12.35,10.72,9.98,8.80,12.88,11.05,10.55,10.31,13.40,11.10,10.91,11.10,17.28,12.04,11.96,11.27
291,362,315,279,283,363,322,327,282,363,323,329,280,357,314,366,280,353,312,362,11.48,9.31,9.32,8.90,11.47,10.26,10.01,8.46,12.58,11.01,10.86,9.58,12.45,11.22,11.09,10.55,17.44,11.46,11.46,10.97
313,365,322,301,302,387,321,362,303,383,321,368,296,385,326,377,297,382,322,385,10.70,9.20,9.23,8.98,11.52,10.53,9.94,8.62,13.61,10.71,10.76,9.70,14.08,10.96,10.51,10.24,18.09,11.26,11.18,10.54
290,363,307,261,279,370,312,310,276,376,314,310,283,379,312,345,281,382,317,342,10.96,9.74,9.90,9.41,9.84,10.48,10.92,9.05,12.64,10.66,12.12,10.72,13.41,11.04,11.72,11.96,17.87,11.78,12.25,12.11
292,361,311,261,291,362,317,304,295,360,320,298,295,362,323,316,297,360,321,315,13.91,10.50,10.64,9.75,13.18,11.25,11.23,9.00,14.42,12.08,11.64,11.01,11.95,12.32,12.87,12.75,18.64,13.23,13.84,13.30
256,388,338,258,261,395,338,312,262,392,335,317,264,396,338,347,264,403,342,349,16.89,10.96,9.86,10.47,16.66,14.98,13.58,10.34,17.30,12.83,12.30,11.88,16.19,13.99,13.79,14.67,20.06,16.02,16.66,15.62
289,396,340,283,304,380,345,321,299,386,346,319,300,381,345,349,300,369,341,352,17.10,9.77,11.35,9.31,17.31,13.37,12.63,11.02,16.47,13.86,13.42,11.52,16.26,13.26,14.94,14.46,19.98,17.29,17.80,17.04
263,363,316,243,266,368,324,281,270,370,317,285,268,375,316,308,269,382,322,307,16.21,10.88,10.91,10.68,15.93,12.73,12.22,9.73,16.25,15.15,12.84,11.70,16.41,15.06,13.22,14.10,20.28,15.64,16.58,15.63
173,304,250,236,177,315,260,293,181,320,273,296,188,329,286,309,192,339,290,312,20.16,13.00,12.97,13.15,20.15,13.04,14.30,11.49,20.83,15.11,14.28,12.30,21.29,15.69,14.59,14.54,22.21,17.98,18.68,17.19
