0.45,360.0,0.0515,0.0,0.0,,0.0,360.0,0.1029,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1.0,563.0,0.1299,0.0,0.0,,0.0,563.0,0.2599,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1.15,381.0,0.2683,0.0,0.0,,0.0,381.0,0.5365,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1.3,612.0,0.342,0.0,0.0,,0.0,612.0,0.684,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1.45,663.0,0.3755,0.0,0.0,,0.0,663.0,0.751,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
2.0,751.0,0.3808,0.0,0.0,,0.0,751.0,0.7617,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
2.15,692.0,0.3744,0.0,0.0,,0.0,692.0,0.7487,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
2.3,418.0,0.4428,0.0,0.0,,0.0,418.0,0.8856,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
2.45,66.0,0.4915,0.0,0.0,,0.0,66.0,0.9829,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
3.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
3.15,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
3.3,5.0,0.2457,0.0,0.0,0.0,0.0,5.0,0.4914,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
