Timestamp,Station,Freeway,Direction,Lane Type,Latitude,Longitude,Location,Abs_PM,Total Flow (veh/5min),Lane1 Flow (veh/5min),Lane2 Flow (veh/5min),Lane3 Flow (veh/5min),Lane4 Flow (veh/5min),Lane5 Flow (veh/5min),Lane6 Flow (veh/5min)
08:15:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
08:20:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,84.66666666666667,84.66666666666667,,,,,
08:20:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
08:25:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,80.33333333333333,80.33333333333333,,,,,
08:25:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
08:30:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,65.66666666666667,65.66666666666667,,,,,
08:30:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
08:35:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,55.0,55.0,,,,,
08:35:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
08:40:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,63.666666666666664,63.666666666666664,,,,,
08:40:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
08:45:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,61.666666666666664,61.666666666666664,,,,,
08:45:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
08:50:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,43.666666666666664,43.666666666666664,,,,,
08:50:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
08:55:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,41.666666666666664,41.666666666666664,,,,,
08:55:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
09:00:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,47.333333333333336,47.333333333333336,,,,,
09:00:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
09:05:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,48.666666666666664,48.666666666666664,,,,,
09:05:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
09:10:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,54.0,54.0,,,,,
09:10:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
09:15:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,53.666666666666664,53.666666666666664,,,,,
09:15:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
09:20:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,49.333333333333336,49.333333333333336,,,,,
09:20:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
09:25:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,34.666666666666664,34.666666666666664,,,,,
09:25:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
09:30:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,49.666666666666664,49.666666666666664,,,,,
09:30:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
09:35:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,49.0,49.0,,,,,
09:35:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
09:40:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,54.666666666666664,54.666666666666664,,,,,
09:40:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
09:45:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,47.666666666666664,47.666666666666664,,,,,
09:45:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
09:50:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,36.333333333333336,36.333333333333336,,,,,
