17:00:00,403,61.36666666666667,108,63.16666666666666,103,61.56666666666666,81,61.26666666666667,68,60.06666666666666,42,58.56666666666666
17:05:00,425,58.63333333333333,114,59.56666666666666,109,58.366666666666674,85,58.8,72,58.333333333333336,45,57.23333333333333
17:10:00,426,56.333333333333336,114,56.56666666666666,109,55.6,86,56.6,72,56.76666666666667,45,56.03333333333333
17:15:00,465,54.13333333333333,124,53.76666666666667,118,53.1,93,54.5,79,55.333333333333336,50,54.96666666666667
17:20:00,432,53.8,116,53.4,110,52.73333333333333,87,54.13333333333333,73,55.06666666666666,46,54.73333333333333
17:25:00,418,52.333333333333336,112,51.53333333333333,107,51.03333333333333,84,52.73333333333333,71,54.03333333333333,44,53.96666666666667
17:30:00,399,48.23333333333333,106,46.23333333333333,102,46.23333333333333,80,48.93333333333334,68,51.36666666666667,42,51.86666666666667
17:35:00,411,46.2,110,43.6,105,43.8,83,46.96666666666667,70,49.96666666666667,43,50.833333333333336
17:40:00,387,43.3,104,39.73333333333333,99,40.266666666666666,78,44.5,65,48.23333333333333,40,49.43333333333334
17:45:00,407,41.3,108,37.1,104,38.03333333333333,82,42.6,69,46.76666666666667,44,48.5
17:50:00,426,41.73333333333333,114,37.73333333333333,109,38.6,86,43,72,47.06666666666666,45,48.73333333333333
17:55:00,429,41.53333333333333,115,37.53333333333333,109,38.266666666666666,86,42.76666666666667,73,47,46,48.46666666666667
18:00:00,413,40.8,110,36.36666666666667,105,37.36666666666667,83,42.23333333333333,70,46.6,44,48.2
18:05:00,348,37.2,93,31.933333333333334,90,33.2,70,38.9,59,44.26666666666667,36,46.36666666666667
18:10:00,366,35.733333333333334,98,29.700000000000003,94,31.33333333333333,74,37.8,62,43.43333333333334,38,45.76666666666667
18:15:00,393,38.5,105,33.5,101,34.800000000000004,79,40.03333333333333,67,44.9,42,47.23333333333333
18:20:00,410,42.7,110,38.93333333333333,105,39.766666666666666,83,43.73333333333333,70,47.56666666666666,43,49.333333333333336
18:25:00,404,43.53333333333333,108,40.03333333333333,103,40.6,81,44.7,69,48.36666666666667,43,49.53333333333333
18:30:00,420,46.26666666666667,112,43.66666666666666,107,43.86666666666667,84,47.1,71,50.1,45,50.9
18:35:00,413,48.16666666666666,111,46.16666666666666,106,46.16666666666666,83,48.9,70,51.333333333333336,44,51.86666666666667
18:40:00,401,48.4,108,46.7,103,46.6,81,48.76666666666667,68,51.16666666666666,42,51.86666666666667
18:45:00,359,51.8,96,50.86666666666667,93,50.36666666666667,73,52.2,61,53.7,37,53.66666666666666
18:50:00,333,53.6,90,53.53333333333333,87,52.73333333333333,68,53.63333333333333,56,54.63333333333333,33,54.53333333333333
18:55:00,290,58.23333333333333,78,59.1,76,57.93333333333334,59,58.26666666666667,49,57.96666666666667,29,56.96666666666667
19:00:00,302,60.46666666666667,81,61.93333333333334,79,60.5,62,60.5,51,59.53333333333333,30,58.16666666666666
19:05:00,283,62.43333333333334,76,64.53333333333333,74,62.86666666666667,58,62.23333333333333,47,60.8,28,59.13333333333333
19:10:00,296,61.1,79,62.9,77,61.333333333333336,60,60.833333333333336,50,59.76666666666667,29,58.4
19:15:00,287,60.76666666666667,77,62.46666666666667,75,60.93333333333334,59,60.53333333333333,48,59.56666666666666,28,58.23333333333333
