1/7/2025 22:05,172,56.3,47,57.3,47,56.1,36,55.6,28,56,14,55.8
1/7/2025 22:10,184,59.8,49,61.4,49,60,38,59.4,30,58.8,18,57.7
1/7/2025 22:15,181,53.9,50,54.5,49,53.5,37,53,30,54.2,15,54.5
1/7/2025 22:20,134,51.9,39,52.3,39,51.4,28,50.9,20,52.6,8,53.4
1/7/2025 22:25,104,54.5,28,54.5,30,53.5,22,54.8,16,55.5,8,55.1
1/7/2025 22:30,138,49.2,38,49.1,39,48.4,29,48.3,22,50.9,10,51.9
1/7/2025 22:35,147,48.6,40,47.6,41,47,31,48.7,24,51.2,11,51.7
1/7/2025 22:40,155,51.6,42,52,43,51.1,33,50.6,25,52.4,12,53.3
1/7/2025 22:45,194,49.2,53,49.2,52,48.5,40,48.1,32,50.6,17,52
1/7/2025 22:50,128,54.4,34,55.1,35,54.1,27,53.6,20,54.6,12,54.8
1/7/2025 22:55,148,52.8,43,53.3,42,52.4,31,51.9,22,53.4,10,53.9
1/7/2025 23:00,172,55.4,47,56.2,47,55.1,36,54.6,28,55.3,14,55.3
