8.32533,-7.8043,2.21422,1.48514,2.96433,4.02286
8.52675,-8.13992,2.02675,1.83539,2.60494,4.13786
8.02555,-7.97192,1.9867,1.87374,2.89612,4.15385
7.93237,-8.41331,2.4694,1.71045,3.02519,4.79245
8.26035,-7.77206,1.85757,1.88826,2.73182,4.18473
8.0,-8.0,2.0,2.0,3.0,4.0
8.0,-8.0,2.0,2.0,3.0,4.0
8.2963,-7.7037,1.7963,1.90741,2.77778,3.62963
8.52675,-8.13992,2.02675,1.60494,2.83539,4.00823
8.52675,-8.13992,2.02675,1.83539,2.60494,4.00823
